id,created_at,edit_history_tweet_ids,text,clean_text
1.56494704714027e+18,2022-08-31 12:03:46+00:00,['1564947047140270080'],"Hear from speaker Nicola Wolfe in the session 'Spotlight on menopause and mental health'.

Register free to join: https://t.co/knBbxXSmuO

#RCNi #RCN #menopause #nursingcareer #webinar #menopauseawareness #nursingwebinar @GSTTnhs  @MenopauseMaze https://t.co/yZ6drRNPB1",hear speaker nicola wolfe session 'spotlight menopause mental health' register free join
1.5649368102031565e+18,2022-08-31 11:23:05+00:00,['1564936810203156481'],"Darker skin tones are often not included in clinical resources  and this can have disastrous effects on outcomes.

In this Nursing Standard news analysis we offer tips on how to assess darker skin, plus the resources available that cover all skin types.

https://t.co/6kzQsgXLo8",darker skin tone often included clinical resource disastrous effect outcome nursing standard news analysis offer tip ass darker skin plus resource available cover skin type
1.564916513852752e+18,2022-08-31 10:02:26+00:00,['1564916513852751874'],"1 week to go until the Nursing Careers and Jobs Fair! Book your free spot to learn more about what it takes to land your next nursing job role.

Register here: https://t.co/LXm90F56SR

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/UJc5Q8ZFZl",week go nursing career job fair book free spot learn take land next nursing job role register
1.5646295294731878e+18,2022-08-30 15:02:03+00:00,['1564629529473187849'],"What are your views on menopause leave?

Time off work for women with menopause symptoms would seem like a good way to help the NHS retain some of its most experienced nurses

Nursing Standard's Readers' Panel give their opinion on this method of support

https://t.co/3KQoLSu7lU",view menopause leave time work woman menopause symptom would seem like good way help nh retain experienced nurse nursing standard's readers' panel give opinion method support
1.5641916913047552e+18,2022-08-29 10:02:15+00:00,['1564191691304755205'],"There is still time left to get your free ticket to attend RCNi Nursing Careers and Jobs Fair, taking place from 8th - 9th September in London.

Secure your spot: https://t.co/LXm90F56SR

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/8YgGqYR0IH",still time left get free ticket attend rcni nursing career job fair taking place th th september london secure spot
1.5641614478522122e+18,2022-08-29 08:02:04+00:00,['1564161447852212224'],"Attend the ‘Supporting patients with the menopause’ webinar taking place on 21st September to learn how to improve your process of identifying, treating and supporting patients through the menopause. 

Register now: https://t.co/knBbxXSmuO

#RCNi #RCN #menopause https://t.co/umrfjU52Jb",attend supporting patient menopause webinar taking place st september learn improve process identifying treating supporting patient menopause register
1.5638290502415892e+18,2022-08-28 10:01:14+00:00,['1563829050241589248'],"Exciting speaker announcement! @WhittingRebecca will be joining us at ‘Inspiring Practical Improvement in Wound Care’, the free CPD Webinar for nurses on 13 September.

Register free: https://t.co/rFbOXSa90c

#RCNi  #nursingcareer #webinar #CPD #woundcare  @KSSAHSN https://t.co/vOXpwHqHsn",exciting speaker announcement joining u inspiring practical improvement wound care free cpd webinar nurse september register free
1.563538129528963e+18,2022-08-27 14:45:13+00:00,['1563538129528963072'],"Free coffee or tea and a £25 Amazon voucher are up for grabs! All you have to do is attend the Nursing Careers and Jobs Fair on 8th or 9th of September between 10-11am or 1-2pm.

Register here: https://t.co/LXm90F5EIp
 
#RCNi #nursingcareer #nursingstudent #CPD #UKnurses https://t.co/VLEBHgc6O5",free coffee tea amazon voucher grab attend nursing career job fair th th september pm register
1.563184559822213e+18,2022-08-26 15:20:16+00:00,['1563184559822213124'],"Driven by the latest data, research, and personal experiences, ‘Supporting patients with the menopause’ will support nurses with guidance on offering the very best care to their patients.

Register here: https://t.co/knBbxXAL6e

#RCNi #menopause #nursingcareer #menopauseawareness https://t.co/wLE91KN760",driven latest data research personal experience supporting patient menopause support nurse guidance offering best care patient register
1.563135063298298e+18,2022-08-26 12:03:35+00:00,['1563135063298297856'],"What skills  do you need for your first nursing role? How can you prepare for this type of role? Learn more at RCNi’s Nursing Careers and Jobs Fair on 8th - 9th September.

Book your spot: https://t.co/LXm90F5EIp

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/fuqYiRylrT",skill need first nursing role prepare type role learn rcnis nursing career job fair th th september book spot
1.5627420900097556e+18,2022-08-25 10:02:03+00:00,['1562742090009755649'],"Join us for the ‘Inspiring Practical Improvement in Wound Care’ webinar for nurses on 13 September. Gain practical insights to improve wound care and decision making.
Register for free here: https://t.co/rFbOXRSxBC 

#RCNi #nursingcareer #webinar #nursingwebinar #CPD #woundcare https://t.co/6EnIp88rvx",join u inspiring practical improvement wound care webinar nurse september gain practical insight improve wound care decision making register free
1.562451896098771e+18,2022-08-24 14:48:55+00:00,['1562451896098770953'],"How are continence issues dealt with at the hospital where work?
Our latest podcast explores the routine, undignified use of continence pads for people with dementia admitted to hospital and what can be done to change this culture.
https://t.co/oWI3Gcz8wR",continence issue dealt hospital work latest podcast explores routine undignified use continence pad people dementia admitted hospital done change culture
1.5623797386223452e+18,2022-08-24 10:02:11+00:00,['1562379738622345217'],"All seminars at Nursing Careers and Jobs Fair are completely free, CPD-accredited, and you will receive a certificate of attendance after the event. Register to attend and be in with a chance of winning an iPad mini and more: https://t.co/LXm90F5EIp

#RCNI #CPD #NursingCareer https://t.co/XvGC28oBCl",seminar nursing career job fair completely free cpdaccredited receive certificate attendance event register attend chance winning ipad mini
1.562349565650514e+18,2022-08-24 08:02:18+00:00,['1562349565650513920'],"@katharinegale will be joining us as a speaker for the ‘Supporting patients with the menopause’ webinar taking place on 21st September, 12.30 – 2.30pm.

Register to join: https://t.co/knBbxXAL6e

#RCNi #RCN #menopause #nursingcareer #webinar #menopauseawareness https://t.co/GIwilUlw1D",joining u speaker supporting patient menopause webinar taking place st september pm register join
1.561987110961402e+18,2022-08-23 08:02:02+00:00,['1561987110961401858'],"You can earn CPD hours towards your participation requirements by attending any of the informative seminars we have set up at RCNi Nursing Careers and Jobs Fair.
 
Register free: https://t.co/LXm90F56SR

#RCNi #nursingcareer #nursingstudent #CPD #nursingadvice #UKnurses https://t.co/4HXB8SkpJV",earn cpd hour towards participation requirement attending informative seminar set rcni nursing career job fair register free
