id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5650364060361196e+18,2022-08-31 17:58:50+00:00,['1565036406036119552'],All set with all the words memorised… I’m the worst plus one at a #meatloafmusical #embarrassingmum 😃😅😂😈 @BordGaisEnergy https://t.co/lAeCsNultB,set word memorised worst plus one,True,word 
1.565028640613712e+18,2022-08-31 17:27:59+00:00,['1565028640613711873'],Off to this fab night… big sing along 😁 maybe I’ll leave it to the professionals #twooutifthreeaintbad #batoutofhell #youtookthewordsrightoutofmymouth #meatloaf #bigfan❤️ #sorelymissed💔 @bordgaisTheatre https://t.co/doiozTNr0G,fab night big sing along maybe ill leave professional,True,fab night sing 
1.564016497550295e+18,2022-08-28 22:26:05+00:00,['1564016497550295040'],@DumpletonNoel @theoldspotdub I’m a very recent type 1 - insulin dependent - but tracking low these past few weeks - I try to avoid sugar and stick to low carbs but have to admit to some treats this weekend 😬 but still stayed within my limit 🙏 would love if someone made diabetic ice cream though 😊🙌,recent type insulin dependent tracking low past week try avoid sugar stick low carbs admit treat weekend still stayed within limit would love someone made diabetic ice cream though,True,type insulin past week try avoid sugar stick treat weekend limit someone ice cream 
1.5639183399776666e+18,2022-08-28 15:56:03+00:00,['1563918339977666561'],Yes I look guilty… as a newly diagnosed #type1diabetic I have managed to eat a lot of ice cream this weekend 😂 #birthdaytreats #familylunch❤️ @theoldspotdub #perfectsunday https://t.co/BJSkzUR37w,yes look guilty newly diagnosed managed eat lot ice cream weekend,True,eat lot ice cream weekend 
1.5638832074555392e+18,2022-08-28 13:36:26+00:00,['1563883207455539201'],@sallyannePC Happy birthday to himself today - I still remember our joint bday in the four seasons as it was then - me up to midnight and @DerryClarke after midnight 😂❤️,happy birthday today still remember joint bday four season midnight midnight,True,birthday today season midnight midnight 
1.5638828153972654e+18,2022-08-28 13:34:53+00:00,['1563882815397265410'],@Enchant75191999 😂😂 I was a very quiet baby 😊,quiet baby,True,baby 
1.5635744151113564e+18,2022-08-27 17:09:25+00:00,['1563574415111356418'],It’s a long way from there to here… if I could give advice to the younger me - I’d say ‘listen to your mother when she says don’t get that perm’ 😬 wouldn’t swap any of those amazing and sometimes hard years for the world ❤️ #theymademewhoiam #mylifestory #birthdaymemories❤️ https://t.co/2rBKacWx0Q,long way could give advice younger say listen mother say dont get perm wouldnt swap amazing sometimes hard year world,True,way advice wouldnt swap year world 
1.5635641035953398e+18,2022-08-27 16:28:26+00:00,['1563564103595339776'],"""Keep your face to the sunshine and you cannot see the shadow. It's what sunflowers do"" #HelenKeller Mag’s sunflower is bigger than my face 😂 - so beautiful and like me has a #headfullofseeds #sunflowers #lastdaysofsummer☀️ https://t.co/0K87W58FTH",keep face sunshine cannot see shadow sunflower mag sunflower bigger face beautiful like,True,face sunshine mag face beautiful 
1.5629252766774067e+18,2022-08-25 22:09:58+00:00,['1562925276677406720'],Special night for me and @dara_casey #birthdaymonth - my usual response to tough times is to throw myself into a whirl of activity and I still have some high flying plans for sure. But I think it might be ok to rest my wings now and then #notsuperwoman #imlovingangelsinstead❤️ https://t.co/vthjxDcFYv,special night usual response tough time throw whirl activity still high flying plan sure think might rest wing,True,night response time whirl activity plan think 
1.562167241751384e+18,2022-08-23 19:57:48+00:00,['1562167241751384065'],Home 🙏 and being a #neatfreak everything unpacked and in the wash… just stretching the legs after a long day of airports and planes - lovely evening #dublincanbeheaven ❤️ https://t.co/R7mF5M7dMI,home everything unpacked wash stretching leg long day airport plane lovely evening,True,home everything wash day plane 
1.5620433463271424e+18,2022-08-23 11:45:29+00:00,['1562043346327142402'],On the way… with extra carry on bags under the eyes… hope I’m not the only one who can’t sleep before a flight 😳✈️ fingers crossed 🤞 https://t.co/xRJm2Y745E,way extra carry bag eye hope one cant sleep flight finger crossed,True,way carry bag eye sleep flight finger 
1.5618269361161871e+18,2022-08-22 21:25:33+00:00,['1561826936116187136'],Glad rags for the last supper 😂 please let it be sunny when I’m back home 🙏 - I don’t want to switch to winter woolies just yet… the last days of summer ☀️😊 https://t.co/gYg7YJW3HQ,glad rag last supper please let sunny back home dont want switch winter woolies yet last day summer,True,rag please home dont switch winter day summer 
