id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5650610778675692e+18,2022-08-31 19:36:53+00:00,['1565061077867569152'],Today's final contribution to the #NursesActive steps count database. Included there is a game of basketball. What a way to bring the curtain down for another year. https://t.co/OpcEcsVuE1,today's final contribution to the  steps count database included there is a game of basketball what a way to bring the curtain down for another year ,contribution step count database game basketball way curtain year
1.5650539454201242e+18,2022-08-31 19:08:32+00:00,['1565053945420124161'],What/Who made you smile today?,whatwho made you smile today,whatwho today
1.5650537145237176e+18,2022-08-31 19:07:37+00:00,['1565053714523717635'],@VEWilliamsNA @GHCQIHub Exactly. Tea must brew before milk is added to it.,  exactly tea must brew before milk is added to it,milk
1.5650534722523464e+18,2022-08-31 19:06:39+00:00,['1565053472252346368'],@Maggiew56700896 @GHCQIHub Confirming that milk must go last even in the cup. Not before water.,  confirming that milk must go last even in the cup not before water,milk cup water
1.5649273294067794e+18,2022-08-31 10:45:24+00:00,['1564927329406779393'],"@Matthew81156980 True. I discovered that as l grew older. I also believe in 'seasonal' friendships too so when it comes to a natural end, l do not mourn but just accept. Importantly it is about wising up to being used.", true i discovered that as l grew older i also believe in seasonal friendships too so when it comes to a natural end l do not mourn but just accept importantly it is about wising up to being used,friendship end
1.564925806153007e+18,2022-08-31 10:39:21+00:00,['1564925806153007109'],@ruthypooey Get well soon Ruth, get well soon ruth,ruth
1.56492558955912e+18,2022-08-31 10:38:30+00:00,['1564925589559119872'],#culturalcompetence means you are not teaching people what health and illness mean to you but learning from them what health and illness mean to them. What follows is the sharing of culturally competent care https://t.co/UmgmWHueEX, means you are not teaching people what health and illness mean to you but learning from them what health and illness mean to them what follows is the sharing of culturally competent care ,people health mean health mean sharing care
1.564924468673274e+18,2022-08-31 10:34:02+00:00,['1564924468673273857'],"@GHCQIHub Seasoned tea drinkers will tell you that milk clogs the pores on the tea bag whereas water flows freely when poured first. Even into the tea pot, you pour water first.", seasoned tea drinkers will tell you that milk clogs the pores on the tea bag whereas water flows freely when poured first even into the tea pot you pour water first,drinker milk pore tea bag water tea pot water
1.5649232588473467e+18,2022-08-31 10:29:14+00:00,['1564923258847346689'],@Matthew81156980 That explains my frequent loss of 'friends'., that explains my frequent loss of friends,loss friend
1.5649224222514586e+18,2022-08-31 10:25:54+00:00,['1564922422251458561'],@Mrjohnny0 @RussPowell12 @ErikaPetrie2 @AnnieEloiseLam1 Morning John,    morning john,morning john
1.5649223485994025e+18,2022-08-31 10:25:37+00:00,['1564922348599402496'],@NorthwayRuth @LindaChibuzor @ClaireHowells10 @FiRodgers1 @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @Maggiew56700896 @MaryReidy11 @michelleburl Morning Ruth,            morning ruth,morning ruth
