id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5310858948448174e+18,2022-05-30 01:31:38+00:00,['1531085894844817411'],have you ever met Meditech charting I miss epic https://t.co/iFvwEzqx0A,ever met meditech charting miss epic,True,meditech epic 
1.5073339986992906e+18,2022-03-25 12:30:04+00:00,['1507333998699290624'],never should have been confirmed remember Anita Hill https://t.co/HWiO14zbnd,never confirmed remember anita hill,True,
1.4925868785156915e+18,2022-02-12 19:50:17+00:00,['1492586878515691522'],go Marlon https://t.co/pm0qVoinnN,marlon,True,marlon 
1.492583208516563e+18,2022-02-12 19:35:42+00:00,['1492583208516562945'],he is selling them https://t.co/yvNrJWvNZV,selling,True,
1.492583019940561e+18,2022-02-12 19:34:57+00:00,['1492583019940560902'],yep I saw urine anRN and a wine drinker sad https://t.co/zpPN0KxgjL,yep saw urine anrn wine drinker sad,True,yep wine drinker sad 
1.4925739202596209e+18,2022-02-12 18:58:47+00:00,['1492573920259620875'],and Donald? https://t.co/AUs8K6fXPJ,donald,True,donald 
1.4925735593691791e+18,2022-02-12 18:57:21+00:00,['1492573559369179140'],I will wear a mask for a very long time I don't need a mandate https://t.co/ENL0Yehunk,wear mask long time need mandate,True,mask time need mandate 
1.490001509907583e+18,2022-02-05 16:36:57+00:00,['1490001509907582980'],"My Interventionalist said this takes too much of my time and my time is valuable I responded ""I am 58 every minute of my time wasted puts me much closer to dead."" value is determined by the individual worth not the dollar https://t.co/5yl5aulE10",interventionalist said take much time time valuable responded every minute time wasted put much closer dead value determined individual worth dollar,True,interventionalist time time minute time value dollar 
1.488607524387496e+18,2022-02-01 20:17:45+00:00,['1488607524387495940'],yes my salary was capped for 5 yr I was close to retiring from a state job. It would have been much cheaper for them if iI quit for a travel job. I held on and got my full retirement but it wasn't easy https://t.co/bbLcjuvMW8,yes salary capped close retiring state job would much cheaper quit travel job held got full retirement easy,True,state job quit job retirement easy 
1.482069165292806e+18,2022-01-14 19:16:39+00:00,['1482069165292806147'],It really should be a work related illness workman’s comp should cover Covid related expenses for all medical facilities workers https://t.co/R7uBAEVIDv,really work related illness workman comp cover covid related expense medical facility worker,True,work workman comp cover covid facility worker 
1.4820641228628378e+18,2022-01-14 18:56:36+00:00,['1482064122862837767'],I saw many a fine concert at pine knob Kansas foreigner Taylor James not swift https://t.co/VEdZK5BCQ2,saw many fine concert pine knob kansa foreigner taylor james swift,True,concert pine knob kansa foreigner taylor 
1.4752616127475917e+18,2021-12-27 00:25:52+00:00,['1475261612747591684'],I will continue to teach scene safety which includes ppe https://t.co/10DUnQxAdP,continue teach scene safety includes ppe,True,scene safety ppe 
1.4752578155266867e+18,2021-12-27 00:10:46+00:00,['1475257815526686725'],scene safety is what aha preaches we can't change that https://t.co/XRX8e2DUC4,scene safety aha preaches can't change,True,scene safety aha 
1.4751559523200123e+18,2021-12-26 17:26:00+00:00,['1475155952320012292'],scene safety never create a second victim https://t.co/WlJLhLkQa1,scene safety never create second victim,True,scene safety victim 
1.475155208032469e+18,2021-12-26 17:23:03+00:00,['1475155208032468998'],what the hell the first thing we teach is scene safety!!!! https://t.co/wWw1RBS2Pd,hell first thing teach scene safety,True,hell thing scene safety 
1.4748446830545592e+18,2021-12-25 20:49:08+00:00,['1474844683054559233'],catholic here my kids are grown I cover call been doing that for 7 years https://t.co/Zra9WNnIL3,catholic kid grown cover call year,True,cover call year 
1.4748430803354952e+18,2021-12-25 20:42:46+00:00,['1474843080335495168'],I hang ambu bags on the table when I sedate for procedures never hurts to have tools handy https://t.co/ExRHvWG2Yt,hang ambu bag table sedate procedure never hurt tool handy,True,hang ambu bag procedure tool handy 
1.4748421979504517e+18,2021-12-25 20:39:15+00:00,['1474842197950451719'],"he already has plenty of coal, he would just a it to his obscene profit margins Santa knows better https://t.co/eGE8s9Noat",already plenty coal would obscene profit margin santa know better,True,coal profit margin santa 
1.4744027676619448e+18,2021-12-24 15:33:07+00:00,['1474402767661944834'],@DocAtCDI who is buried in grants tomb,buried grant tomb,True,grant tomb 
1.4611320142209434e+18,2021-11-18 00:39:53+00:00,['1461132014220943363'],He needs to have a restraining order and be arrested https://t.co/MKU11S4Bi9,need restraining order arrested,True,need order 
1.4611274161061765e+18,2021-11-18 00:21:37+00:00,['1461127416106176514'],She is bought and paid for by theGQP https://t.co/ao0oqfsLAp,bought paid thegqp,True,thegqp 
1.4611179122201518e+18,2021-11-17 23:43:51+00:00,['1461117912220151809'],Lying should have consequences https://t.co/wcWYtVF29I,lying consequence,True,consequence 
1.4611177044846305e+18,2021-11-17 23:43:01+00:00,['1461117704484630534'],But it does allow you to treat yourself to vacation time away with out the stress pay for assistance if you need it. Time away does fix burn out https://t.co/tqKk5vEGQy,doe allow treat vacation time away stress pay assistance need time away doe fix burn,True,doe treat vacation time pay assistance need time burn 
1.4607931586279096e+18,2021-11-17 02:13:23+00:00,['1460793158627909641'],@WUTangKids I love her white board,love white board,True,board 
1.460792221440123e+18,2021-11-17 02:09:40+00:00,['1460792221440122882'],Good to know I don’t have a great surgical lamp overhead in IR. Radiology prefers the dark side https://t.co/GFsWXhJtLc,good know dont great surgical lamp overhead radiology prefers dark side,True,lamp radiology side 
1.460791599563219e+18,2021-11-17 02:07:12+00:00,['1460791599563218950'],And call him Brandon he is doing a fabulous job https://t.co/c1qaAFuObd,call brandon fabulous job,True,call job 
1.4607850977921843e+18,2021-11-17 01:41:22+00:00,['1460785097792184328'],I will need to work on my display next time you have a better photographer https://t.co/uqp4Un96eq https://t.co/CJd3P86uxQ,need work display next time better photographer,True,need work time photographer 
1.4607842032520888e+18,2021-11-17 01:37:48+00:00,['1460784203252088840'],Where did those come from lovely display https://t.co/CJd3P86uxQ,come lovely display,True,display 
1.4607712547603128e+18,2021-11-17 00:46:21+00:00,['1460771254760312837'],I have had 3 on the tree 4 on the floor and 2 of those https://t.co/w7QM89JbJb,tree floor,True,floor 
1.460433330164441e+18,2021-11-16 02:23:34+00:00,['1460433330164441093'],Nope your crossing the picket line is the reason we can not make changes and improvements. Hold the industry to the fire it will improve patient care in the long run. You do not do service to patients or coworkers by crossing the line you are a part of the problem https://t.co/Ruuf5v26sW,nope crossing picket line reason make change improvement hold industry fire improve patient care long run service patient coworkers crossing line part problem,True,nope picket line reason change improvement hold industry fire patient care run service patient line part problem 
1.4604325280079954e+18,2021-11-16 02:20:22+00:00,['1460432528007995395'],Now you just need right meds get well soon https://t.co/qIoIzEYXlr,need right med get well soon,True,need 
1.4604305274759905e+18,2021-11-16 02:12:25+00:00,['1460430527475990534'],@TomthunkitsMind So all the Afghans?,afghan,True,afghan 
1.4604302022998958e+18,2021-11-16 02:11:08+00:00,['1460430202299895809'],There is no real clear information on her claims. I think she is trying to get some peta activists to join the trump crazy https://t.co/tCP6j9iOPy,real clear information claim think trying get peta activist join trump crazy,True,information claim get activist join trump crazy 
1.460375301771477e+18,2021-11-15 22:32:59+00:00,['1460375301771476994'],Family https://t.co/uRcB0tGggZ https://t.co/qYGM0dudEE,family,True,family 
1.46037226928964e+18,2021-11-15 22:20:56+00:00,['1460372269289639940'],@SamiraT_2003 Good luck my daughter was a cheerleader in college it is hard work https://t.co/bXkCatF3hd,good luck daughter cheerleader college hard work,True,luck daughter cheerleader college work 
1.460334806986809e+18,2021-11-15 19:52:04+00:00,['1460334806986809345'],Isn’t that the pot calling the kettle black https://t.co/WY3IGkIdLA,isnt pot calling kettle black,True,isnt pot 
1.4603336606499676e+18,2021-11-15 19:47:31+00:00,['1460333660649967623'],Reading films first https://t.co/McVGKA9eDN,reading film first,True,reading film 
1.4603244354042388e+18,2021-11-15 19:10:51+00:00,['1460324435404238862'],We see the injustice https://t.co/KBkNL5GP1o,see injustice,True,injustice 
1.460319786064388e+18,2021-11-15 18:52:23+00:00,['1460319786064388101'],That is no piece of cheese https://t.co/inxBo9IUw4 https://t.co/fwdVNvSCwo,piece cheese,True,piece cheese 
1.4603186710044754e+18,2021-11-15 18:47:57+00:00,['1460318671004475405'],That would have to be some very good cheese paired with an equally fine red wine https://t.co/TzK7ArSnYV,would good cheese paired equally fine red wine,True,cheese wine 
1.460243551661572e+18,2021-11-15 13:49:27+00:00,['1460243551661572108'],Mob threats work https://t.co/S5g1YnU7NT,mob threat work,True,mob threat work 
1.460243333490561e+18,2021-11-15 13:48:35+00:00,['1460243333490561035'],Is he elected or hired either way he needs to go https://t.co/qu68K3WAHj,elected hired either way need,True,way need 
1.460238825234522e+18,2021-11-15 13:30:40+00:00,['1460238825234522112'],"We have no lack of goods in SC, I made a mall run. stores are full. people need to stop ordering on line, put on a mask and go support your local store https://t.co/iuSrmg4ip1",lack good made mall run store full people need stop ordering line put mask support local store,True,lack run line support store 
1.4602382013905715e+18,2021-11-15 13:28:11+00:00,['1460238201390571528'],McConnell is staying the GQP course my money is he and others are feeling the squeeze mob style threats https://t.co/kz7RTyj1A3,mcconnell staying gqp course money others feeling squeeze mob style threat,True,mcconnell course money squeeze mob style threat 
1.460228083190018e+18,2021-11-15 12:47:59+00:00,['1460228083190018052'],Or being threatened https://t.co/xnqg3UXWJX,threatened,True,
1.4602278638950687e+18,2021-11-15 12:47:07+00:00,['1460227863895068679'],I read the article what a negative slant. She has been tasked to do the hard work that makes Biden look good. Let’s recognize she has more on her plate then any recent VP and I mean Biden. https://t.co/QnNiA1Ihsv,read article negative slant tasked hard work make biden look good let recognize plate recent mean biden,True,article slant work look let mean biden 
1.460223941784617e+18,2021-11-15 12:31:32+00:00,['1460223941784616970'],@YankReb69 Steroids,steroid,True,steroid 
1.4600600282836255e+18,2021-11-15 01:40:12+00:00,['1460060028283625479'],I am all in for my money going to those things https://t.co/PHzqTYdrAS,money going thing,True,money thing 
1.4600592870242796e+18,2021-11-15 01:37:15+00:00,['1460059287024279552'],Covid causes clots not vaccines https://t.co/VpTjsKT6sY,covid cause clot vaccine,True,covid cause clot vaccine 
1.460048270881874e+18,2021-11-15 00:53:28+00:00,['1460048270881873921'],@WFKARS Vomit,vomit,True,vomit 
1.4600466828932096e+18,2021-11-15 00:47:10+00:00,['1460046682893209603'],Can opener https://t.co/fHLVPj4RLZ,opener,True,opener 
1.4600430128060006e+18,2021-11-15 00:32:35+00:00,['1460043012806000642'],Stay close to Wonder Woman her muscles are real https://t.co/vL0jbD0cyo,stay close wonder woman muscle real,True,stay woman muscle 
1.4600416734388677e+18,2021-11-15 00:27:15+00:00,['1460041673438867460'],Ok Nancy let’s test on you instead https://t.co/Fe5CrJIwSo,nancy let test instead,True,nancy test 
1.4600155695462236e+18,2021-11-14 22:43:32+00:00,['1460015569546223622'],I can do better with cans then I can with coffee https://t.co/C9P6c5JLPY,better coffee,True,coffee 
1.460013563167363e+18,2021-11-14 22:35:33+00:00,['1460013563167363072'],I have worked many a holiday over the past 37 years I made full Thanksgiving dinners and brought it in for staff and patients when I was in charge of the BMT unit. I will work Christmas this year my kids are grown I will think of you https://t.co/PouBKBgQI0,worked many holiday past year made full thanksgiving dinner brought staff patient charge bmt unit work christmas year kid grown think,True,holiday year thanksgiving dinner staff patient charge unit work year think 
1.4599988684946022e+18,2021-11-14 21:37:10+00:00,['1459998868494602245'],How afraid do you think Pence really is? https://t.co/TkJSrCBGvD,afraid think penny really,True,
1.4599972299645747e+18,2021-11-14 21:30:39+00:00,['1459997229964574724'],@KurteL10 Ok all clear for vascular work,clear vascular work,True,work 
1.459996335285932e+18,2021-11-14 21:27:06+00:00,['1459996335285932036'],@prchovanec Gastric Bypass or cancer,gastric bypass cancer,True,bypass cancer 
1.4599603882593976e+18,2021-11-14 19:04:15+00:00,['1459960388259397638'],I have one left in my neighborhood there used to be 4 I feel better https://t.co/ytw6X1GFPf,one left neighborhood used feel better,True,neighborhood 
1.4599593348138148e+18,2021-11-14 19:00:04+00:00,['1459959334813814791'],Evidently there is a direct correlation with increasing wealth and loss of one’s soul https://t.co/5OIkSpohpP,evidently direct correlation increasing wealth loss one soul,True,correlation wealth loss soul 
1.459953599476347e+18,2021-11-14 18:37:17+00:00,['1459953599476346897'],That is obscene he needs to pay back taxes https://t.co/Pdkz0axjuo,obscene need pay back tax,True,tax 
1.4599529856650609e+18,2021-11-14 18:34:51+00:00,['1459952985665060865'],Oh pat we don’t need union adequate pay raises retirement fair treatment safe conditions we all have husbands to take care of us in retirement if they work/abuse us into an early grave all the better. Pizza 🍕 and hot air journal your way through the pain https://t.co/DSDYdylhGf,pat dont need union adequate pay raise retirement fair treatment safe condition husband take care retirement workabuse early grave better pizza hot air journal way pain,True,pat dont union pay retirement treatment condition husband take care retirement grave pizza air way pain 
1.4599520568867717e+18,2021-11-14 18:31:09+00:00,['1459952056886771717'],@RN_Atheist Yes we do not need to unionize to get a COLA we don’t need a retirement plan you know we are all women with husbands to take care of us plus they can work us into an early grave as long as we have gratitude and a journal we don’t need appropriate staff or time off,yes need unionize get cola dont need retirement plan know woman husband take care plus work early grave long gratitude journal dont need appropriate staff time,True,retirement plan woman husband care work journal dont staff time 
1.459950400371626e+18,2021-11-14 18:24:34+00:00,['1459950400371625986'],Wahwahwah https://t.co/5HelxBUTeS,wahwahwah,True,wahwahwah 
1.459940306862887e+18,2021-11-14 17:44:28+00:00,['1459940306862886917'],Radioactive https://t.co/H0fctrF4BH,radioactive,True,radioactive 
1.4599395818649518e+18,2021-11-14 17:41:35+00:00,['1459939581864951808'],No a lot of prominent democrats have Nancy Eric AOC the list goes on https://t.co/zrx7OCq2z3,lot prominent democrat nancy eric aoc list,True,lot democrat nancy list 
1.4599388046100849e+18,2021-11-14 17:38:30+00:00,['1459938804610084871'],Hope you feel better soon https://t.co/iVzx6kCjkI,hope feel better soon,True,hope 
1.459935997186261e+18,2021-11-14 17:27:20+00:00,['1459935997186260993'],Good thread https://t.co/1O19WwN7vM,good thread,True,thread 
1.4599308765910958e+18,2021-11-14 17:06:59+00:00,['1459930876591095810'],@DrLongissimus Hmmm,hmmm,True,hmmm 
1.4597318492913828e+18,2021-11-14 03:56:08+00:00,['1459731849291382786'],Peel the grape roll it in sugar and freeze great after a marathon https://t.co/EOiUwGX7ZD,peel grape roll sugar freeze great marathon,True,peel grape roll sugar freeze marathon 
1.4597271539652444e+18,2021-11-14 03:37:28+00:00,['1459727153965244419'],How about support a nation wide strike https://t.co/moHr5IcCo4,support nation wide strike,True,support nation strike 
1.459720755004985e+18,2021-11-14 03:12:02+00:00,['1459720755004985351'],Did you covid test? https://t.co/UuwMZW6aJ1,covid test,True,test 
1.4597202961482138e+18,2021-11-14 03:10:13+00:00,['1459720296148213761'],So hiding fuck Joe Biden in that chant is ok with these Uber religious? https://t.co/YthaEKoNG4,hiding fuck joe biden chant uber religious,True,joe biden 
1.459683202558214e+18,2021-11-14 00:42:49+00:00,['1459683202558214144'],I have a pioneer system https://t.co/kR1Yh1hptQ,pioneer system,True,pioneer system 
1.4596798772092436e+18,2021-11-14 00:29:36+00:00,['1459679877209243648'],Buckwheat toast https://t.co/B0ZVTWzIBr,buckwheat toast,True,buckwheat toast 
1.459679341806342e+18,2021-11-14 00:27:29+00:00,['1459679341806342155'],Elmo is too busy with big birds campaign to beat Ted Cruz https://t.co/NriJITC5HL,elmo busy big bird campaign beat ted cruz,True,bird campaign beat cruz 
1.4596787657732055e+18,2021-11-14 00:25:11+00:00,['1459678765773205505'],If you don’t want the treatment the hospital recommended then take your family member home and take care of them pay a home health provider https://t.co/fjfnJUxUrM,dont want treatment hospital recommended take family member home take care pay home health provider,True,dont treatment hospital family member home take care pay home health provider 
1.4596779138344755e+18,2021-11-14 00:21:48+00:00,['1459677913834475521'],That is what not guilty looks like https://t.co/EobAgnRMXp,guilty look like,True,look 
1.4596677753545114e+18,2021-11-13 23:41:31+00:00,['1459667775354511362'],It can’t get any more surreal https://t.co/c4uSjvsS2h,cant get surreal,True,get surreal 
1.459667410844328e+18,2021-11-13 23:40:04+00:00,['1459667410844327941'],"This is such an insult and an embarrassment!!! Please we want proper pay, benefits, no salary caps, a small bonus is not the same as an hourly pay raise over time. Gratitude does not pay bills or allow us to retire. We are trained licensed professional. NO Gaslighting NO pizza https://t.co/gBDjyyWTLw",insult embarrassment please want proper pay benefit salary cap small bonus hourly pay raise time gratitude doe pay bill allow retire trained licensed professional gaslighting pizza,True,insult please pay benefit cap pay raise time pay bill retire gaslighting pizza 
1.4596593676582748e+18,2021-11-13 23:08:07+00:00,['1459659367658274820'],They need to be removed and remembered as the ones who voted for SC to remain in the bottom 5 states for education health roads https://t.co/eclSnywkRf,need removed remembered one voted remain bottom state education health road,True,need remain state education health road 
1.4596567735986012e+18,2021-11-13 22:57:48+00:00,['1459656773598601223'],Bobo and Sox were worried sick checking the news feed https://t.co/EWtA2WoDP8 https://t.co/F0wW7PwEbT,bobo sox worried sick checking news feed,True,bobo sox news feed 
