id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.565031716330283e+18,2022-08-31 17:40:12+00:00,['1565031716330283008'],"Tomorrow evening, let's talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/yFKgboKYfq Your experiences and views add value! Hope to see you there :) https://t.co/TYrHykMxwY",tomorrow evening let's talk about use of simulation on nurse education via  with    thursday full chat info  your experiences and views add value hope to see you there  ,tomorrow talk use simulation education chat experience view value hope
1.5649537101864018e+18,2022-08-31 12:30:14+00:00,['1564953710186401793'],"Everyone is welcome to join us tomorrow to talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/yFKgboKYfq Your experiences and views add value! https://t.co/DOLNMBl752",everyone is welcome to join us tomorrow to talk about use of simulation on nurse education via  with    thursday full chat info  your experiences and views add value ,everyone tomorrow use simulation education chat experience view value
1.5649235007537316e+18,2022-08-31 10:30:12+00:00,['1564923500753731584'],"Join nurse educators, academics, mentors, students tomorrow to talk about: ""Use of Simulation On Nurse Education"" Via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Thursday 8:30pm Full chat info https://t.co/yFKgboKYfq https://t.co/n2GqrwfSYn",join nurse educators academics mentors students tomorrow to talk about use of simulation on nurse education via  with    thursday full chat info  ,join educator academic mentor student tomorrow use simulation education chat info
1.5646970346611753e+18,2022-08-30 19:30:18+00:00,['1564697034661175296'],"This time on Thursday... ""Simulation in Nurse Education"" Tweetchat via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Prechat info chat questions here &gt; https://t.co/yFKgboKYfq Everyone welcome to join add value :)",this time on thursday simulation in nurse education tweetchat via  with    prechat info chat questions here gt  everyone welcome to join add value ,time simulation education info chat question everyone welcome value
1.5646491927310746e+18,2022-08-30 16:20:11+00:00,['1564649192731074562'],"""Simulation in Nurse Education"" Tweetchat, Thursday 8:30pm via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Prechat info chat questions here &gt; https://t.co/yFKgboKYfq",simulation in nurse education tweetchat thursday via  with    prechat info chat questions here gt ,simulation education info chat question
1.5646189946859848e+18,2022-08-30 14:20:12+00:00,['1564618994685984773'],"Simulation in nurse education... Tweetchat, Thursday 8:30pm via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Prechat info &gt; https://t.co/yFKgboKYfq Who can you invite to join in?",simulation in nurse education tweetchat thursday via  with    prechat info gt  who can you invite to join in,simulation education
1.5645661404326175e+18,2022-08-30 10:50:10+00:00,['1564566140432617474'],"Simulation in nurse education... Tweetchat, Thursday 8:30pm via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 Prechat info &gt; https://t.co/yFKgboKYfq Great for nursing educators, academics, mentors, students and more!",simulation in nurse education tweetchat thursday via  with    prechat info gt  great for nursing educators academics mentors students and more,simulation education educator academic mentor student
1.564535946158248e+18,2022-08-30 08:50:11+00:00,['1564535946158247936'],"Thursday's tweetchat is via #WeNurseAcademics with @DebbieRoberts6 @SUSimulation @Helenski17 on Simulation in nurse education, chat info &gt; https://t.co/yFKgboKYfq Please join in if education of nurses is of interest to you, so all of us then! https://t.co/ux2Tdc0cJl",thursday's tweetchat is via  with    on simulation in nurse education chat info gt  please join in if education of nurses is of interest to you so all of us then ,simulation education please join education nurse interest
1.56452964990387e+18,2022-08-30 08:25:10+00:00,['1564529649903869952'],"Just a couple of #NursesActive days left! Let's see if we can take all find ways to be active at work till the end of August and finish on a high :) https://t.co/dcjmAWhi7V ^live dashboard here^ Come on MH nurses, let's finish #nursesactive visible proud :) https://t.co/N2A4Q3qLSX",just a couple of  days left let's see if we can take all find ways to be active at work till the end of august and finish on a high   ^live dashboard here^ come on mh nurses let's finish  visible proud  ,couple day see way work till end august finish ^live dashboard here^ nurse
1.5580201742294057e+18,2022-08-12 09:18:50+00:00,['1558020174229405698'],"TODAY is the LAST day to apply to run this simply amazing community. You don't need loads of Twitter experience, you just need to be passionate about your role and supporting others to develop here in theirs. A handful of simple questions :) https://t.co/DeZM4QM3CS https://t.co/4NrhXflRj3",today is the last day to apply to run this simply amazing community you don't need loads of twitter experience you just need to be passionate about your role and supporting others to develop here in theirs a handful of simple questions   ,today day community load twitter experience role others handful question
1.5576286513650975e+18,2022-08-11 07:23:04+00:00,['1557628651365097472'],"Only 24 hours left to apply to: Join our team Support 1,000s of peers Get great national connections Make a HUGE difference Here's the application https://t.co/DeZM4QM3CS to become a WeVolunteer to run this community :) https://t.co/bKSCPkeCJE",only hours left to apply to join our team support of peers get great national connections make a huge difference here's the application  to become a wevolunteer to run this community  ,hour team support peer connection difference application wevolunteer community
1.5570875519109775e+18,2022-08-09 19:32:56+00:00,['1557087551910977537'],@tadhg50 @LeilaSharda @jadvnursing @WeNurses @WeAreMHNurses @BurgessDawson @BellaThakglos @RachelMH_RMN @JohnBaker_Leeds @mattwalshNDQ @PennineCareNHS @PennineCareEd @ClinicalMental @MarkOneinFour @ScottybooSb @debraejackson It’s happening. Date to follow shortly 😁👍🏻,                it’s happening date to follow shortly ,date
1.557087297027408e+18,2022-08-09 19:31:55+00:00,['1557087297027407872'],@tadhg50 @JonathanShedler @WeAreMHNurses @PennineCareEd @PennineMedEd @denimcollar @RachelMH_RMN @ClinicalMental @AdvPracticeSU @JohnBaker_Leeds Thanks for the share as always,          thanks for the share as always,thanks share
1.556940114688938e+18,2022-08-09 09:47:04+00:00,['1556940114688937985'],Applications close soon to become part of running this community! Could you use your passion regardless of your experience/role to help your tweeting peers by being a WeVolunteer? Info here https://t.co/DeZM4QM3CS Please take a look and think about joining our amazing team! https://t.co/PsdJZQHOtC,applications close soon to become part of running this community could you use your passion regardless of your experiencerole to help your tweeting peers by being a wevolunteer info here  please take a look and think about joining our amazing team ,application part community passion regardless experiencerole peer wevolunteer info please look team
1.556880652204757e+18,2022-08-09 05:50:47+00:00,['1556880652204756992'],@LeilaSharda @tadhg50 @jadvnursing @WeNurses @WeAreMHNurses @BurgessDawson @BellaThakglos @RachelMH_RMN @JohnBaker_Leeds @mattwalshNDQ @PennineCareNHS @PennineCareEd @ClinicalMental @MarkOneinFour @ScottybooSb Hello @debraejackson would you be interested in joining a @WeMHNurses Twitter chat?,               hello  would you be interested in joining a  twitter chat,hello twitter chat
1.5567618806764175e+18,2022-08-08 21:58:50+00:00,['1556761880676417538'],@tadhg50 @jadvnursing @WeNurses @WeAreMHNurses @BurgessDawson @BellaThakglos @RachelMH_RMN @JohnBaker_Leeds @mattwalshNDQ @PennineCareNHS @PennineCareEd @ClinicalMental Thanks for sharing. Would be an interesting twitter chat. Think it is evident in online nursing culture too .. cc @LeilaSharda @MarkOneinFour @ScottybooSb,            thanks for sharing would be an interesting twitter chat think it is evident in online nursing culture too  cc   ,thanks twitter culture
1.5565803501172572e+18,2022-08-08 09:57:29+00:00,['1556580350117257216'],Not much time left to apply to be a WeVolunteer to help run and support this community... Learn more and apply here: https://t.co/O8h4SHZ9yj Closing date is this Friday :) https://t.co/m7we1SUSlA,not much time left to apply to be a wevolunteer to help run and support this community learn more and apply here  closing date is this friday  ,time wevolunteer community closing date
1.5541048825498993e+18,2022-08-01 14:00:52+00:00,['1554104882549899264'],Here's a great way to smash #NursesActive... What about starting #Couchto5k ? TODAY! https://t.co/tqjEAtEV2X &lt; so easy with information here from @NHSEngland #JustAddTrainers https://t.co/E1cGDec6fj,here's a great way to smash  what about starting   today  lt so easy with information here from   ,way today information
1.554074585913594e+18,2022-08-01 12:00:29+00:00,['1554074585913593857'],"Have you seen and shared the WeActiveChallenge poster? https://t.co/LztcC137UY ⬆️ Download and share from here ⬆️ Remember, it's easy to take part: 1️⃣ Be a bit more active in August 2️⃣ Tweet a pic using #NursesActive Inspiring us all to be active, healthy and happy :) https://t.co/J4ryFdR8fr",have you seen and shared the weactivechallenge poster   download and share from here  remember it's easy to take part be a bit more active in august tweet a pic using  inspiring us all to be active healthy and happy  ,weactivechallenge poster download share part bit tweet pic
1.5540658428575457e+18,2022-08-01 11:25:44+00:00,['1554065842857545734'],Who is joining the #WeActiveChallenge this year? https://t.co/Du4Vyr0f85,who is joining the  this year ,year
1.5540417967407145e+18,2022-08-01 09:50:11+00:00,['1554041796740714497'],#NursesActive is well underway! Find out about August's WeActiveChallenge here https://t.co/Wm3og8qxbp To take part is so simple: 1️⃣ Be a bit more active in August 2️⃣ Tweet a pic using #NursesActive Your #NursesActive pics will inspire others to be more active :) https://t.co/wonKvGN5k9, is well underway find out about august's weactivechallenge here  to take part is so simple be a bit more active in august tweet a pic using  your  pics will inspire others to be more active  ,weactivechallenge part bit tweet pic pic others
1.5540167048244756e+18,2022-08-01 08:10:29+00:00,['1554016704824475648'],"Hello August... ... AND the start of: We Active Challenge, a month of awareness and support for ourselves and peers to be more active. Here's all you need to know https://t.co/LjlybOFHYF Be more active, share a pic via #NursesActive, share the benefits, and support each other. https://t.co/IjGUN9Lqx3",hello august  and the start of we active challenge a month of awareness and support for ourselves and peers to be more active here's all you need to know  be more active share a pic via  share the benefits and support each other ,hello august start challenge month awareness support peer share pic share benefit
1.5537526734213366e+18,2022-07-31 14:41:19+00:00,['1553752673421336578'],Looks what's all ready and waiting for the start of tomorrow's 2022 WeActiveChallenge... A very empty WeActiveChallenge dashboard: https://t.co/B9rq1A7CZD Let's hope that #NursesActive gets off to a great start for this year's challenge :) https://t.co/yPb0y6D8Mz,looks what's all ready and waiting for the start of tomorrow's weactivechallenge a very empty weactivechallenge dashboard  let's hope that  gets off to a great start for this year's challenge  ,look start weactivechallenge weactivechallenge dashboard hope start challenge
1.55271933893487e+18,2022-07-28 18:15:13+00:00,['1552719338934870016'],"Calling all #NursesActive .... Who's your #NursesActive buddy? Best check as WeActiveChallenge starts in 4 days time ! When, what, how here &gt; https://t.co/dcjmAWhi7V How will you be a little more active a little more often this August? https://t.co/VKNTEaDbvt",calling all   who's your  buddy best check as weactivechallenge starts in days time  when what how here gt  how will you be a little more active a little more often this august ,buddy check weactivechallenge day time
1.5527138875727053e+18,2022-07-28 17:53:33+00:00,['1552713887572705283'],Let’s bring our MH nursing ideas and needs to this tonight…could be a very interesting outcome ↘️⬇️⬇️⬇️↙️ https://t.co/GXsCbG9t5E,let’s bring our mh nursing ideas and needs to this tonightcould be a very interesting outcome  ,nursing idea tonightcould outcome
1.552653955347333e+18,2022-07-28 13:55:24+00:00,['1552653955347333120'],Join @WeNurses on TONIGHT evening from 8:30 to share you thoughts on... What if we had a nursing conference for nurses by nurses? Chat details here https://t.co/0ob13QsPvr https://t.co/AweFkdSgqr,join  on tonight evening from to share you thoughts on what if we had a nursing conference for nurses by nurses chat details here  ,join share nursing conference nurse nurse detail
1.552573094589567e+18,2022-07-28 08:34:05+00:00,['1552573094589566976'],Not long left to share your view :) https://t.co/rqMfoUVRvB,not long left to share your view  ,share view
1.5525406630314148e+18,2022-07-28 06:25:13+00:00,['1552540663031414786'],"Calling all #NursesActive .... do you have enough deodorant ?? Have you got a #NursesActive buddy? Best check as WeActiveChallenge starts in 4 days time ! When, what, how here &gt; https://t.co/dcjmAWhi7V How will you be a little more active a little more often this August? https://t.co/zMZNzwS4G8",calling all   do you have enough deodorant  have you got a  buddy best check as weactivechallenge starts in days time  when what how here gt  how will you be a little more active a little more often this august ,deodorant buddy check weactivechallenge day time
1.5522817111987405e+18,2022-07-27 13:16:14+00:00,['1552281711198740481'],"Quick poll question… What’s more useful for us to seek out and share with you all to help you support you and how you practice? Polls are anonymous. Please retweet so we get some broad feedback, thank you :)",quick poll question what’s more useful for us to seek out and share with you all to help you support you and how you practice polls are anonymous please retweet so we get some broad feedback thank you ,poll question share practice poll retweet feedback thank
1.5522172877086106e+18,2022-07-27 09:00:14+00:00,['1552217287708610560'],What if we had a nursing conference for nurses by nurses? Join @WeNurses on Thursday evening from 8:30 to share you thoughts... Chat details here https://t.co/0ob13QbeDT https://t.co/vZ4CRJi13I,what if we had a nursing conference for nurses by nurses join  on thursday evening from to share you thoughts chat details here  ,nursing conference nurse nurse share detail
1.5521908483847864e+18,2022-07-27 07:15:11+00:00,['1552190848384786434'],Are you warmed up and ready to go ?? #NursesActive in 5 days !!! Everything you need to know is here https://t.co/SVoQVYAe21 https://t.co/151XIbd07u,are you warmed up and ready to go   in days  everything you need to know is here  ,day everything
1.552029799622873e+18,2022-07-26 20:35:14+00:00,['1552029799622873088'],Any recommendations for none traditional academic books relevant to nursing for @LavelleRees ? https://t.co/pnJwIjiWtX,any recommendations for none traditional academic books relevant to nursing for   ,recommendation none book
1.5518599170274263e+18,2022-07-26 09:20:11+00:00,['1551859917027426304'],#NursesActive ..... are you ready ?? 6 days to go ! Here's all you need to get going and keep track too! https://t.co/SVoQVYAe21 https://t.co/jc11Wz1XUj,  are you ready  days to go  here's all you need to get going and keep track too  ,day track
