id,created_at,edit_history_tweet_ids,text,clean_text
1.565107857556738e+18,2022-08-31 22:42:46+00:00,['1565107857556738048'],"to deliver first aid if required. “Stop,drop,roll” as @ccarmichael_83 demonstrated once when I ran a simulation with @LecturerLee on a walk on the Malverns 😉.I sat by your photo today Claire whilst working between meetings! 🤣. You were definitely looking over my shoulder 🤣#BCU https://t.co/KLSZBjqiaC",deliver first aid required stopdroproll demonstrated ran simulation walk malverns sat photo today claire whilst working meeting definitely looking shoulder
1.5651058371898778e+18,2022-08-31 22:34:44+00:00,['1565105837189877760'],"Day 31 #NursesActive Where has August gone?.I’ve done my best for sure,ending with a lovely day at work with my old post reg colleague &amp; a new member of staff from Nigeria.Both burns specialists. How lucky were the mental health student nurses.They will be in a stronger position https://t.co/giwfqEp7qS",day ha august goneive done best sureending lovely day work old post reg colleague amp new member staff nigeriaboth burn specialist lucky mental health student nursesthey stronger position
1.5651036565333606e+18,2022-08-31 22:26:04+00:00,['1565103656533360642'],sudden withdrawal of the Soviets in 1991 was such a shock as people were unprepared.There was no money in the bank &amp; the infrastructure couldn’t be maintained.Structures were abandoned.People did feel life was better under communism.I guess life was more predictable &amp; ordered? 🤔 https://t.co/87dMLx4TQg,sudden withdrawal soviet wa shock people unpreparedthere wa money bank amp infrastructure couldnt maintainedstructures abandonedpeople feel life wa better communismi guess life wa predictable amp ordered
1.565102186400465e+18,2022-08-31 22:20:14+00:00,['1565102186400464896'],"I was at school when I visited E Germany&amp; grew up in the “Cold War”.Gorbochov’s passing RIP is so poignant as the World seems to be more unstable sadly.When I was in Krygzstan &amp; Bishkek,the influence of the former USSR &amp; communism was evident with communal heating.I heard how the https://t.co/XvmQB3uVPv",wa school visited e germanyamp grew cold wargorbochovs passing rip poignant world seems unstable sadlywhen wa krygzstan amp bishkekthe influence former ussr amp communism wa evident communal heatingi heard
1.5650440011238482e+18,2022-08-31 18:29:01+00:00,['1565044001123848192'],"@UrbanHermit15 Yes for sure, the painful reality of life🤔🙏",yes sure painful reality life
1.5648848165873295e+18,2022-08-31 07:56:29+00:00,['1564884816587329537'],We need the wisdom &amp; prosperity that Ganesh Chaturthi signals this year more than most for a struggling World 🙏 https://t.co/z18r3jIxzu,need wisdom amp prosperity ganesh chaturthi signal year struggling world
1.5648820884526694e+18,2022-08-31 07:45:38+00:00,['1564882088452669441'],"Excited to have a whole morning in the classroom with Dr Jane Leaver with 3rd year,looking at Burn injuries in adults &amp; children. A welcome break from spreadsheets,emails &amp; laptop world, but some emails first ofcourse.  🤣🤣🤣🤣#simulation #burnsnursing #bcu #teachingandlearning https://t.co/43FzcGki8W",excited whole morning classroom dr jane leaver rd yearlooking burn injury adult amp child welcome break spreadsheetsemails amp laptop world email first ofcourse
1.564760252846932e+18,2022-08-30 23:41:30+00:00,['1564760252846931969'],"evening doing NHS E-learning after a long day,masses left to do &amp; swollen ankles but tomorrow is another day&amp; pooch was loving it 👌🤣🤣 #selfcare #nature #freshair https://t.co/F9SpAteSBh",evening nh elearning long daymasses left amp swollen ankle tomorrow another dayamp pooch wa loving
1.5647592839543355e+18,2022-08-30 23:37:39+00:00,['1564759283954335744'],"Day 30 #NursesActive I did something today that I never do, but I took a proper lunch break&amp; walked 1/2 the old drovers route whilst some food was in the oven. I can’t do it in the dark or if windy, so the dappled sunlight was a great treat🤩.A good job I did as it was a long https://t.co/wseJ7zd2EY",day something today never took proper lunch breakamp walked old drover route whilst food wa oven cant dark windy dappled sunlight wa great treata good job wa long
1.5644158239969116e+18,2022-08-30 00:52:52+00:00,['1564415823996911618'],"Functional exercise today, lots of it,in an effort to get fit &amp; increase my low saturations, followed by NHS E-learning for the forthcoming flu &amp; vaccination campaign. At least 7 more units to go but I’ll get there. 👌#keepbusy #focus https://t.co/CldEjreJAx",functional exercise today lot itin effort get fit amp increase low saturation followed nh elearning forthcoming flu amp vaccination campaign least unit go ill get
