id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5650916839222272e+18,2022-08-31 21:38:30+00:00,['1565091683922227200'],@Sommarstorm1 Så pass. Du både tänker och känner. Yttrandefrihet däremot är en samhällelig rättighet den finns oavsett vad du tänker eller känner. Det verkar som om du inte riktigt har koll.,pas bde tnker och knner yttrandefrihet dremot samhllelig rttighet den finn oavsett vad tnker eller knner det verkar som inte riktigt har koll,True,pas bde tnker och knner yttrandefrihet dremot samhllelig rttighet finn oavsett vad tnker eller knner det verkar som inte riktigt har koll 
1.5650512333998817e+18,2022-08-31 18:57:45+00:00,['1565051233399881732'],@Sommarstorm1 Ja du det blir som vanligt du ser inte vad du skriver och tror att din frihet går före andras. I den liberala demokratin har ingen mer frihet än någon annan. Kanske svårt att förstå men det innebär att din frihet begränsas av min liksom att min frihet begränsas av din.,det blir som vanligt ser inte vad skriver och tror att din frihet fre andras den liberala demokratin har ingen mer frihet ngon annan kanske svrt att frst men det innebr att din frihet begrnsas min liksom att min frihet begrnsas din,True,det blir som ser inte vad skriver tror att din frihet fre liberala demokratin har ingen mer frihet ngon annan kanske svrt att din frihet begrnsas min liksom min frihet begrnsas din 
1.5650502783149097e+18,2022-08-31 18:53:58+00:00,['1565050278314909696'],"@Sommarstorm1 Tack för upplysningen ....men med vilken rätt ""lägger du ord i andras mun"". Din yttrandefrihet omfattar inte att tillskriva andra åsikter som de inte har.",tack upplysningen men med vilken rtt lgger ord andras mun din yttrandefrihet omfattar inte att tillskriva andra sikter som inte har,True,tack rtt lgger ord din yttrandefrihet omfattar inte att tillskriva sikter som inte har 
1.5650327151703368e+18,2022-08-31 17:44:10+00:00,['1565032715170336773'],"@Sommarstorm1 @LinaAStenberg Om du inte läst tweeten behöver du ju inye besvära dig med att kommentera. Eller sitter du på ett ""callcenter""?",inte lst tweeten behver inye besvra dig med att kommentera eller sitter ett callcenter,True,inte lst besvra dig kommentera eller sitter callcenter 
1.56500026894046e+18,2022-08-31 15:35:15+00:00,['1565000268940460034'],@IroniObs @LinaAStenberg Hon vill ändra finansieringsväg och med det göra det lättare att lägga ut verksamheter på privata utförare. Den demokratiska kontrollen och insynen minskar. Läs gärna deras förslag!,hon vill ndra finansieringsvg och med det gra det lttare att lgga verksamheter privata utfrare den demokratiska kontrollen och insynen minskar grna deras frslag,True,hon vill finansieringsvg och gra det lttare lgga verksamheter privata demokratiska insynen minskar grna 
1.5649999796593664e+18,2022-08-31 15:34:06+00:00,['1564999979659366407'],@markhog23 @LinaAStenberg Och varför tror du att den dysfunktionella organisationen försvinner om man ändrar finansieringsväg? Läs gärna deras förslag. Det finns ingenting som talar för att organisationen skulle förändras.,och varfr tror att den dysfunktionella organisationen frsvinner man ndrar finansieringsvg grna deras frslag det finn ingenting som talar att organisationen skulle frndras,True,varfr tror dysfunktionella organisationen frsvinner man grna finn att organisationen skulle 
1.56499942853197e+18,2022-08-31 15:31:54+00:00,['1564999428531970050'],@Sommarstorm1 @LinaAStenberg Fast det vet väl alla att KD vill släppa fram fler privata utförare. Läs deras val plattform och politiska program.,fast det vet alla att vill slppa fram fler privata utfrare deras val plattform och politiska program,True,vet alla att vill fram fler privata utfrare plattform politiska program 
1.5649400452908073e+18,2022-08-31 11:35:56+00:00,['1564940045290807297'],1000-tals slutar i vården @regionskane söker 457 sjuksköterskor! Varför kan eller vill inte regionerna behålla personalen?! Svaret finns hos bla @vardforbundet så vad är det som står ivägen för att reda ut situationen? @SKR_se äger teckningsrätten för kollektivavtalen! #vardpol,tals slutar vrden sker sjukskterskor varfr kan eller vill inte regionerna behlla personalen svaret finn bla vad det som str ivgen att reda situationen ger teckningsrtten kollektivavtalen,True,sker sjukskterskor varfr eller vill behlla personalen finn bla vad det som str ivgen att reda situationen ger 
1.56490641677892e+18,2022-08-31 09:22:18+00:00,['1564906416778919936'],@PJJMorf @jessicawsandber @AsaMariaHedberg Jo det finns många val att göra i en fri demokrati. Det är inget krav att uppträda som andra! Särskilt inte om man inte gillar det de andra gör. Då skulle en kunna avstå från att uppträda så.,det finn mnga val att gra fri demokrati det inget krav att upptrda som andra srskilt inte man inte gillar det andra skulle kunna avst frn att upptrda,True,det finn mnga val att gra fri demokrati det inget krav att som andra inte man det andra skulle kunna 
1.5649045319720468e+18,2022-08-31 09:14:49+00:00,['1564904531972046848'],@_MenDuTweet_ @TeodorKoistinen @SDTobbe hi hi .... bidrag? Högern ska dra ned på ersättningarna i försäkringssystemen - både a-kassan och sjukförsäkringen. Det har de redan lovat i sitt valmanifest som gått ut i alla medier .....,bidrag hgern ska dra ned ersttningarna frskringssystemen bde akassan och sjukfrskringen det har redan lovat sitt valmanifest som gtt alla medier,True,bidrag ska dra sjukfrskringen det har redan lovat sitt som gtt alla medier 
