id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.565020424152535e+18,2022-08-31 16:55:20+00:00,['1565020424152535040'],"What a woman! You are a true Ambassador, an aspiring leader and you will be sorely missed! Big loves from dietetics https://t.co/SS1EwDxzh4",woman true ambassador aspiring leader sorely missed big love dietetics,True,woman ambassador leader love 
1.5646209744016753e+18,2022-08-30 14:28:04+00:00,['1564620974401675278'],@uhl_at @Leic_hospital @JudithSpiers @RobinBinks Yum!,yum,True,yum 
1.5642179550046986e+18,2022-08-29 11:46:36+00:00,['1564217955004698625'],@FranWaldock All the thermal bath spas… amazinggggg place!,thermal bath spa amazinggggg place,True,bath spa place 
1.5636169627309548e+18,2022-08-27 19:58:29+00:00,['1563616962730954753'],@jolivsey @_captainscience It means lady/ princess of abundance and she is definitely that 😂😂😅😅,mean lady princess abundance definitely,True,lady princess abundance 
1.5636113709223813e+18,2022-08-27 19:36:15+00:00,['1563611370922381312'],@_captainscience @jolivsey Tallulah 8 months 😘😘 https://t.co/fLwKBWTYnM,tallulah month,True,month 
1.5632794907591475e+18,2022-08-26 21:37:29+00:00,['1563279490759147520'],Love this https://t.co/0Cz3ahr67Z,love,True,love 
1.5632482353338204e+18,2022-08-26 19:33:17+00:00,['1563248235333820418'],"@_ClareProctor @CHUGGScmg @SVNancarrow @livfreddie @karenpedley Fabulous, great space to transform 🎨🖌🧑‍🎨",fabulous great space transform,True,space transform 
1.562882062230573e+18,2022-08-25 19:18:15+00:00,['1562882062230573058'],@PareGeraldine @UHLSchoolN_M @DMUforlife @WeNursingAssocs CONGRATSSSSSS,congratssssss,True,congratssssss 
1.5628166574119444e+18,2022-08-25 14:58:21+00:00,['1562816657411944451'],"Well done Lorraine, a real asset to our team 😍 https://t.co/yaDkHGEwEN",well done lorraine real asset team,True,lorraine asset team 
1.561824531383206e+18,2022-08-22 21:16:00+00:00,['1561824531383205893'],Worth a visit for sure https://t.co/ynFSv5EXMu,worth visit sure,True,visit sure 
1.5614476117181563e+18,2022-08-21 20:18:15+00:00,['1561447611718156290'],A firm favourite at my granny’s house on a Sunday 🤩🤩🤩 https://t.co/ecsHEnyXLs,firm favourite granny house sunday,True,firm house sunday 
1.5613518762846618e+18,2022-08-21 13:57:50+00:00,['1561351876284661760'],"Great snap, hope you guys had a great day ❤️💜💙 https://t.co/ilcMYHesk5",great snap hope guy great day,True,hope guy day 
1.560907059276796e+18,2022-08-20 08:30:17+00:00,['1560907059276795904'],@Leicnut Love it!,love,True,love 
1.560145984780378e+18,2022-08-18 06:06:03+00:00,['1560145984780378113'],@sellis1808 Every happy return to you and whatever the outcome how amazing is your boy!!!!,every happy return whatever outcome amazing boy,True,return boy 
1.5592816615730463e+18,2022-08-15 20:51:32+00:00,['1559281661573046272'],@madhouse50burt Still more cake if you fancy a piece 😘,still cake fancy piece,True,piece 
1.5592805207348593e+18,2022-08-15 20:47:00+00:00,['1559280520734859265'],"@clareteeney @DrPrashanthPat1 @Leic_hospital @BDA_Dietitians @CNmagazines @LisaJLane98 Pleasure was ours Clare, thanks for your kindness and compassion. Wishing you all the best in your new role, hoping our paths cross again. There’s always tiramisu on the go 😉",pleasure clare thanks kindness compassion wishing best new role hoping path cross always tiramisu,True,pleasure clare compassion role path cross 
1.5592607561594798e+18,2022-08-15 19:28:28+00:00,['1559260756159479808'],Thanks everyone for your kind words will make sure they are shared with Cathy 🤩🤩,thanks everyone kind word make sure shared cathy,True,everyone kind word cathy 
1.5591435407012372e+18,2022-08-15 11:42:42+00:00,['1559143540701237248'],"BIG CONGRATS to our amazing boss Cathy Steele who was presented with her #Caringatitsbest Award this morning! We are all so proud of you. Thanks to @clareteeney, Matt Archer and @DrPrashanthPat1 for attending also @Leic_hospital @BDA_Dietitians @CNmagazines @LisaJLane98 https://t.co/B3sttyYpqh",big congrats amazing bos cathy steele presented award morning proud thanks matt archer attending also,True,bos cathy steele morning 
1.5585629541063475e+18,2022-08-13 21:15:39+00:00,['1558562954106347521'],@CurringtonJon Hope you feel better soon.,hope feel better soon,True,hope 
1.5570897916819948e+18,2022-08-09 19:41:50+00:00,['1557089791681994752'],@UKGastroDr @O2 Same issue in Dorset 👎🏻,issue dorset,True,issue dorset 
1.5570807976809308e+18,2022-08-09 19:06:05+00:00,['1557080797680930816'],@LisaJLane98 @uhl_lift @JudithSpiers Happy birthday lovely lady! From tallulah and the team 🥰 https://t.co/QuOsJ5RdS9,happy birthday lovely lady tallulah team,True,birthday tallulah team 
1.557067260472197e+18,2022-08-09 18:12:18+00:00,['1557067260472197120'],@LisaJLane98 @uhl_lift @JudithSpiers Happy birthday lovely lady! From tallulah and the team 🥰 https://t.co/X7YpFLNf48,happy birthday lovely lady tallulah team,True,birthday tallulah team 
1.5556123658734674e+18,2022-08-05 17:51:04+00:00,['1555612365873467396'],@jo_dilley Awwwww congratulations 🥰🥰🥰,awwwww congratulation,True,awwwww congratulation 
1.5555424737866793e+18,2022-08-05 13:13:20+00:00,['1555542473786679296'],@WardyMw @JHNDEditor @AifricOSullivan @hughes_cf @Martina_Rooney_ @BDANIreland Well done guys,well done guy,True,guy 
1.5555423983815557e+18,2022-08-05 13:13:03+00:00,['1555542398381555712'],@Leicnut @zen148203zen Get it all the time… want to throw my burger at them,get time want throw burger,True,time throw burger 
1.5555420943951053e+18,2022-08-05 13:11:50+00:00,['1555542094395105283'],@UKGastroDr @ViniBilli @nijbhala That’s a beautiful pic of you and @ViniBilli,thats beautiful pic,True,pic 
1.5549336578900787e+18,2022-08-03 20:54:07+00:00,['1554933657890078722'],@DonnaGl31882855 She just likes to sniff them 😘,like sniff,True,sniff 
1.554926468957864e+18,2022-08-03 20:25:33+00:00,['1554926468957863942'],"Big thanks to @DonnaGl31882855 for the beautiful sunflowers today, they were a hit in our home 🌻🌻🌻 https://t.co/yWc7MKqZmC",big thanks beautiful sunflower today hit home,True,today home 
1.55488807724775e+18,2022-08-03 17:53:00+00:00,['1554888077247750147'],Yup https://t.co/T4BGxyLHrn,yup,True,yup 
1.5548676904429896e+18,2022-08-03 16:32:00+00:00,['1554867690442989580'],@laurichmeadows Of course just let me know when you are free 😘,course let know free,True,course let 
1.554792218992558e+18,2022-08-03 11:32:06+00:00,['1554792218992558081'],"@RachelMundinUHL @Leic_hospital @Leicnut @uk_hmv Difficult one as the patients we are seeing are very acutely unwell so priority is given to meeting their nutritional requirements and maintaining their nutritional status, particularly given the sarcopenia risk.",difficult one patient seeing acutely unwell priority given meeting nutritional requirement maintaining nutritional status particularly given sarcopenia risk,True,patient priority requirement status sarcopenia risk 
1.554775442682413e+18,2022-08-03 10:25:26+00:00,['1554775442682413057'],@laurichmeadows Oh my goodness just saw your change of title… congrats my darling what an achievement,goodness saw change title congrats darling achievement,True,goodness change title achievement 
1.5544752416484065e+18,2022-08-02 14:32:33+00:00,['1554475241648406529'],A big birthday for both our members of the team today. Many happy returns Kristian and Ripa. We hope you both have a wonderful time celebrating 🎈🎈🎈 https://t.co/lUsazPr6jj,big birthday member team today many happy return kristian ripa hope wonderful time celebrating,True,birthday member team today return ripa time 
1.5540231568385352e+18,2022-08-01 08:36:07+00:00,['1554023156838535168'],Wowsa https://t.co/rpyZY7X9pO,wowsa,True,wowsa 
1.5540156539249009e+18,2022-08-01 08:06:18+00:00,['1554015653924900865'],To all our lovely Yorkshire staff 😘😘 https://t.co/e5GPdxKhzP,lovely yorkshire staff,True,staff 
1.5533159729703854e+18,2022-07-30 09:46:01+00:00,['1553315972970385409'],@TimothyEdenRD The best machine!!!,best machine,True,machine 
1.5532763220128563e+18,2022-07-30 07:08:28+00:00,['1553276322012856320'],@FruitAndVegKids @HessionV @TatwsTrading @bcfreshfruitve1 @nicklessismore @Stephen_Colyer @CelestinoGutirr @mynameisAndyJ @Tweet_Nutrition @RichelleBremner @BethFratesMD @SamRRazaMD @rhianlast @MrsBosanquet @ElizaWallace27 @DawnaMughalPhD @KristenJakobitz @JaneLambertECG Have a wonderful weekend folks 😘 https://t.co/INMRFlWGGb,wonderful weekend folk,True,weekend folk 
1.5527606564278843e+18,2022-07-28 20:59:24+00:00,['1552760656427884544'],@WardyMw @LondonMetDFN @sarahjane840 @BDA_Dietitians @DiabetesUK Mary you look smashing,mary look smashing,True,look 
1.5522078933904015e+18,2022-07-27 08:22:55+00:00,['1552207893390401537'],@CarolineBoveyRD @NataliaN_RD We love a bit of reverse mentoring,love bit reverse mentoring,True,bit mentoring 
1.5520383550215332e+18,2022-07-26 21:09:13+00:00,['1552038355021533185'],Fantastic initiative https://t.co/KXMxefKyBI,fantastic initiative,True,initiative 
