id,created_at,edit_history_tweet_ids,text,clean_text
1.565097660490457e+18,2022-08-31 22:02:15+00:00,['1565097660490457088'],@RoxiexRN Good point.,good point
1.5650894566669558e+18,2022-08-31 21:29:39+00:00,['1565089456666955783'],LORINC: Who will solve the rental crisis? Not John Tory - Spacing Toronto https://t.co/KNA4M964HD,lorinc solve rental crisis john tory spacing toronto
1.5650727800010015e+18,2022-08-31 20:23:23+00:00,['1565072780001001479'],"#cathyarchives 
2004
These stories have obvious commonalities with today's issues: growing homelessness, encampment evictions, violation of human rights, unsafe shelter conditions, disease outbreaks and bureaucracies that create hurdles to housing solutions. #fightback https://t.co/F57qDCfje1",story obvious commonality today's issue growing homelessness encampment eviction violation human right unsafe shelter condition disease outbreak bureaucracy create hurdle housing solution
1.564799393001259e+18,2022-08-31 02:17:02+00:00,['1564799393001259008'],@cllrainslie @BlueJays Fun to see Stroman!,fun see stroman
1.5647992793149153e+18,2022-08-31 02:16:35+00:00,['1564799279314915328'],@ScrapFighter @rabbleca In spirit then. Are you in Hamilton?,spirit hamilton
1.564791462453289e+18,2022-08-31 01:45:31+00:00,['1564791462453288962'],@ScrapFighter @rabbleca Hope to meet you some day. Maybe at huge protests for National Housing Day.,hope meet day maybe huge protest national housing day
1.5647912380915917e+18,2022-08-31 01:44:38+00:00,['1564791238091591682'],@ScrapFighter @rabbleca We’re cool!,cool
1.564786261730247e+18,2022-08-31 01:24:51+00:00,['1564786261730246656'],@ScrapFighter @rabbleca I can tell you’re a ‘scrapper’.,tell youre scrapper
1.5647843120373842e+18,2022-08-31 01:17:06+00:00,['1564784312037384192'],@ScrapFighter @rabbleca Couldn’t agree more.,couldnt agree
1.564782822618964e+18,2022-08-31 01:11:11+00:00,['1564782822618963971'],@ScrapFighter @rabbleca Truth-telling and exposing the lies has always been a component of activism.,truthtelling exposing lie ha always component activism
1.5647763113188106e+18,2022-08-31 00:45:19+00:00,['1564776311318810625'],@DrVivianS @fordnation @JustinTrudeau Ah ha. Got it.,ah ha got
1.5647759871030067e+18,2022-08-31 00:44:02+00:00,['1564775987103006722'],@DrVivianS @fordnation @JustinTrudeau If he’s referring to hospital CEOs I would not necessarily believe him.,referring hospital ceo would necessarily believe
1.5647753226832896e+18,2022-08-31 00:41:23+00:00,['1564775322683289600'],@DrVivianS @fordnation @JustinTrudeau CEOs of what though?,ceo though
