id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5635155833707643e+18,2022-08-27 13:15:38+00:00,['1563515583370764289'],@KateColban @ASPHFT @ASPH_OT @ASPHphysio @RachelParrott3 @hnbarker @RachStraussRD @ASPHdietitian Brilliant 🤩 🌈,        brilliant  ,
1.5624829277445857e+18,2022-08-24 16:52:14+00:00,['1562482927744585731'],Walk with Pickle #NursesActive https://t.co/gWTZVTrNei,walk with pickle  ,walk
1.562482838997713e+18,2022-08-24 16:51:53+00:00,['1562482838997712896'],DIY! #NursesActive 😂 https://t.co/AnQ7P4OnAf,diy   ,diy
1.5624826476406415e+18,2022-08-24 16:51:07+00:00,['1562482647640641538'],Luce helping #NursesActive https://t.co/FurIALk5a8,luce helping  ,luce
1.5624825587507978e+18,2022-08-24 16:50:46+00:00,['1562482558750797824'],Pickle #NursesActive https://t.co/3TE8Ir79Iy,pickle  ,pickle
1.562482480573137e+18,2022-08-24 16:50:27+00:00,['1562482480573136896'],Unloading in Emsworth #NursesActive https://t.co/gyAA65jMFK,unloading in emsworth  ,
1.5624823792680346e+18,2022-08-24 16:50:03+00:00,['1562482379268034562'],First car load! #NursesActive bye Bognor https://t.co/P8iYhjIeKQ,first car load  bye bognor ,car load bye bognor
1.5624822611316654e+18,2022-08-24 16:49:35+00:00,['1562482261131665410'],Moving house! Safe Transportation for Samantha the snail!! #NursesActive https://t.co/KXCgY2TmQA,moving house safe transportation for samantha the snail  ,house transportation samantha snail
1.5624820484636672e+18,2022-08-24 16:48:44+00:00,['1562482048463667200'],Closed on Tuesday #NursesActive https://t.co/lDGZPHm6so,closed on tuesday  ,tuesday
1.5624819455183626e+18,2022-08-24 16:48:19+00:00,['1562481945518362624'],Tuesday HiiT #NursesActive https://t.co/fC5FFR0dMD,tuesday hiit  ,hiit
1.5624818224955515e+18,2022-08-24 16:47:50+00:00,['1562481822495551490'],Lots of stairs #NursesActive https://t.co/mhJAgQDZJM,lots of stairs  ,lot stair
1.5624817072231342e+18,2022-08-24 16:47:23+00:00,['1562481707223134209'],Monday night out #NursesActive https://t.co/X0EUR9iV6P,monday night out  ,night
1.5624815983268004e+18,2022-08-24 16:46:57+00:00,['1562481598326800384'],London #NursesActive https://t.co/Gb9XvM0omt,london  ,london
1.562481365660029e+18,2022-08-24 16:46:01+00:00,['1562481365660028934'],Bit behind in tweets! Monday #NursesActive https://t.co/jMXBArWaY6,bit behind in tweets monday  ,bit tweet
1.5620371297603584e+18,2022-08-23 11:20:47+00:00,['1562037129760358401'],"@Nick_Holland_ @CarrieHFletcher @BradleyJaden @TreasonMusical Words aren’t enough, it was simply amazing in totality 🤩",    words aren’t enough it was simply amazing in totality ,word totality
1.5619596643881165e+18,2022-08-23 06:12:58+00:00,['1561959664388116480'],"Wowzers! Absolutely fabulous evening, totally blown away with the talent @CarrieHFletcher @BradleyJaden @TreasonMusical Hoping a fully staged version follows? 🤞🤞 ⭐️⭐️⭐️⭐️⭐️ https://t.co/Uoe4ylLVEO",wowzers absolutely fabulous evening totally blown away with the talent    hoping a fully staged version follows   ,talent version
1.5614209751487857e+18,2022-08-21 18:32:24+00:00,['1561420975148785669'],Thank you #NursesActive https://t.co/O2Z8t2IWBh,thank you  ,thank
1.5614207636049142e+18,2022-08-21 18:31:34+00:00,['1561420763604914179'],HiT before breakfast #NursesActive https://t.co/T7yvmLqGGG,hit before breakfast  ,hit breakfast
1.5614204782372536e+18,2022-08-21 18:30:26+00:00,['1561420478237253632'],Walking with Rosie #NursesActive https://t.co/RCNTMiHjxL,walking with rosie  ,rosie
1.5610668151655014e+18,2022-08-20 19:05:06+00:00,['1561066815165501441'],@laurenreid4317 Don’t forget your pic 😉, don’t forget your pic ,pic
1.5610318482765087e+18,2022-08-20 16:46:09+00:00,['1561031848276508673'],Fab pic popped up on my iPad ⁦@JackieSmith_nmc⁩ ⁦@MrsBosanquet⁩ 🥰 https://t.co/8JWxsV9C0A,fab pic popped up on my ipad    ,fab pic ipad
1.5609897795120865e+18,2022-08-20 13:58:59+00:00,['1560989779512086528'],@JackieSmith_nmc Fab flying feet! Did they touch the ground at all??? 😘, fab flying feet did they touch the ground at all ,fab foot ground
1.560989517720453e+18,2022-08-20 13:57:57+00:00,['1560989517720453121'],@JackieSmith_nmc @NickiSparling1 @NorthwayRuth @finniejax Perfect #jamfirst https://t.co/0DhI0Ii1LE,    perfect  ,
1.5609326832109486e+18,2022-08-20 10:12:07+00:00,['1560932683210948609'],Rosie tail wagging with me tail walking ⁦@Homewoodparkrun⁩ today #NursesActive ⁦@parkrunUK⁩ 🥰 https://t.co/ybSFCc0pp6,rosie tail wagging with me tail walking  today    ,rosie tail today
1.560710114180567e+18,2022-08-19 19:27:42+00:00,['1560710114180567043'],@NickiSparling1 Hope you’ve had a good day Nicki #Pinksocks 🥰, hope you’ve had a good day nicki  ,day
1.560662724115198e+18,2022-08-19 16:19:23+00:00,['1560662724115197952'],@debscooper131 Congratulations 🥰, congratulations ,congratulation
1.560662147050328e+18,2022-08-19 16:17:06+00:00,['1560662147050328066'],Two rings closed #NursesActive https://t.co/dy2kl5EMMi,two rings closed  ,ring
1.5606620611258163e+18,2022-08-19 16:16:45+00:00,['1560662061125816320'],Ropes!!! #NursesActive https://t.co/uu3fvSf6i6,ropes  ,rope
1.5606619632139223e+18,2022-08-19 16:16:22+00:00,['1560661963213922312'],Interval exercise #NursesActive https://t.co/IskCHpnqKu,interval exercise  ,exercise
1.5606618450733466e+18,2022-08-19 16:15:54+00:00,['1560661845073346561'],Moved seats #NursesActive https://t.co/JDc0N5zB4G,moved seats  ,seat
1.5606617766010348e+18,2022-08-19 16:15:37+00:00,['1560661776601034753'],Tried a few staircases out #NursesActive https://t.co/cV2jtM8My2,tried a few staircases out  ,staircase
