id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.517020480301146e+18,2022-04-21 06:00:42+00:00,['1517020480301146112'],"Monsieur Jaffre Didier est nommé nouveau directeur de l'ARS Occitanie, nous lui souhaitons la bienvenue. 

https://t.co/HoKv9XcHCX",monsieur jaffre didier est nomm nouveau directeur l'ars occitanie nous lui souhaitons bienvenue,True,monsieur jaffre didier nomm nouveau directeur 
1.4349140416931963e+18,2021-09-06 16:19:01+00:00,['1434914041693196290'],"Explication sur l'obligation vaccinale des soignants. 
https://t.co/9mTz6kt9WH",explication sur l'obligation vaccinale soignants,True,explication sur l'obligation vaccinale 
1.424267963763417e+18,2021-08-08 07:15:18+00:00,['1424267963763417088'],"Merci pour ce soutien. Les Infirmières et les Infirmiers ne doivent pas être ciblés ou stigmatisés. Rappelons que ce sont les piliers du système de santé, avec ses 750000 diplômés qui sont des professionnels de santé et des citoyens. @OrdreInfirmiers @ARS_OC @olivierveran https://t.co/KRXTR4X8Wy",merci pour soutien infirmires infirmiers doivent tre cibls stigmatiss rappelons que sont piliers systme sant avec diplms qui sont professionnels sant citoyens,True,soutien cibls avec diplms qui sont 
1.4236589246502543e+18,2021-08-06 14:55:12+00:00,['1423658924650254348'],Le conseil régional de l'Ordre des Infirmiers d'Occitanie condamne avec fermetée la dégradation des locaux de Toulouse. Justice devra être rendue.,conseil rgional l'ordre infirmiers d'occitanie condamne avec fermete dgradation locaux toulouse justice devra tre rendue,True,l'ordre condamne avec dgradation locaux justice devra tre rendue 
1.3960133009666417e+18,2021-05-22 08:01:22+00:00,['1396013300966641665'],"Toutes nos félicitations à toutes les infirmières et infirmiers élevés aujourd'hui dans l'ordre national du mérite. 

https://t.co/9Uz0GW8YUg",toutes flicitations toutes infirmires infirmiers lev aujourd'hui dans l'ordre national mrite,True,mrite 
1.3653699163675156e+18,2021-02-26 18:35:30+00:00,['1365369916367515650'],"Aujourd'hui élection du nouveau bureau du CROI Occitanie :

Président: Marc Meyzindi 
Vice Président : Stéphane Delon 
Secrétaire : Fabienne Lemouel Dumesnil
Secrétaire adjoint : Valentin Bisiaux
Trésorier : Geneviève Moulinie 
Trésorier adjoint : Françoise Vassor",aujourd'hui lection nouveau bureau croi occitanie prsident marc meyzindi vice prsident stphane delon secrtaire fabienne lemouel dumesnil secrtaire adjoint valentin bisiaux trsorier genevive moulinie trsorier adjoint franoise vassor,True,lection nouveau bureau croi prsident marc meyzindi vice prsident stphane delon secrtaire fabienne lemouel dumesnil secrtaire adjoint valentin bisiaux moulinie trsorier adjoint franoise vassor 
1.334745736408404e+18,2020-12-04 06:25:56+00:00,['1334745736408403968'],"A l'occasion de la Sainte Barbe, fête traditionnelle des sapeurs-pompiers pompiers, l'association nationale des infirmiers sapeurs-pompiers presente son nouveau site internet 
https://t.co/O2kcsHKZGL",l'occasion sainte barbe fte traditionnelle sapeurspompiers pompiers l'association nationale infirmiers sapeurspompiers presente son nouveau site internet,True,l'occasion sainte barbe fte traditionnelle son nouveau site internet 
1.330154652160176e+18,2020-11-21 14:22:36+00:00,['1330154652160176129'],"La page Facebook du cidoi 11 66

https://t.co/pnx4WMjvBc",page facebook cidoi,True,page facebook cidoi 
1.3262520417868104e+18,2020-11-10 19:55:01+00:00,['1326252041786810369'],"Ce soir ARTE Thema : les différentes gestions de la crise covid : France,  Allemagne, Suede",soir arte thema diffrentes gestions crise covid france allemagne suede,True,soir arte thema crise covid france allemagne suede 
1.2941996124804096e+18,2020-08-14 09:10:07+00:00,['1294199612480409601'],"Soutien à notre consoeur agressée pour avoir fait preuve de responsabilité et de civisme. 

La justice la plus rigoureuse doit s'appliquer à ces voyous. 

#stoplaviolence

https://t.co/Nd8medjNLn",soutien notre consoeur agresse pour avoir fait preuve responsabilit civisme justice plus rigoureuse doit s'appliquer voyous,True,soutien consoeur avoir fait preuve responsabilit civisme justice rigoureuse s'appliquer 
1.2926292165220516e+18,2020-08-10 01:09:55+00:00,['1292629216522051584'],"Un cluster de COVID à venir chez les raveurs ?

https://t.co/jsZJp1cdJ9",cluster covid venir chez raveurs,True,cluster covid venir chez raveurs 
1.2925253075646218e+18,2020-08-09 18:17:01+00:00,['1292525307564621824'],@bleugardlozere Un nouveau cluster ?,nouveau cluster,True,nouveau cluster 
1.292093991052288e+18,2020-08-08 13:43:08+00:00,['1292093991052288001'],"@choupette1990 @OrdreInfirmiers Présentez vous aux prochaines élections et venez corriger tout celà, on compte sur vous !!!!!",prsentez vous aux prochaines lections venez corriger tout cel compte sur vous,True,corriger tout cel compte 
1.2695252388548444e+18,2020-06-07 07:02:58+00:00,['1269525238854844416'],En ce dimanche 7 juin 2020 nous souhaitons une bonne fête à toutes les mamans qui pour certaines vont passer cette journée à soigner.,dimanche juin nous souhaitons une bonne fte toutes mamans qui pour certaines vont passer cette journe soigner,True,dimanche juin fte passer cette journe soigner 
1.265360703289987e+18,2020-05-26 19:14:35+00:00,['1265360703289987072'],Ségur de la santé : les infirmiers peu représentés -  https://t.co/aVcK4yyLk1,sgur sant infirmiers peu reprsents,True,sgur sant 
1.2606770271133368e+18,2020-05-13 21:03:20+00:00,['1260677027113336832'],"Sans commentaire :

https://t.co/JX9Febmquq",sans commentaire,True,
1.2600829178098196e+18,2020-05-12 05:42:33+00:00,['1260082917809819648'],@OrdreInfirmiers @AssembleeNat @Senat Les infirmières et les infirmiers l'ont remarqué et s'en souviendront !,infirmires infirmiers l'ont remarqu s'en souviendront,True,s'en souviendront 
1.260071246672388e+18,2020-05-12 04:56:10+00:00,['1260071246672388097'],"En ce 12 mai particulier, nous apportons tout notre soutien et notre reconnaissance à nos consoeurs et confrères qui oeuvrent au quotidien, dans les hôpitaux, dans les cliniques, au domicile de nos concitoyens, pour apporter les soins qui permettront à notre démocratie de vivre.",mai particulier nous apportons tout notre soutien notre reconnaissance consoeurs confrres qui oeuvrent quotidien dans hpitaux dans cliniques domicile concitoyens pour apporter soins qui permettront notre dmocratie vivre,True,mai soutien reconnaissance consoeurs quotidien apporter dmocratie vivre 
1.2528210319133164e+18,2020-04-22 04:46:24+00:00,['1252821031913316355'],Conseil National - L'Ordre accompagne les infirmiers victimes de pressions ou d’agressions dans leurs démarches juridiques https://t.co/XtUcSLOv7T,conseil national l'ordre accompagne infirmiers victimes pressions dagressions dans leurs dmarches juridiques,True,l'ordre accompagne 
1.2515962723451535e+18,2020-04-18 19:39:39+00:00,['1251596272345153538'],"Archives de l'ina : les suppressions de lits dans les hôpitaux depuis 1980.

https://t.co/7rljuf7VqE",archive l'ina suppression lit dans hpitaux depuis,True,l'ina suppression lit 
1.2506363882420183e+18,2020-04-16 04:05:25+00:00,['1250636388242018313'],"Infirmieres infirmiers faites part de votre vécu de cette crise auprès de la commission sénatoriale en répondant au questionnaire 

https://t.co/Zyexc9NFhe",infirmieres infirmiers faites part votre vcu cette crise auprs commission snatoriale rpondant questionnaire,True,part vcu cette crise commission snatoriale rpondant questionnaire 
1.2505207127308083e+18,2020-04-15 20:25:46+00:00,['1250520712730808333'],"La justice doit sanctionner sévèrement et protéger notre consoeur à qui nous apportons tout notre soutien.
@OrdreInfirmiers 
https://t.co/kGpveTFfdl",justice doit sanctionner svrement protger notre consoeur qui nous apportons tout notre soutien,True,justice doit sanctionner protger consoeur soutien 
1.2503072675067945e+18,2020-04-15 06:17:36+00:00,['1250307267506794497'],"https://t.co/ZU1aJtYjId 

La newsletter du comité départemental d'éducation pour la santé du Gard. https://t.co/wq6UG5fQ8z",newsletter comit dpartemental d'ducation pour sant gard,True,newsletter comit d'ducation pour sant gard 
1.245577430389031e+18,2020-04-02 05:02:55+00:00,['1245577430389030915'],"L'ARS lance un appel aux volontaires pour aller renforcer les services de réanimation Parisiens, si vous êtes IADE ou infirmiers en réanimation ou expérimentés dans ce domaine rapprochez vous des chu de Nîmes, Montpellier ou Toulouse.",l'ars lance appel aux volontaires pour aller renforcer service ranimation parisiens vous iade infirmiers ranimation expriments dans domaine rapprochez vous chu nmes montpellier toulouse,True,lance aller renforcer service ranimation iade chu toulouse 
1.2452493532179866e+18,2020-04-01 07:19:16+00:00,['1245249353217986561'],"Pour expliquer le quotidien du moment aux enfants :

https://t.co/AsjZriOMSE",pour expliquer quotidien moment aux enfants,True,pour expliquer moment aux 
1.2439582447977925e+18,2020-03-28 17:48:51+00:00,['1243958244797792257'],"Chine: deux mois de confinement: 

https://t.co/kuQ9iuup1K",chine deux mois confinement,True,chine deux mois confinement 
1.243581246082617e+18,2020-03-27 16:50:48+00:00,['1243581246082617345'],"Pour la formation des soignants extra hospitalier le chu de Nîmes met en place sa plateforme :

https://t.co/OaxXPfqJey",pour formation soignants extra hospitalier chu nmes met place plateforme,True,formation chu place plateforme 
1.242525360048296e+18,2020-03-24 18:55:05+00:00,['1242525360048295937'],@Audreymartinet1 [#COVID19] À 20h30 Patrick Chamboredon président de @ordreinfirmiers sera sur le plateau de @ruthelkrief @19HRuthElkrief sur @BFMTV pr relayer les demandes des 700 000 #infirmiers sur les mesures d'urgence à mettre en œuvre en particulier les équipements de protection #masques,patrick chamboredon prsident serum sur plateau sur relayer demandes sur mesures d'urgence mettre uvre particulier quipements protection,True,chamboredon prsident serum sur plateau sur relayer protection 
1.241440354882261e+18,2020-03-21 19:03:40+00:00,['1241440354882260992'],Bravo et courage à tous les soignants engagés dans la lutte contre le covid 19 !!!! https://t.co/949tMxNC1i,bravo courage tous soignants engags dans lutte contre covid,True,bravo courage contre covid 
1.2301616646386688e+18,2020-02-19 16:06:10+00:00,['1230161664638668810'],"""Indignez vous ""
Stéphane Hessel c'était il y a 10 ans à Montpellier. Oû en sommes nous aujourd'hui ?
https://t.co/89UECStevG!",indignez vous stphane hessel c'tait montpellier somme nous aujourd'hui,True,stphane hessel c'tait montpellier aujourd'hui 
1.1966688981768315e+18,2019-11-19 05:57:53+00:00,['1196668898176831488'],@DavJim30 @PatrickHertgen @ANISPOfficiel @SDIS50 Mais pas les clichés,mais clichs,True,mais clichs 
1.1847024753890263e+18,2019-10-17 05:27:35+00:00,['1184702475389026304'],@infirmierscom @agnesbuzyn @jeromelambert16 Les infirmière sont déjà au centre de notre système de santé. Sans infirmière ou sans leurs compétences et leur investissement que devient il ? La question est surtout de nous reconnaître à notre juste valeur et à notre juste prix !,infirmire sont centre notre systme sant sans infirmire sans leurs comptences leur investissement que devient question est surtout nous reconnatre notre juste valeur notre juste prix,True,infirmire sont centre systme sant que question surtout reconnatre juste valeur juste prix 
1.176552620422566e+18,2019-09-24 17:42:58+00:00,['1176552620422565890'],@sdis31officiel @PrefetOccitanie @CHUdeToulouse @HauteGaronne @ARS_OC @harvardmed Félicitations aux organisateurs et aux infirmiers qui s'impliquent pour une réponse de qualité à la catastrophe.,flicitations aux organisateurs aux infirmiers qui s'impliquent pour une rponse qualit catastrophe,True,pour rponse qualit catastrophe 
1.1749636330019144e+18,2019-09-20 08:28:54+00:00,['1174963633001914369'],@CHUdeToulouse @ISPV31 @ThomasGEERAERT2 @RESEAUCHU @manuereyvi Il faut rappeler que Sébastien est infirmier anesthésiste et infirmier sapeurs-pompiers volontaire au sdis 31 . Félicitations,faut rappeler que sbastien est infirmier anesthsiste infirmier sapeurspompiers volontaire sdis flicitations,True,rappeler que sbastien infirmier anesthsiste infirmier 
1.1749630512309412e+18,2019-09-20 08:26:35+00:00,['1174963051230941184'],@CHUdeToulouse @ISPV31 @ThomasGEERAERT2 @RESEAUCHU @manuereyvi Toutes nos félicitations!!!!!,toutes flicitations,True,
1.17323788583689e+18,2019-09-15 14:11:24+00:00,['1173237885836890112'],"Une excellente initiative, inscrivez vous :

https://t.co/lIsUdRv819",une excellente initiative inscrivez vous,True,excellente initiative inscrivez 
1.167682330737152e+18,2019-08-31 06:15:36+00:00,['1167682330737152000'],@CHUdeToulouse Le Docteur Alacoque a t il aussi sa fiche ?,docteur alacoque aussi fiche,True,docteur alacoque aussi fiche 
1.1623980599192248e+18,2019-08-16 16:17:48+00:00,['1162398059919224834'],@sg_smps @gvallancien @LePoint Mais où sont les médecins de premier recours ????,mais sont mdecins premier recours,True,mais sont 
1.161126146567803e+18,2019-08-13 04:03:40+00:00,['1161126146567802880'],"Parution d'une série de textes au JO concernant l'infirmier exerçant en pratique avancée (IPA).

-Comme attendu le champ d'exercice de l'IPA est étendu dans le domaine d'intervention « psychiatrie et santé mentale 》",parution d'une srie textes concernant l'infirmier exerant pratique avance ipa comme attendu champ d'exercice l'ipa est tendu dans domaine d'intervention psychiatrie sant mentale,True,parution d'une srie pratique avance ipa comme attendu champ d'exercice l'ipa tendu d'intervention psychiatrie mentale 
1.1604813009958175e+18,2019-08-11 09:21:17+00:00,['1160481300995817473'],@LauredeMontalem Un petit journaliste pour un petit article.,petit journaliste pour petit article,True,petit journaliste petit article 
1.1590001386915553e+18,2019-08-07 07:15:40+00:00,['1159000138691555328'],"Le début de la fin ?
https://t.co/6QT6FX9zmB",dbut fin,True,dbut fin 
1.1587699101783736e+18,2019-08-06 16:00:50+00:00,['1158769910178373632'],"Respect et honneur. 

https://t.co/covqSEJc2H",respect honneur,True,respect honneur 
1.1560892536145388e+18,2019-07-30 06:28:51+00:00,['1156089253614538752'],Simplement : https://t.co/HOd8QgWo2n,simplement,True,simplement 
1.1486802571149516e+18,2019-07-09 19:48:09+00:00,['1148680257114951681'],"Félicitations à tous les nouveaux diplômés. Pensez à vous inscrire à l'Ordre des Infirmiers 
https://t.co/HhMMencfDn",flicitations tous nouveaux diplms pensez vous inscrire l'ordre infirmiers,True,inscrire l'ordre 
1.1424289166757316e+18,2019-06-22 13:47:33+00:00,['1142428916675731457'],Canicule + conditions de travail difficiles = les soignants sont ils surhumains ?,canicule condition travail difficiles soignants sont surhumains,True,canicule condition travail 
1.1422977395622952e+18,2019-06-22 05:06:18+00:00,['1142297739562295296'],Canicule annoncée + crise des urgences =  ????,canicule annonce crise urgences,True,canicule annonce crise 
1.135968896933126e+18,2019-06-04 17:57:44+00:00,['1135968896933126145'],La remise des prix aux lauréates. Toutes nos félicitations. https://t.co/yWdz7nBxL8,remise prix aux laurates toutes flicitations,True,remise prix aux 
1.1359305044847044e+18,2019-06-04 15:25:11+00:00,['1135930504484704258'],Geneviève Moulinie remet les prix des meilleurs travaux de fin d'études d'infirmier https://t.co/3knJQ2hGo2,genevive moulinie remet prix meilleurs travaux fin d'tudes d'infirmier,True,moulinie d'infirmier 
1.1359305000765071e+18,2019-06-04 15:25:10+00:00,['1135930500076507136'],Félicitations aux lauréats !!! https://t.co/n61JTHzHhY,flicitations aux laurats,True,
1.1359278580256808e+18,2019-06-04 15:14:40+00:00,['1135927858025680896'],Fin du Forum Régional de l'Ordre des Infirmiers d'Occitanie à Montpellier https://t.co/6vcsBK6H3k,fin forum rgional l'ordre infirmiers d'occitanie montpellier,True,fin l'ordre 
1.1359276225574788e+18,2019-06-04 15:13:44+00:00,['1135927622557478912'],Le théme de la consultation infirmière est abordé https://t.co/MFFeUp5ZCG,thme consultation infirmire est abord,True,consultation infirmire est abord 
1.1359275783242752e+18,2019-06-04 15:13:33+00:00,['1135927578324275200'],Le théme des soins est abordé https://t.co/cF1t867SzO,thme soins est abord,True,thme abord 
1.1359275761600348e+18,2019-06-04 15:13:33+00:00,['1135927576160034818'],Le théme de la prescription est abordé https://t.co/QLZJI3V49w,thme prescription est abord,True,prescription abord 
1.1359275588082278e+18,2019-06-04 15:13:29+00:00,['1135927558808227845'],La prévention et l'éducation pour la santé https://t.co/GOZyISynG1,prvention l'ducation pour sant,True,prvention l'ducation pour sant 
1.1359029786474784e+18,2019-06-04 13:35:48+00:00,['1135902978647478272'],Des interviews sont projetées https://t.co/hrY49WMbD0,interview sont projetes,True,interview sont 
1.1359023673989898e+18,2019-06-04 13:33:23+00:00,['1135902367398989825'],Madame la conseillère municipale représentant Monsieur le maire de Montpellier https://t.co/dmMFUP8fdm,madame conseillre municipale reprsentant monsieur maire montpellier,True,madame municipale monsieur maire montpellier 
1.1359023667740262e+18,2019-06-04 13:33:22+00:00,['1135902366774026241'],160 Infirmiers participent au forum au château de Flaugergues à Montpellier https://t.co/AWRZt7v5yq,infirmiers participent forum chteau flaugergues montpellier,True,forum chteau 
1.1359004245722112e+18,2019-06-04 13:25:39+00:00,['1135900424572211200'],"Anne Jauer, vice-présidente du conseil national de l'ordre des Infirmiers ouvre le forum dans le cadre de la grande consultation de la profession infirmière à Montpellier https://t.co/HS7gN6T7Ip",anne jauer viceprsidente conseil national l'ordre infirmiers ouvre forum dans cadre grande consultation profession infirmire montpellier,True,anne jauer viceprsidente l'ordre consultation profession infirmire montpellier 
