id,created_at,edit_history_tweet_ids,text,clean_text
1.5651114970507835e+18,2022-08-31 22:57:13+00:00,['1565111497050783751'],"@DanH_9 Next time I come accross an example Dan, I’ll be sure to share it with you lol. For something relatively close, check your own tweets back 😂",next time come accross example dan ill sure share lol something relatively close check tweet back
1.5651076709436785e+18,2022-08-31 22:42:01+00:00,['1565107670943678464'],"Yep, mostly fond recollections! “17 things you'll remember if you went to school in 90s Liverpool” https://t.co/H45VIrpwkA",yep mostly fond recollection thing remember went school liverpool
1.565073374002512e+18,2022-08-31 20:25:44+00:00,['1565073374002511875'],@HLucas8 huh?,huh
1.5650433757279396e+18,2022-08-31 18:26:32+00:00,['1565043375727939586'],"@DanH_9 @wright_read Not in the sense of the number of ppl who make excuses for terrible student behaviour on here, or seek to find an excuse wherever possible.",sense number ppl make excuse terrible student behaviour seek find excuse wherever possible
1.565040602206675e+18,2022-08-31 18:15:31+00:00,['1565040602206674946'],"@wright_read @DanH_9 I have never said that those who believe in a trauma informed approach say no to all rules (although they sometimes seem to!), what I am saying is more common is that rules are set and then allowed to be broken, undermined, dismissed etc based on said ‘trauma’.",never said believe trauma informed approach say rule although sometimes seem saying common rule set allowed broken undermined dismissed etc based said trauma
1.5650382198755492e+18,2022-08-31 18:06:03+00:00,['1565038219875549192'],So many companies are making huge profits out of this cost of living crises. Taking advantage of the situation big time.,many company making huge profit cost living crisis taking advantage situation big time
1.5650360875039867e+18,2022-08-31 17:57:34+00:00,['1565036087503986690'],"The best live content - always @TTRadio2022! Live at 7:30pm tonight, I’ll be asking @BarryNSmith79 the questions and you can too! Use the hashtag #ttradio and put your Qs in… https://t.co/RsPE7ZTAn3",best live content always live pm tonight ill asking question use hashtag put q
1.5649956309546762e+18,2022-08-31 15:16:49+00:00,['1564995630954676224'],"@maddocks_toby @DrRLofthouse @alexdillon33 Thanks Toby for telling me I need additional training. As much as I’m sure you are trying to be helpful, I find your ‘instruction’ hard to take seriously looking at your profile pic.",thanks toby telling need additional training much im sure trying helpful find instruction hard take seriously looking profile pic
1.5649896098298593e+18,2022-08-31 14:52:53+00:00,['1564989609829859328'],@FabrizioRomano What figure is the buy back Fabrizio?,figure buy back fabrizio
1.5649550854064538e+18,2022-08-31 12:35:42+00:00,['1564955085406453760'],"@MrAGTeach @Keir_Starmer I think to suggest he doesn't stand in solidarity with ppl because he chooses when and where to react to situations is quite narrow, like I say - he needs to appeal to a wide range of ppl to win an election, not just those on the far left, which is what OJ wants.",think suggest stand solidarity ppl chooses react situation quite narrow like say need appeal wide range ppl win election far left oj want
1.5649543356830065e+18,2022-08-31 12:32:43+00:00,['1564954335683006464'],"@MrAGTeach @Keir_Starmer He's in a v difficult spot, he is a measured leader who can win the next election. He's trying to appeal to the middle ground, the undecided voter, maybe in a similar way to how Blair did. It's the right approach IMO.",he's v difficult spot measured leader win next election he's trying appeal middle ground undecided voter maybe similar way blair right approach imo
1.5649445372813312e+18,2022-08-31 11:53:47+00:00,['1564944537281331201'],"@SPLdiablos @Keir_Starmer Not all left, no. Many to the left of centre did warn what would happen.",left many left centre warn would happen
1.5649434507174216e+18,2022-08-31 11:49:28+00:00,['1564943450717421571'],"@SPLdiablos @Keir_Starmer Owen Jones? yes, I know, he lied to Labour voters in suggesting they could win the last few elections with his cheer leading",owen jones yes know lied labour voter suggesting could win last election cheer leading
1.564935640298439e+18,2022-08-31 11:18:26+00:00,['1564935640298438656'],I back @Keir_Starmer! He's 100% right on this and less said about OJ the better.... https://t.co/HoXaZvjywv,back he's right le said oj better
1.564930156912943e+18,2022-08-31 10:56:39+00:00,['1564930156912943106'],@ProudlyPastoral It is some peoples default position - in my reading - it's only my tweet and my view of things,people default position reading tweet view thing
1.56492939099947e+18,2022-08-31 10:53:36+00:00,['1564929390999470082'],@ProudlyPastoral I think it is some ppls opinions though based on the implications of what they say/believe,think ppls opinion though based implication saybelieve
1.564926819077423e+18,2022-08-31 10:43:23+00:00,['1564926819077423108'],@MrBchat @MikeArmiger is excellent on this,excellent
1.5649181774270833e+18,2022-08-31 10:09:02+00:00,['1564918177427083264'],"This Monday evening at my usual time! I've got @Strickomaster on and we will be talking all things behaviour for learning on the return to school for teachers and leaders, want to call in too and add your own thoughts/advice? please do! https://t.co/AH4rjLgTEs",monday evening usual time i've got talking thing behaviour learning return school teacher leader want call add thoughtsadvice please
1.5649127008027116e+18,2022-08-31 09:47:17+00:00,['1564912700802711552'],"@carliekimpton But isn’t that just good teaching? Do we need the word trauma, trauma lens, trauma informed etc?",isnt good teaching need word trauma trauma lens trauma informed etc
1.564911260348678e+18,2022-08-31 09:41:33+00:00,['1564911260348678145'],I find the default position of many ppl that every child who displays undesirable behaviour has experienced trauma of some sort confusing and frustrating. It doesn’t chime with my in-school experience of children at all.,find default position many ppl every child display undesirable behaviour ha experienced trauma sort confusing frustrating doesnt chime inschool experience child
1.5649063702641787e+18,2022-08-31 09:22:07+00:00,['1564906370264178688'],"@DanH_9 @DrRLofthouse @alexdillon33 No one is suggesting not taking a supportive approach, every teacher would i'm sure do that, but a supportive approach shouldn't mitigate the example I gave in my original tweet - which happens a lot to a lot of teachers",one suggesting taking supportive approach every teacher would i'm sure supportive approach mitigate example gave original tweet happens lot lot teacher
1.5649027312439951e+18,2022-08-31 09:07:40+00:00,['1564902731243995136'],@CharloTandL @oldandrewuk @TISUK_ How can we say that a student getting angry about not being allowed to go to the toilet during a lesson is/has suffered trauma? I'm lost,say student getting angry allowed go toilet lesson ishas suffered trauma i'm lost
1.5648961919340872e+18,2022-08-31 08:41:41+00:00,['1564896191934087169'],New Russian history curriculum for children in  Russian occupied regions in Ukraine https://t.co/F6VBn6WfPT,new russian history curriculum child russian occupied region ukraine
1.564894004231258e+18,2022-08-31 08:32:59+00:00,['1564894004231258112'],"Following my tweet about PTSD style symptoms following toxic school experiences, I’ve had a few DMs and this one I think is important - this experience is not confined to a particular role within a school… https://t.co/slpmMUh0D4",following tweet ptsd style symptom following toxic school experience ive dm one think important experience confined particular role within school
1.5648841739486904e+18,2022-08-31 07:53:55+00:00,['1564884173948690433'],@Dantechnik Nailed it,nailed
