id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.563086645842178e+18,2022-08-26 08:51:11+00:00,['1563086645842178049'],"Ye olde Jesus was actually pretty clear on the whole debt thing. There have been books written about this. Suggest ""...and forgive them their debts"" by Michael Hudson, it's a bit of an eye opener. https://t.co/wGjpOPdq8S",,ye olde jesus wa actually pretty clear whole debt thing book written suggest forgive debt michael hudson bit eye opener,ye debt thing book debt michael hudson bit eye opener 
1.5627229823041823e+18,2022-08-25 08:46:07+00:00,['1562722982304182273'],"Can't think of anything because there's nothing to think of. Tories don't make things better. They never have, they never will. It is literally antithetical to their foundational ideology. Do people really not understand what conservatism is?? https://t.co/u1dgHpPTTx",,can't think anything there's nothing think tory make thing better never never literally antithetical foundational ideology people really understand conservatism,anything nothing thing ideology conservatism 
1.5623912780835226e+18,2022-08-24 10:48:03+00:00,['1562391278083522560'],"What I want to know is, why should energy be a market at all? Surely it's essential infrastructure and should operate on that basis? Which is to say, it shouldn't have a *price* it should have a *consumption tax* and it should be progressive. https://t.co/fEPUG1dI6e",,want know energy market surely essential infrastructure operate basis say price consumption tax progressive,want energy market infrastructure basis price consumption tax progressive 
1.562390774326727e+18,2022-08-24 10:46:03+00:00,['1562390774326726656'],"Let's put this in plain political terms:
This is a proposed merger between state and private capital. It's a direct redirection of tax funds into the wallets of business. If this doesn't raise serious concern for you, I suggest googling ""a merger of state and corporate power"". https://t.co/S8ROuengXb",,let's put plain political term proposed merger state private capital direct redirection tax fund wallet business raise serious concern suggest googling merger state corporate power,let term merger state capital redirection tax fund wallet business raise concern merger state power 
1.5617455912642314e+18,2022-08-22 16:02:19+00:00,['1561745591264231424'],"How about no fees

Before I came to the UK for my linguistics and language teaching degree, I had already done nine years of university in Norway and had a pretty high student debt (by Norwegian standards). That debt doubled in the first year here alone, nevermind the next two. https://t.co/mF7gCAedTj",,fee came uk linguistics language teaching degree already done nine year university norway pretty high student debt norwegian standard debt doubled first year alone nevermind next two,fee language year university student debt debt year 
1.5616305586938593e+18,2022-08-22 08:25:13+00:00,['1561630558693859333'],"@Zoe_TheBee People can get weird about this. Wrote a Mass Effect fanfic where both my Shepard and the main OC are both assholes. People seem to like it, but got some hysterical reactions to their personalities. Also a clear 'protagonist effect', OC's flaws are generally excused or ignored.",,people get weird wrote mass effect fanfic shepard main oc asshole people seem like got hysterical reaction personality also clear 'protagonist effect' oc's flaw generally excused ignored,mass effect shepard reaction personality effect oc flaw 
1.5614596588748308e+18,2022-08-21 21:06:07+00:00,['1561459658874830854'],@THEJamesWhale I guess their jobs being unnecessary is why people are entirely unaffected by their stri... oh right,,guess job unnecessary people entirely unaffected stri oh right,job stri oh right 
1.560917028000637e+18,2022-08-20 09:09:54+00:00,['1560917028000636929'],"Firefighters really are heroes. Tell it like it is, my guy! https://t.co/tEMJkVTMyW",,firefighter really hero tell like guy,firefighter tell guy 
1.5606303814595625e+18,2022-08-19 14:10:52+00:00,['1560630381459562496'],"...and those costs have inflated much more than the other components in the inflation calculation, the CPI will massively underestimate actually experienced inflation. And THEN we can add the effect described by @BootstrapCook Jack Monroe's Vimes Boots Index...",,cost inflated much component inflation calculation cpi massively underestimate actually experienced inflation add effect described jack monroe's vimes boot index,cost component inflation calculation cpi inflation effect jack monroe index 
1.5606298797075415e+18,2022-08-19 14:08:53+00:00,['1560629879707541504'],Should also be noted that most states operate on primary measures of inflation that do not accurately reflect its reality across the population. When energy prices and housing costs combined easily account for more than half the monthly costs of a large proportion of households.. https://t.co/Hki9oEs18n,,also noted state operate primary measure inflation accurately reflect reality across population energy price housing cost combined easily account half monthly cost large proportion household,state operate measure inflation reality population energy price housing cost cost proportion household 
1.5606194377780347e+18,2022-08-19 13:27:23+00:00,['1560619437778034689'],"Er et prinsipp i fysikken som heter noe sånt som ""principle of least effort"", og jeg tror det er vel så relevant i politikken. https://t.co/sfSNU3q3ie",,er et prinsipp fysikken som heter noe snt som principle least effort og jeg tror det er vel relevant politikken,er prinsipp heter noe snt principle effort og jeg tror det vel relevant politikken 
1.5605941478152763e+18,2022-08-19 11:46:53+00:00,['1560594147815276547'],"This passes as journalism now? NHS is crumbling because of decades of underfunding and active Tory deconstruction of the service AND an enormous crisis that has put ridiculous strain on staffing, processes, and infrastructure, but sure it's the 'lockdowns' that's causing deaths🙄 https://t.co/65gFOsDb36",,pass journalism nh crumbling decade underfunding active tory deconstruction service enormous crisis ha put ridiculous strain staffing process infrastructure sure 'lockdowns' that's causing death,pass journalism decade deconstruction service crisis ha strain process infrastructure death 
1.560272682834604e+18,2022-08-18 14:29:30+00:00,['1560272682834604032'],"UK has felt wrong and oppressive since the moment I arrived here, and it's getting worse. It's simple things that British natives don't generally even sacrifice a thought to, like... hey have you noticed how there are tall fences and walls everywhere? How is that not ick to you? https://t.co/uz4OkX9Pt8",,uk ha felt wrong oppressive since moment arrived getting worse simple thing british native generally even sacrifice thought like hey noticed tall fence wall everywhere ick,ha moment thing thought hey fence wall 
1.5599420560799334e+18,2022-08-17 16:35:43+00:00,['1559942056079933444'],"The extreme rise in the cost energy and housing are a metaphorical gunshot wound to a huge portion of the British population, as well as smaller UK organisations without massive profit margins. Starmer &amp; Co's response isn't even a metaphorical sticky plaster. An embarrassment. https://t.co/mNUmzBK5xF",,extreme rise cost energy housing metaphorical gunshot wound huge portion british population well smaller uk organisation without massive profit margin starmer amp co's response even metaphorical sticky plaster embarrassment,rise cost energy housing gunshot wound portion population organisation profit margin starmer co response plaster embarrassment 
1.5598523745582162e+18,2022-08-17 10:39:21+00:00,['1559852374558216192'],Don't think Yanis Varoufakis expected just how right he was when he started identifying the rise of technofeudalism. Honestly it's just looking like that bit's just one branch of the incoming neofeudalistic society. https://t.co/un0pm7elHN,,think yanis varoufakis expected right wa started identifying rise technofeudalism honestly looking like bit's one branch incoming neofeudalistic society,wa rise technofeudalism bit branch society 
1.5598504665399706e+18,2022-08-17 10:31:46+00:00,['1559850466539970561'],"Notably, actually managing to leave the Party is not at all straightforward. If it were, I guarantee this would be a lot worse. https://t.co/FPAwO0LfZp",,notably actually managing leave party straightforward guarantee would lot worse,party straightforward guarantee 
1.5598348722099855e+18,2022-08-17 09:29:48+00:00,['1559834872209985536'],"Key: ""enforcement (...) that applies equally among all users"" is NOT what's needed. Problem is precisely that users are not equal. Results of the same act by two users depend on the quantitative and qualitative properties of audiences. How many are they, and how do they behave? https://t.co/1Vj6LcYUqk",,key enforcement applies equally among user what's needed problem precisely user equal result act two user depend quantitative qualitative property audience many behave,enforcement problem result act property audience 
1.5595315509240668e+18,2022-08-16 13:24:31+00:00,['1559531550924066820'],"Excellent news, but I wish everyone reporting on pay rises would also include the net pay adjustment figure. That is, pay increase minus annual inflation. https://t.co/vlIzCkYBbz",,excellent news wish everyone reporting pay rise would also include net pay adjustment figure pay increase minus annual inflation,news wish everyone pay rise pay adjustment figure pay increase inflation 
1.559096015864709e+18,2022-08-15 08:33:51+00:00,['1559096015864709121'],Jesus christ https://t.co/Piwu5SlLTf,,jesus christ,jesus christ 
1.5587798559819735e+18,2022-08-14 11:37:33+00:00,['1558779855981973510'],"The ECHR is already just a bunch of exceptions slapped on top of the UN Declaration of Human Rights, but I guess even that rather extensive set of exceptions isn't sufficient for the Tories. https://t.co/ehGVb9JhwO",,echr already bunch exception slapped top un declaration human right guess even rather extensive set exception sufficient tory,echr exception un declaration right guess exception tory 
1.556587138468176e+18,2022-08-08 10:24:28+00:00,['1556587138468175873'],"The answer, depressingly, is 'enclosure'. https://t.co/bbw8k3GUcH",,answer depressingly 'enclosure',answer 
1.5548714790781993e+18,2022-08-03 16:47:03+00:00,['1554871479078199298'],I kind feel like this one should be explicitly seen in the context of the recently vastly expanded police powers to quell protests. https://t.co/cqZ00w7BYe,,kind feel like one explicitly seen context recently vastly expanded police power quell protest,kind feel context police power quell protest 
1.5544636355478528e+18,2022-08-02 13:46:25+00:00,['1554463635547852802'],This really should tell you all you need to know about the state of 'democracy' in Commonwealth countries. https://t.co/OYFbQsUec1,,really tell need know state 'democracy' commonwealth country,need state 'democracy commonwealth country 
1.553798611854672e+18,2022-07-31 17:43:51+00:00,['1553798611854671874'],"Also shows that variants spread so fast that waves burn out much more quickly regionally, which means:
1) New mutations likely to arise quicker
2) Waves come more frequent and intense
3) Cumulative imm.sys. dmg will grow exposed groups, increasingly vulnerable to other ailments https://t.co/6PCTe0wJQU",,also show variant spread fast wave burn much quickly regionally mean new mutation likely arise quicker wave come frequent intense cumulative immsys dmg grow exposed group increasingly vulnerable ailment,spread burn mutation arise quicker immsys dmg grow group ailment 
1.553339803718099e+18,2022-07-30 11:20:43+00:00,['1553339803718098955'],"Tarry, you should know better than most right now that Labour under the current regime just won't do what's needed. Starmer has literally made it *policy* to be untrustworthy. Must be willing to lie, and all that... https://t.co/4FYjN3JygW",,tarry know better right labour current regime what's needed starmer ha literally made policy untrustworthy must willing lie,tarry regime starmer ha policy lie 
1.5512454096112845e+18,2022-07-24 16:38:21+00:00,['1551245409611284480'],"Why? Because this was always the plan. Tories have been talking about repealing the Human Rights Act for years and years, and if you don't read that for what it is, well... dunno what to tell you. https://t.co/ZhKHxyRYTD",,wa always plan tory talking repealing human right act year year read well dunno tell,wa right act year year 
1.550787742778409e+18,2022-07-23 10:19:44+00:00,['1550787742778408961'],@ThoughtSlime ...because suggesting that they don't understand it feels like losing face. It's a form of cognitive self defense. (2/2),,suggesting understand feel like losing face form cognitive self defense,feel face form self defense 
1.5507876574957158e+18,2022-07-23 10:19:24+00:00,['1550787657495715840'],@ThoughtSlime The thing about talking confident nonsense in an indignant tone is that you sound like you're trying to get something obvious across that just isn't sticking. It's all vibes. A lot of people respond to not understanding this kind of thing by pretending it makes sense... (1/2),,thing talking confident nonsense indignant tone sound like trying get something obvious across sticking vibe lot people respond understanding kind thing pretending make sense,thing nonsense indignant tone sound something vibe lot kind thing sense 
