,id,created_at,edit_history_tweet_ids,text
0,1.5640351277471785e+18,2022-08-28 23:40:07+00:00,['1564035127747178498'],https://t.co/K5tXSR6ocj
1,1.5629869202755052e+18,2022-08-26 02:14:55+00:00,['1562986920275505152'],"RT @DanWuori: What a beautiful sight! 400+ lawmakers, gubernatorial staff and early childhood system leaders from all 50 states (plus DC an…"
2,1.5629866572464947e+18,2022-08-26 02:13:52+00:00,['1562986657246494722'],RT @SimplyKinder: #backtoschool necessity. I think I need it.  #athomestores #TeacherProblems #teacherlife https://t.co/UiyB3Mh4Zu
3,1.5614930959672607e+18,2022-08-21 23:18:59+00:00,['1561493095967260672'],RT @DavidAult: Very pleased to announce that you can now hear my narration of Goggles: The Bear who Dreamed of Flying by @JonathanGunson ca…
4,1.5594178729042452e+18,2022-08-16 05:52:48+00:00,['1559417872904245249'],RT @DanWuori: A powerful reminder. https://t.co/fh64wu0ZHo
5,1.556783135249285e+18,2022-08-08 23:23:17+00:00,['1556783135249285120'],RT @AlaneAdamsBooks: When you shop your 100th list you…make a TikTok of course😂👏🛒 now about the next 400…😵‍💫🙄🤪😂 #letsgo #wegotthis #byweime…
6,1.5567830615092388e+18,2022-08-08 23:23:00+00:00,['1556783061509238784'],"RT @J_Mac7889: My 👩‍🏫 roomie from last year surprised me today with this sweet shirt. 🥰 I am so excited for this move to general Ed, but I…"
7,1.556782455730094e+18,2022-08-08 23:20:35+00:00,['1556782455730094080'],RT @AlaneAdamsBooks: Poor @RiseUpFdn 😂🤪 they try so hard to keep me in line. They thought I was kidding when I said we were going to help 5…
8,1.5405777686014362e+18,2022-06-25 06:08:57+00:00,['1540577768601436161'],RT @teachergoals: This is powerful! 🙌 https://t.co/QIUOo2dGq0
9,1.5405769664785285e+18,2022-06-25 06:05:46+00:00,['1540576966478528512'],RT @DanWuori: Every April #earlychildhood educators mark the Week of the Young Child. There could hardly be a better illustration of why th…
10,1.5405762967069082e+18,2022-06-25 06:03:06+00:00,['1540576296706908160'],"RT @pernilleripp: Updated post on the pressure we face to be amazing teachers, perhaps you can relate? https://t.co/EkpoZlNnBP"
11,1.539795771595563e+18,2022-06-23 02:21:34+00:00,['1539795771595563009'],RT @KateMessner: Heads-up for authors &amp; illustrators - there's a curriculum startup that's uploading full videos of picture books without p…
12,1.5350480583164068e+18,2022-06-09 23:55:51+00:00,['1535048058316406785'],@themaryhopkin Sounds like a peaceful evening after all :)
13,1.533435663261266e+18,2022-06-05 13:08:46+00:00,['1533435663261265920'],@BethBarany Thank you!
14,1.524883176220676e+18,2022-05-12 22:44:14+00:00,['1524883176220676097'],@themaryhopkin A sigh is just a sigh ...https://t.co/A6YMc1yadR
15,1.5219768412839936e+18,2022-05-04 22:15:30+00:00,['1521976841283993600'],"RT @teacher2teacher: Press ""play"" for a reminder of what you and your fellow teachers mean to your students.  ❤️ 

Happy #TeacherAppreciati…"
16,1.5219761615299092e+18,2022-05-04 22:12:48+00:00,['1521976161529909248'],@Alayanabeth Needs immediate attention :)
17,1.5219739534469366e+18,2022-05-04 22:04:02+00:00,['1521973953446936576'],@anneethompson2 Ha ha!  Not an entirely silly thought.
18,1.5217274447091466e+18,2022-05-04 05:44:29+00:00,['1521727444709146624'],"My procrastinaton is not the writing of my books, but doing the marketing. I know how to do it, but will I take action?  Oooh look - there's a flying pig!  #AuthorsOfTwitter https://t.co/UdbiLSOBKN"
19,1.52172406756463e+18,2022-05-04 05:31:04+00:00,['1521724067564630016'],"RT @JonathanGunson: Grandparents are worth a million, billion, gazillion dollars :)   https://t.co/ZN8gh8daMt https://t.co/YOXZNJkHi7"
20,1.51906793666918e+18,2022-04-26 21:36:33+00:00,['1519067936669179904'],RT @teachergoals: Love this. 🧡 https://t.co/n4dgBruq6q
21,1.5190677687418593e+18,2022-04-26 21:35:53+00:00,['1519067768741859329'],"RT @teachergoals: Love this! 🧡 
🌐 https://t.co/leSsDUnQAd https://t.co/FeuGKzjdw1"
22,1.518790184011432e+18,2022-04-26 03:12:52+00:00,['1518790184011431936'],"RT @SecCardona: One is arguably the most famous science educator ever. The other educates federal agencies like @USEdGov, on the science of…"
23,1.5169159443872768e+18,2022-04-20 23:05:18+00:00,['1516915944387276802'],@MacDibble @CONTEMPRA_INN @HeckinGoodDogs And you :)
24,1.5163825680058368e+18,2022-04-19 11:45:51+00:00,['1516382568005836807'],@DanWuori @sesamestreet Absolutely marvellous. Thanks Dan :)
25,1.5163804657745592e+18,2022-04-19 11:37:30+00:00,['1516380465774559232'],"@MacDibble @CONTEMPRA_INN @HeckinGoodDogs He's 40, and we still get along just fine. I think he's the nicest person in the whole world."
26,1.5163800743579156e+18,2022-04-19 11:35:57+00:00,['1516380074357915651'],RT @suzanne_moore: The truth about my raucous lunch with JK Rowling https://t.co/9qyOFCG5BF
27,1.516379841821438e+18,2022-04-19 11:35:01+00:00,['1516379841821437953'],"@MacDibble @CONTEMPRA_INN @HeckinGoodDogs My little son aged about 4 used to wait for me on the front porch, and rush for a hug when I came into view when arriving home from work."
28,1.51637789160849e+18,2022-04-19 11:27:16+00:00,['1516377891608489984'],RT @CONTEMPRA_INN: What an Awesome Childhood! 😍 Getting Greeting from Sweet  Dog when you get off the School Bus 🚌 #Childhood #DogsAreFamil…
29,1.516375403849392e+18,2022-04-19 11:17:23+00:00,['1516375403849392132'],"RT @RyanHoliday: ""If you are ever tempted to look for outside approval, realize that you have compromised your integrity. If you need a wit…"
30,1.5163698369007247e+18,2022-04-19 10:55:16+00:00,['1516369836900724737'],@matthewsyed @HachetteKids @wrenandrookbook Congratulations Matthew.  A winning title.
31,1.5140293299901071e+18,2022-04-12 23:54:56+00:00,['1514029329990107136'],@Mathter @dmfouts Life is good Sir  :)
32,1.5140209036501647e+18,2022-04-12 23:21:27+00:00,['1514020903650164738'],RT @JonathanGunson: Nothing beats flying a paper dart on a beautiful summer's day.  (From my picture book.) https://t.co/ZN8gh8daMt https:/…
33,1.5136889696066929e+18,2022-04-12 01:22:27+00:00,['1513688969606692867'],"RT @noveliciouss: Sitting in my favorite coffeehouse with a notebook and a hot cup of java is my idea of #Heaven.
Libba Bray
#amwriting htt…"
34,1.5136862962411807e+18,2022-04-12 01:11:50+00:00,['1513686296241180676'],"RT @brainpicker: “Talent is insignificant. I know a lot of talented ruins. Beyond talent lie all the usual words: discipline, love, luck, b…"
35,1.5133889669840978e+18,2022-04-11 05:30:21+00:00,['1513388966984097795'],"@tcgransee Great!! OK, let's do a high-five as we fly over Tranquility base :) https://t.co/ckuzj1CVK8"
36,1.5133830671083274e+18,2022-04-11 05:06:55+00:00,['1513383067108327427'],@tcgransee That was my first thought too :)
37,1.5133809260964782e+18,2022-04-11 04:58:24+00:00,['1513380926096478209'],"Just got my boarding pass for a trip around the Moon aboard Artemis I!  Get one for each of the kids in your class at https://t.co/SPHSJ6HxQP
Thanks to @BrianHousand  #teachertwitter #elementary https://t.co/mlLOX1St8d"
38,1.513375371231568e+18,2022-04-11 04:36:20+00:00,['1513375371231567874'],"RT @WeinsteinEdu: This is an awesome strategy for preventing an anxiety attack! 🙌
📷 Nemeth Counseling https://t.co/7ZnmZrYs6Y"
39,1.5133746579482296e+18,2022-04-11 04:33:30+00:00,['1513374657948229633'],RT @WeinsteinEdu: The greatest education quote of all time. Gives me chills. 💛🧡❤ https://t.co/1sfmhGLR8k
40,1.5133737729584292e+18,2022-04-11 04:29:59+00:00,['1513373772958429187'],@kakraeger @brianhousand @CobbAlp @CobbSchools A brilliant idea I feel. Right now I'm designing STEM lesson plans based on my children's picture books. You have me thinking I might call them experiences instead. #LearningThroughPlay  cc @brianhousand
41,1.5133727653230264e+18,2022-04-11 04:25:59+00:00,['1513372765323026433'],RT @kakraeger: Listen up teacher friends! Thanks @thezenteacher for just the message we need right now! https://t.co/AIq4KXeBQf
42,1.5133720407612908e+18,2022-04-11 04:23:06+00:00,['1513372040761290754'],"@NoelineL It doesn't have to be a specific, divine mission  :)  
When I asked my 90 year old father about my ""why"" he advised to only do what gives you energy, and after a while you'll discover a perfect space made just for you."
43,1.513369393178157e+18,2022-04-11 04:12:35+00:00,['1513369393178157060'],"RT @LongFormMath: I love this proof-by-volume of the Pythagorean theorem.

(P.S. If anyone know where I can buy one of these, please tell m…"
44,1.5133690284960154e+18,2022-04-11 04:11:08+00:00,['1513369028496015361'],RT @ritcheyscoyotes: Supporting our Kinder buddies as the display their knowledge of the alphabet from ABC Alphabet Boot Camp @NISDKuentz @…
45,1.5133674034758328e+18,2022-04-11 04:04:40+00:00,['1513367403475832839'],Genius quote ... https://t.co/9qjGWAs2Xq
46,1.5133671403587707e+18,2022-04-11 04:03:37+00:00,['1513367140358770689'],"@NoelineL Ha ha! Yes, but they grow up in spite of us I feel."
47,1.5133669157999163e+18,2022-04-11 04:02:44+00:00,['1513366915799916545'],Learning through play - JOY in the classroom! Love it :)  #LearningThroughPlay  #teachertwitter https://t.co/3FXdSsC7Ui
48,1.5133632199512228e+18,2022-04-11 03:48:03+00:00,['1513363219951222785'],RT @teachergoals: This is so true! 🧡 https://t.co/Mjw5JNxtM0
49,1.5133483750930145e+18,2022-04-11 02:49:03+00:00,['1513348375093014534'],"RT @JonathanGunson: Mice, always beautiful ... with a ritzy sense of fashion, come rain or shine.  (From my picture book.) https://t.co/ZN8…"
50,1.5133477827775324e+18,2022-04-11 02:46:42+00:00,['1513347782777532417'],@STEMCTEistheway AGREEEE!
51,1.5133344040886968e+18,2022-04-11 01:53:32+00:00,['1513334404088696833'],@joshfunkbooks @MiaGeiger Great promos Josh. Something to admire and emulate. :)
52,1.5133303637030502e+18,2022-04-11 01:37:29+00:00,['1513330363703050244'],RT @CheriLaBelle11: It was a robot showdown for 3rd grade this week! Dash Battle Bots! I apologize for the amount of excitement filled scre…
53,1.5133301514418954e+18,2022-04-11 01:36:39+00:00,['1513330151441895424'],RT @why_lewis_: It is coming soon!! Learning about @PaxPatLearning materials and @NISDSTEMLabs teachers are having so much fun 🤭😆 @NISDMcDe…
54,1.5133142463936225e+18,2022-04-11 00:33:27+00:00,['1513314246393622528'],RT @herring_maths: These pull-up nets were fab to help my Year 10’s visualise how nets become 3D shapes! 🤩 https://t.co/IIQJ6KxMiY
55,1.5133141384280965e+18,2022-04-11 00:33:01+00:00,['1513314138428096515'],@Mathter Described my today ... except I don't have cat to scroll.
56,1.513312607129641e+18,2022-04-11 00:26:56+00:00,['1513312607129640964'],@Mathter Apt for our times.
57,1.5122752676196805e+18,2022-04-08 03:44:55+00:00,['1512275267619680259'],RT @jamesvgingerich: The Netherlands is using bee hotels to save its bees.  (World Economic Forum) #Environment @wef  https://t.co/25GguOqj…
58,1.5112085486838252e+18,2022-04-05 05:06:09+00:00,['1511208548683825164'],"RT @alvinfoo: Will definitely include this game for our team building. 😂

The same outcome with communication when channel down the hierarc…"
59,1.5111311543000924e+18,2022-04-04 23:58:37+00:00,['1511131154300092418'],Just sayin' #teachers #librarians https://t.co/YAMzYOqprj
60,1.5111236682433905e+18,2022-04-04 23:28:52+00:00,['1511123668243390467'],"RT @BraveWriter: ""In this episode, writer and educator, Julie Bogart, drops a ton of wisdom on how to teach our kids to be great critical t…"
61,1.507845797290799e+18,2022-03-26 22:23:47+00:00,['1507845797290799106'],"RT @TCEA: 7 Reasons to Pilot a Game-Based #Learning Unit

https://t.co/Vf2kqfb8v7 📸@spencerideas
#gbl #teachertwitter https://t.co/wQQymZLt…"
62,1.5078449451508367e+18,2022-03-26 22:20:23+00:00,['1507844945150836739'],"Thank you! Best prize for me by FAR, is the hilarious kids' book ""The WORST alphabet book EVER.  "" https://t.co/xJoknHzWFt"
63,1.506053056332374e+18,2022-03-21 23:40:04+00:00,['1506053056332374021'],"RT @Metro_Ents: How would you like to see Hugh Grant in Doctor Who? 🤔👽

Well, with Russell T Davis' return, it's reported that the show wil…"
64,1.5060529261537567e+18,2022-03-21 23:39:33+00:00,['1506052926153756672'],RT @kwalsh0814: @dsantat I have a VERY reluctant 8th grade reader. Have spent all year trying to find the right book; they read about 50 pa…
65,1.5060339171108823e+18,2022-03-21 22:24:01+00:00,['1506033917110882304'],"RT @DrTLovesBooks: Going down now! Discussing how you're celebrating School Library Month in April! 

https://t.co/PxXmmS2UEg"
66,1.5060329630954455e+18,2022-03-21 22:20:13+00:00,['1506032963095445509'],"BRAIN HACK: Teachers are ALWAYS busy; A 2006 study shows that being kind to yourself during hardships can increase resilience and strength. Being kind to yourself after a slip (alcohol, donut, etc.) is far more effective than self-shaming for stopping further slips. #Teachers https://t.co/R4P0fXXCdc"
67,1.5054911103737037e+18,2022-03-20 10:27:06+00:00,['1505491110373703682'],"RT @TCEA: How To Finish What You Start: 10 Important Tips 

📸 via Personal Excellence #learning #edutwitter https://t.co/LrPUcASrhb"
68,1.504649942991659e+18,2022-03-18 02:44:36+00:00,['1504649942991659008'],@DrTLovesBooks I like it - but do all approve?  (Sugar and all that.)
69,1.504047187897946e+18,2022-03-16 10:49:28+00:00,['1504047187897946114'],"RT @FreadomUSA: THIS is why we donate 100% net profits to #literacy we believe in #literacyforall #booksforabetterlife

@draccah @kmeyerlib…"
70,1.5040465404399698e+18,2022-03-16 10:46:53+00:00,['1504046540439969794'],"@DrTLovesBooks Terrific Steve!  Looks particularly well done, interesting &amp; professional.  How does the 'candy canister' idea work?"
71,1.503467844691845e+18,2022-03-14 20:27:21+00:00,['1503467844691845120'],RT @themaryhopkin: https://t.co/tvtJWjkCNX
72,1.503467755634233e+18,2022-03-14 20:27:00+00:00,['1503467755634233344'],@themaryhopkin Loved every second of this Mary. Great find :)
73,1.5032572114217e+18,2022-03-14 06:30:23+00:00,['1503257211421700096'],@JRTomlinAuthor That's equally silly.
74,1.5027826177452073e+18,2022-03-12 23:04:31+00:00,['1502782617745207297'],@WarsandWords @SamMichaelsGG @PaulScribbans @dgrant202 @Jan_Marshall @BCopperthwait @LisaHallAuthor @karendennise @gaelynnwoods @JonNikrich :) u2 :)
75,1.5024665578043845e+18,2022-03-12 02:08:36+00:00,['1502466557804384257'],"@JRTomlinAuthor I'm sure JFK wasn't a stripper, but you don't sound entirely convinced."
76,1.5024506532929495e+18,2022-03-12 01:05:24+00:00,['1502450653292949507'],RT @JonathanGunson: #librarians are the rock stars of knowledge. https://t.co/gZBZCuiff2
77,1.502450547047035e+18,2022-03-12 01:04:59+00:00,['1502450547047034880'],"RT @JonathanGunson: This is my lovely Siamese, Mr Smudge. I forgot to leave him a drink. I think he's forgiven me now, so I made a picture…"
78,1.502448790342566e+18,2022-03-12 00:58:00+00:00,['1502448790342565890'],RT @JonathanGunson: Putting my tin helmet on to ask this: Do you still use the Oxford comma? Here's why I do. #amwriting #kidlit #writingti…
79,1.5024250746949632e+18,2022-03-11 23:23:46+00:00,['1502425074694963203'],RT @FirstBook: .@Disney is helping us inspire the next generation of storytellers. Visit https://t.co/dttavaZw4G to listen in on a virtual…
80,1.502424328268247e+18,2022-03-11 23:20:48+00:00,['1502424328268247041'],RT @AlaneAdamsBooks: Wow an amazing spotlight thank you for sharing 😊
81,1.50141436849954e+18,2022-03-09 04:27:35+00:00,['1501414368499539971'],I use aquarelle 'watercolor crayons' quite often in my illustration work. Kids love the monster sized sharpener. https://t.co/3HnJ3oeP4V
82,1.5010267888304415e+18,2022-03-08 02:47:28+00:00,['1501026788830441472'],@sknightwrites You're writing?
83,1.5010145816064328e+18,2022-03-08 01:58:58+00:00,['1501014581606432770'],"Still dreaming of writing a book? The voice that says “do it” only grows louder as you age, and becomes a scream if you’re not careful. Do the thing, or face terrible regrets. Assume the best, and an uncommon path you never dreamed of will open. #AmWriting https://t.co/E4gPDc0Jqv"
