id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5606689795466977e+18,2022-08-19 16:44:15+00:00,['1560668979546697728'],"@Tesco I'm still waiting for my delivery due today between 3 to 4 pm. I got a text this morning confirming my delivery. I haven't heard anything since, is it cancelled?!",, i'm still waiting for my delivery due today between to pm i got a text this morning confirming my delivery i haven't heard anything since is it cancelled,delivery today text morning delivery anything
1.414367159115989e+18,2021-07-11 23:33:03+00:00,['1414367159115988997'],"We love you Southgate, pure class. You did us proud boss, chin up and move forward. #SouthgateYoureTheOne https://t.co/xzTasadOIW",,we love you southgate pure class you did us proud boss chin up and move forward  ,class chin
1.3620407257398764e+18,2021-02-17 14:06:29+00:00,['1362040725739876355'],I agree with the @neunion and their education recovery plan. Schools must open #onlywhenitssafe,,i agree with the  and their education recovery plan schools must open ,education recovery plan school
1.3480652124323144e+18,2021-01-10 00:32:47+00:00,['1348065212432314371'],"@LBC but smoking is a choice, death from covid is not a result of a lifestyle choice as death from smoking is.",, but smoking is a choice death from covid is not a result of a lifestyle choice as death from smoking is,smoking choice death covid result choice death smoking
1.3461470188556247e+18,2021-01-04 17:30:34+00:00,['1346147018855624704'],#CloseTheSchoolsNow to stop our NHS from being overwhelmed or only prayers can save if God forbid you need the #NHS.,, to stop our nhs from being overwhelmed or only prayers can save if god forbid you need the ,prayer forbid
1.3454719334088172e+18,2021-01-02 20:48:01+00:00,['1345471933408817158'],I just signed this petition from @NEUnion @unisontheunion to keep families and schools safe. We must #MakeSchoolsSafe to #ProtectCommunities https://t.co/BwsyNSaOrt,,i just signed this petition from   to keep families and schools safe we must  to  ,petition family school
1.344452200031023e+18,2020-12-31 01:15:57+00:00,['1344452200031023106'],Test caught just 3 per cent of students with covid-19 at UK university https://t.co/3fbujZTsVf,,test caught just per cent of students with covid at uk university ,test caught cent student covid university
1.3413465358381998e+18,2020-12-22 11:35:09+00:00,['1341346535838199810'],‘Naked and starving’: letters tell how English paupers fought for rights 200 years ago https://t.co/EsCHgGIuQL,,naked and starving letters tell how english paupers fought for rights years ago ,letter pauper right year
1.3413356002307072e+18,2020-12-22 10:51:42+00:00,['1341335600230707200'],"The test they plan to use on millions in schools misses morev than half of all cases, you couldn't make this up! #SchoolsScandal https://t.co/gKry6wstjc",,the test they plan to use on millions in schools misses morev than half of all cases you couldn't make this up  ,test million school miss half case
1.3413337994021274e+18,2020-12-22 10:44:33+00:00,['1341333799402127360'],Covid-19: Safety of lateral flow tests questioned after they are found to miss half of cases https://t.co/Ks6jAS34Fj,,covid safety of lateral flow tests questioned after they are found to miss half of cases ,safety flow test half case
