id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.4711988124462858e+18,2021-12-15 19:21:45+00:00,['1471198812446285833'],"Calling all #MathsTeachers. Apart from the effects of the pandemic, what would you say are the biggest barriers to learning affecting the students in your class(es), particularly those with SEND? #MathsChat #MathsCPDChat #MathsEd",calling apart effect pandemic would say biggest barrier learning affecting student class particularly send,True,effect pandemic barrier class 
1.446035154305274e+18,2021-10-07 08:50:21+00:00,['1446035154305273856'],"My #MathsConf27 workshop choices :

1 - @MrsHawthorne7
2 - @ADyscalculia (Gutted to miss the Exploding Dots workshop!)
3 - @Noni_Rainbow &amp; @MrMattock
4 - @MrMattock
5 - @EmathsUK

Join me at #MathsConf27, get your ticket here: https://t.co/7fsK8pOKVd",workshop choice gutted miss exploding dot workshop amp join get ticket,True,workshop choice dot workshop amp join ticket 
1.4385040847602606e+18,2021-09-16 14:04:34+00:00,['1438504084760260615'],So chuffed to hear this! Congrats Dom and Joe 👍 https://t.co/vLWNLe4Q22,chuffed hear congrats dom joe,True,chuffed joe 
1.4385040070691553e+18,2021-09-16 14:04:16+00:00,['1438504007069155335'],@beechlodge Oh that's fantastic news! Well done Dom and Joe!,that's fantastic news well done dom joe,True,news dom joe 
1.4358832195561226e+18,2021-09-09 08:30:11+00:00,['1435883219556122626'],"@AnniePendrey @LancsHT @MrsTcoaching @DanEdwards_77 @Mr_H1978 @LisaBroome18 @ProudHeadTeach1 @BexHeadTeacher @Suey2chaussures @Gaiinz @SaeedaButt4 @mjtward19 @RachelH82471802 @CharlotteSENCo @PlayPlayRepeat @mooby2000 Thanks Annie, I hope you're well lovely xxx",thanks annie hope well lovely xxx,True,
1.4345754869869855e+18,2021-09-05 17:53:43+00:00,['1434575486986985476'],"@cbokhove Lol, don't worry. I've just started remote 1:1 tutoring, having discovered how much I enjoyed it when I was remote teaching. I just want to make sure that I'm doing everything in the best way I can.",lol worry i've started remote tutoring discovered much enjoyed remote teaching want make sure i'm everything best way,True,lol everything way 
1.434571870335033e+18,2021-09-05 17:39:21+00:00,['1434571870335033348'],@cbokhove Are there any particular studies you'd recommend reading?,particular study recommend reading,True,study reading 
1.432324686101295e+18,2021-08-30 12:49:51+00:00,['1432324686101295105'],"Thanks so much for the share, @HelenAWitty! I'm absolutely passionate about spreading the word about dyscalculia. I'm run online/face-to-face training for schools, I tutor students around the world with dyscalculia and my remote assessment practice starts in September 👍 https://t.co/hwJQZr4dfg",thanks much share i'm absolutely passionate spreading word dyscalculia i'm run onlinefacetoface training school tutor student around world dyscalculia remote assessment practice start september,True,share spreading word dyscalculia i onlinefacetoface school tutor student world dyscalculia assessment practice start 
1.4323244037113364e+18,2021-08-30 12:48:43+00:00,['1432324403711336453'],"@HelenAWitty Thanks so much, Helen, this is a lovely surprise! I'm absolutely passionate about spreading the word about dyscalculia. I'm run online/face-to-face training for schools, I tutor students around the world with dyscalculia and my remote assessment practice starts in September 👍",thanks much helen lovely surprise i'm absolutely passionate spreading word dyscalculia i'm run onlinefacetoface training school tutor student around world dyscalculia remote assessment practice start september,True,helen surprise i spreading word dyscalculia i onlinefacetoface school tutor student world dyscalculia assessment practice start 
1.430854294400643e+18,2021-08-26 11:27:02+00:00,['1430854294400643080'],@MrHtheteacher Ooo looking good! 😍,ooo looking good,True,
1.430483858022142e+18,2021-08-25 10:55:03+00:00,['1430483858022141954'],@calvinrobinson But you didn't actually present evidence. You quoted a Yale professor as *saying* there is evidence. You said there is lots of evidence in a number of countries but at no stage did *you* refer to actual peer-reviewed scientific studies to back these claims up. Disingenuous.,actually present evidence quoted yale professor saying evidence said lot evidence number country stage refer actual peerreviewed scientific study back claim disingenuous,True,evidence yale professor evidence lot evidence number country stage study claim 
1.4304676178532188e+18,2021-08-25 09:50:31+00:00,['1430467617853218819'],Well that clears that up. https://t.co/MDKyEL4lxX,well clear,True,
1.4304673010323087e+18,2021-08-25 09:49:16+00:00,['1430467301032308738'],"@ludawinthesky Amazing, jaw-dropping article. Came straight here to follow you and hope I can add my support to all you do. My dad had encephalitis as part of another illness many years ago and your article has helped me understand some of what I saw him go through so thank you x",amazing jawdropping article came straight follow hope add support dad encephalitis part another illness many year ago article helped understand saw thank,True,jawdropping article hope support part illness year article saw thank 
1.4300598275779912e+18,2021-08-24 06:50:06+00:00,['1430059827577991168'],@Toriaclaire Aw thanks lovely! Looks like you had a lovely time meeting up for seaside Twitter drinks the other day 😍 That's what summer is all about ☀,thanks lovely look like lovely time meeting seaside twitter drink day that's summer,True,time meeting twitter day summer 
1.4300595289351578e+18,2021-08-24 06:48:55+00:00,['1430059528935157762'],@Toriaclaire Morning everyone! How are you all today #TinyVoiceTalks? ☀,morning everyone today,True,morning everyone today 
1.430056632000688e+18,2021-08-24 06:37:24+00:00,['1430056632000688176'],Finally a sunny day here 😍 https://t.co/6RxFREcJNS,finally sunny day,True,day 
1.4297966538804634e+18,2021-08-23 13:24:21+00:00,['1429796653880463361'],"@OSaunders92 It makes such a difference, doesn't it? ☀️",make difference,True,difference 
1.4297707641447096e+18,2021-08-23 11:41:28+00:00,['1429770764144709642'],@OSaunders92 Oh you look STUNNING! And you've found some sun 🤣,look stunning found sun,True,look sun 
1.429716855707607e+18,2021-08-23 08:07:15+00:00,['1429716855707607045'],@curtaindsleep @Gwenelope @ASBOTeacher CAN WE DO THIS FOR TEACHERS PLEASE,teacher please,True,teacher please 
1.4291002726646825e+18,2021-08-21 15:17:11+00:00,['1429100272664682500'],@Toriaclaire @shamtchK @artteachjess @mattdechaine @BronteCeinwen @adamjames317 @Missymusician81 @pennywpennyw @Louloolouloo @TheREPodcast1 @SENkickboxer @MrsVeriTea @richreadalot @TeacherPaul1978 @MrForecastTeach Looks fantastic! 😍,look fantastic,True,look 
1.4287772218004644e+18,2021-08-20 17:53:29+00:00,['1428777221800464384'],@MrAllington Oh I'm so sorry 😔,i'm sorry,True,i sorry 
1.428619670748291e+18,2021-08-20 07:27:26+00:00,['1428619670748291073'],"@TJGriffiths @disneyplus Oh no, sorry to hear that Tom! Hope little one is better soon 🤞 I think I'm a 6️⃣ too, it's been quite the week 😳",sorry hear tom hope little one better soon think i'm quite week,True,hope week 
1.428448085303337e+18,2021-08-19 20:05:37+00:00,['1428448085303336966'],@TheHeadsOffice @NTLymePark Brilliant! 🥰,brilliant,True,brilliant 
1.4284462928884613e+18,2021-08-19 19:58:30+00:00,['1428446292888461315'],Wow! https://t.co/dwvHV3NjvD,wow,True,wow 
1.4284446365243023e+18,2021-08-19 19:51:55+00:00,['1428444636524302344'],@TheHeadsOffice @NTLymePark Oh my goodness I love that you still celebrate the anniversary of your first date! 🥰 Congratulations - what a wonderful place to spend the day 😍,goodness love still celebrate anniversary first date congratulation wonderful place spend day,True,goodness love date congratulation place day 
1.428444448070021e+18,2021-08-19 19:51:10+00:00,['1428444448070021122'],@MrsSardines @TheHeadsOffice @NTLymePark Aw thanks! Wedding will finally be next year having had to postpone it once due to Covid 🥰,thanks wedding finally next year postpone due covid,True,year postpone covid 
1.4284386490042532e+18,2021-08-19 19:28:07+00:00,['1428438649004253194'],@TheHeadsOffice @NTLymePark I'm just going to throw this in here for no reason - my boyfriend of 10 yes (who vowed never to marry again) learnt #MrDarcy's proposal by heart and gave me a replica of Jane Austen's ring when he asked me to marry him 🥰 https://t.co/Wv7fDaRGU0,i'm going throw reason boyfriend yes vowed never marry learnt proposal heart gave replica jane austen's ring asked marry,True,i throw reason proposal heart jane austen ring marry 
1.4284379915220173e+18,2021-08-19 19:25:30+00:00,['1428437991522017284'],@TheHeadsOffice @NTLymePark So jealous! 😍,jealous,True,
1.4280871813447434e+18,2021-08-18 20:11:31+00:00,['1428087181344743426'],@TsuiAllen @ianiansymes Apparently he has had some form of skin cancer for years after working on a building site 😢,apparently form skin cancer year working building site,True,skin cancer year building site 
1.428077562593489e+18,2021-08-18 19:33:17+00:00,['1428077562593488900'],@TsuiAllen @ianiansymes I just can't believe it @TsuiAllen 😢,can't believe,True,
1.4279490110429637e+18,2021-08-18 11:02:28+00:00,['1427949011042963463'],No no no no! I can't believe it 😔 Love to all his family and friends xxx https://t.co/Z5RTXFqfLW,can't believe love family friend xxx,True,family friend xxx 
1.4278943599456297e+18,2021-08-18 07:25:19+00:00,['1427894359945629699'],@KenfigWarden @wildflower_hour @ukorchids @BSBICymru Wow! 😍,wow,True,wow 
1.427893968281477e+18,2021-08-18 07:23:45+00:00,['1427893968281477123'],"@gdmorewood I mean, how did it get up there?! How does it fit?! And WHY?! 😳",mean get doe fit,True,fit 
1.427893536377221e+18,2021-08-18 07:22:02+00:00,['1427893536377221121'],@LPLFlippedEng It really is! 😍,really,True,
1.4278934845942866e+18,2021-08-18 07:21:50+00:00,['1427893484594286593'],I just love this thread! 🐱 https://t.co/7XdouZuqEo,love thread,True,love thread 
1.4278898486905446e+18,2021-08-18 07:07:23+00:00,['1427889848690544644'],Morning everyone #FFBWednesday! I've just become an online dyscalculia tutor and assessor after 26 years in the classroom! My passion is spreading the word about this little-known maths learning difficulty and helping as many people as I can 🔢 https://t.co/Ka60xMKguE https://t.co/ELVMZmZDGH,morning everyone i've become online dyscalculia tutor assessor year classroom passion spreading word littleknown math learning difficulty helping many people,True,morning everyone i tutor year classroom passion word math difficulty 
1.4278898206517248e+18,2021-08-18 07:07:16+00:00,['1427889820651724800'],@deputygrocott Morning everyone #FFBWednesday! I've just become an online dyscalculia tutor and assessor after 26 years in the classroom! My passion is spreading the word about this little-known maths learning difficulty and helping as many people as I can 🔢 https://t.co/Ka60xMKguE,morning everyone i've become online dyscalculia tutor assessor year classroom passion spreading word littleknown math learning difficulty helping many people,True,morning everyone i tutor year classroom passion word math difficulty 
1.4278885867587912e+18,2021-08-18 07:02:22+00:00,['1427888586758791169'],@deputygrocott Oh I love that! Happy birthday to him! 😍,love happy birthday,True,birthday 
1.4278876068099072e+18,2021-08-18 06:58:28+00:00,['1427887606809907201'],"@Missymusician81 I'm ok thanks love, I hope you're feeling better this morning xx",i'm thanks love hope feeling better morning,True,hope feeling morning 
1.4277360323011584e+18,2021-08-17 20:56:10+00:00,['1427736032301158400'],"@MissMellyMoo1 @Mr_H1978 @Mr_N_Wood @ASBOTeacher Oh my goodness, really? That's awful!! 😱",goodness really that's awful,True,goodness 
1.4277296207120097e+18,2021-08-17 20:30:42+00:00,['1427729620712009731'],@TheHeadsOffice @Missymusician81 I know how it feels and I hate to think anyone else feels like that too xx,know feel hate think anyone else feel like,True,feel anyone 
1.4277282665514967e+18,2021-08-17 20:25:19+00:00,['1427728266551496716'],"@TheHeadsOffice @Missymusician81 Oh no, I'm sorry to hear that Julia! Here's to a better day tomorrow x",i'm sorry hear julia here's better day tomorrow,True,i hear julia day tomorrow 
1.427695321858052e+18,2021-08-17 18:14:24+00:00,['1427695321858052096'],"@Missymusician81 Oh Cate I'm so sorry to hear this. I know what days like that are like and how utterly wearying they are. When I'm in a better place I try to remember the phrase 'This too shall pass' although I never remember it when I need it. And I'm so over being strong, it's so exhausting xx",cate i'm sorry hear know day like like utterly wearying i'm better place try remember phrase 'this shall pass' although never remember need i'm strong exhausting,True,cate i hear day wearying i place try phrase exhausting 
1.427679935393669e+18,2021-08-17 17:13:16+00:00,['1427679935393669128'],"@DanielBundred @MsJasmineMN @ASBOTeacher @isaacmoore7 @TLanokia @Mr_N_Wood @dare_richard @iamjonpalmer @TabitaSurge @bibliogeordie @RobinBuxton3 @MathsImpact @joon_of @Mrs_McGhie @eugenemcfadden @Gwenelope @MissCDFarran @LogicPedagogic @cbokhove @LauraFMcConnell @MissMcHugh4 @Drbadger57 @13loki @AlisonHoneybone @MrsMcFly1980 @llewelyn20 @ThainMike @Halfwayupagain @robotmaths @mrbakerphysics @CantabKitty @CREducATE @lil_on_sea @Shivandavis That's so cool! And no, not on the same boat 😂 Bet I'm the only one that has bunnies living on their boat though 🤣",that's cool boat bet i'm one bunny living boat though,True,boat bet i bunny living boat 
1.4276789575504118e+18,2021-08-17 17:09:23+00:00,['1427678957550411779'],@DanielBundred @MsJasmineMN @ASBOTeacher @isaacmoore7 @TLanokia @Mr_N_Wood @dare_richard @iamjonpalmer @TabitaSurge @bibliogeordie @RobinBuxton3 @MathsImpact @joon_of @Mrs_McGhie @eugenemcfadden @Gwenelope @MissCDFarran @LogicPedagogic @cbokhove @LauraFMcConnell @MissMcHugh4 @Drbadger57 @13loki @AlisonHoneybone @MrsMcFly1980 @llewelyn20 @ThainMike @Halfwayupagain @robotmaths @mrbakerphysics @CantabKitty @CREducATE @lil_on_sea Ooo sorry for gatecrashing the convo but we have a boat too! Except it's a narrowboat and we live on it so not quite so glam 😂,ooo sorry gatecrashing convo boat except narrowboat live quite glam,True,ooo sorry boat glam 
1.4276784357789082e+18,2021-08-17 17:07:18+00:00,['1427678435778908168'],@Toriaclaire Oooo! Love love love! 😍,oooo love love love,True,love love 
1.427673555165225e+18,2021-08-17 16:47:55+00:00,['1427673555165224961'],@duncanspalding @RaeSnape Duuuuude! 😍,duuuuude,True,duuuuude 
1.427670417829945e+18,2021-08-17 16:35:27+00:00,['1427670417829945350'],@AllThingsMaths Yum! 😍,yum,True,yum 
1.4276474115104604e+18,2021-08-17 15:04:01+00:00,['1427647411510460420'],@Toriaclaire Very busy but fine thanks! How about you? X,busy fine thanks,True,
1.4275246220739666e+18,2021-08-17 06:56:06+00:00,['1427524622073966603'],Morning everyone #TinyVoiceTalks! I've just become an online dyscalculia tutor and assessor after 26 years in the classroom! My passion is spreading the word about this little-known maths learning difficulty and helping as many people as I can 🔢 https://t.co/Ka60xMKguE https://t.co/qJgDXH4SMN,morning everyone i've become online dyscalculia tutor assessor year classroom passion spreading word littleknown math learning difficulty helping many people,True,morning everyone i tutor year classroom passion word math difficulty 
1.4275245859232604e+18,2021-08-17 06:55:58+00:00,['1427524585923260443'],@Toriaclaire Morning everyone #TinyVoiceTalks! I've just become an online dyscalculia tutor and assessor after 26 years in the classroom! My passion is spreading the word about this little-known maths learning difficulty and helping as many people as I can 🔢 https://t.co/Ka60xMKguE,morning everyone i've become online dyscalculia tutor assessor year classroom passion spreading word littleknown math learning difficulty helping many people,True,morning everyone i tutor year classroom passion word math difficulty 
1.4275239041013965e+18,2021-08-17 06:53:15+00:00,['1427523904101396485'],@Maths_Devon @Toriaclaire Morning Mr S! ☀,morning,True,morning 
1.427523155661402e+18,2021-08-17 06:50:17+00:00,['1427523155661402127'],Me by the end of Monday 🙄 https://t.co/QoAFhtTp4X,end monday,True,end monday 
1.4273593151958016e+18,2021-08-16 19:59:14+00:00,['1427359315195801601'],"@ItsEmilyKaty Oh me too, it's so restful 😍",restful,True,restful 
1.4273587686150676e+18,2021-08-16 19:57:04+00:00,['1427358768615067651'],@AdabelDickson @Flintton So beautiful! 😍,beautiful,True,beautiful 
1.4273584559674532e+18,2021-08-16 19:55:49+00:00,['1427358455967453187'],@hertskingfisher Stunning! 😍,stunning,True,
1.4270424994665144e+18,2021-08-15 23:00:19+00:00,['1427042499466514436'],@quillsniffer @ASBOTeacher Oh she's my favourite! 😍,favourite,True,favourite 
1.427040797342503e+18,2021-08-15 22:53:33+00:00,['1427040797342502915'],@ClaudiNangsuu @ASBOTeacher I just loved our time in Hamburg 😍,loved time hamburg,True,time hamburg 
1.427040719651451e+18,2021-08-15 22:53:15+00:00,['1427040719651450881'],"@ClaudiNangsuu @ASBOTeacher Damn! Yeah OK, you got me there 🤣🤣🤣",damn yeah got,True,damn 
1.4270082472072397e+18,2021-08-15 20:44:13+00:00,['1427008247207239680'],@ASBOTeacher Sooooo regretting my answer now 🤣🤣🤣,sooooo regretting answer,True,sooooo answer 
1.4270080988169093e+18,2021-08-15 20:43:37+00:00,['1427008098816909314'],@ClaudiNangsuu @ASBOTeacher Rude 🤣🤣🤣,rude,True,rude 
1.426994720392237e+18,2021-08-15 19:50:28+00:00,['1426994720392237061'],@ASBOTeacher Latin.,latin,True,latin 
1.4269786723686236e+18,2021-08-15 18:46:42+00:00,['1426978672368623616'],"@Crapule68 @ASBOTeacher No, I take issue with this one!! 😱",take issue one,True,issue 
1.4269785058211308e+18,2021-08-15 18:46:02+00:00,['1426978505821130757'],@ThraexBarbatus @ASBOTeacher Nice.,nice,True,
1.4269784599187825e+18,2021-08-15 18:45:51+00:00,['1426978459918782468'],@MoreMorrow @ASBOTeacher Oh I love this 😍,love,True,love 
1.4269783586095636e+18,2021-08-15 18:45:27+00:00,['1426978358609563648'],@lrobbo89 @ASBOTeacher Oh good point 🤣,good point,True,point 
1.4269692918371205e+18,2021-08-15 18:09:25+00:00,['1426969291837120520'],@mrbakerphysics @ASBOTeacher @mrlouieevans Cooooool!,cooooool,True,cooooool 
1.4269692125185516e+18,2021-08-15 18:09:06+00:00,['1426969212518551559'],"@lrobbo89 @ASBOTeacher Nooooooo! Ooo some people have such a cheek, don't they?! 😳",nooooooo ooo people cheek,True,ooo 
1.4269675042750874e+18,2021-08-15 18:02:19+00:00,['1426967504275087360'],"@AlisonHoneybone @ASBOTeacher @brumrosie Omg, the life you must lead 🤣🤣🤣",omg life must lead,True,life 
1.426967210212352e+18,2021-08-15 18:01:09+00:00,['1426967210212352003'],@lrobbo89 @ASBOTeacher So I'm betting that doesn't get annoying AT ALL 😬,i'm betting get annoying,True,i get 
1.4269664662267085e+18,2021-08-15 17:58:11+00:00,['1426966466226708487'],@ASBOTeacher Excellent! 👍,excellent,True,excellent 
1.426966308550234e+18,2021-08-15 17:57:34+00:00,['1426966308550234123'],@CogitoErgo15 @ASBOTeacher Cool! 😍,cool,True,cool 
1.4269662673831895e+18,2021-08-15 17:57:24+00:00,['1426966267383189506'],@cathsbruv @ASBOTeacher Well you're just showing off 🤣,well showing,True,
1.426966136168534e+18,2021-08-15 17:56:53+00:00,['1426966136168534019'],@MrWaldingMFL @ASBOTeacher Good work 🤣,good work,True,work 
1.4269660086239396e+18,2021-08-15 17:56:22+00:00,['1426966008623939588'],@n1cky_snape @ASBOTeacher Brilliant! 😍,brilliant,True,brilliant 
1.4269657968241746e+18,2021-08-15 17:55:32+00:00,['1426965796824174593'],"@AlisonHoneybone @ASBOTeacher Oh my goodness, my fiancé is soooo Mark Corrigan 🤣",goodness fianc soooo mark corrigan,True,goodness fianc soooo mark corrigan 
1.4269656514454938e+18,2021-08-15 17:54:57+00:00,['1426965651445493762'],"@lrobbo89 @ASBOTeacher Well I love this Florence, but to be compared to Florence Welch! Wowsers! 😍",well love florence compared florence welch wowsers,True,florence florence welch 
1.4269654840214282e+18,2021-08-15 17:54:17+00:00,['1426965484021428228'],@ExaminedHead @ASBOTeacher Love this! 🤣,love,True,love 
1.4269654085617336e+18,2021-08-15 17:53:59+00:00,['1426965408561733633'],@ASBOTeacher In every photo that ever gets taken of me 😁 https://t.co/1x6F3r13b4,every photo ever get taken,True,photo 
1.426955825411674e+18,2021-08-15 17:15:54+00:00,['1426955825411674119'],@jacquiS21 @emmacLSP @TJGriffiths I know!! 😱,know,True,
1.4269286070337083e+18,2021-08-15 15:27:45+00:00,['1426928607033708551'],@emmacLSP @TJGriffiths Or the wine 😱,wine,True,wine 
1.426911031209648e+18,2021-08-15 14:17:55+00:00,['1426911031209648132'],Look at our beautiful speckled duck who we've been feeding since she was about a day old 😍 We just need a name for her now 🤔 https://t.co/AQUTK0vzgj,look beautiful speckled duck we've feeding since day old need name,True,look beautiful duck day need name 
1.4269042143751823e+18,2021-08-15 13:50:49+00:00,['1426904214375182339'],@erik_kaars Goodness 😳,goodness,True,goodness 
1.4268391854497874e+18,2021-08-15 09:32:25+00:00,['1426839185449787392'],@DrJaninaRamirez That is sooooo cool!! 😍,sooooo cool,True,sooooo cool 
1.426837700963881e+18,2021-08-15 09:26:31+00:00,['1426837700963880963'],@thegoodgodabove Not today Satan I have to go to the office to work on the project and I will be back tomorrow morning.,today satan office work project back tomorrow morning,True,today office work project tomorrow morning 
1.426837085475025e+18,2021-08-15 09:24:05+00:00,['1426837085475024898'],Swan rescue teams are so important to those of us who live on the canal networks. We all become so attached to our little swan families and knowing there are such dedicated people we can call on to help them can be such a relief. Thank you for everything you do 🦢 https://t.co/ISrOcGRBsJ,swan rescue team important live canal network become attached little swan family knowing dedicated people call help relief thank everything,True,swan rescue team canal network family help relief thank everything 
1.4268355548854108e+18,2021-08-15 09:18:00+00:00,['1426835554885410816'],@Swan_Rescue How fantastic and what a beautiful photo! As a liveaboard on the GU I know how important to all of us your work is and we so appreciate all the swan rescues around the country for helping our swan families. Thank you so much 🦢,fantastic beautiful photo liveaboard know important work appreciate swan rescue around country helping swan family thank much,True,photo liveaboard work appreciate swan rescue country family 
1.42683452906351e+18,2021-08-15 09:13:55+00:00,['1426834529063510019'],"@TJGriffiths @ShowcaseCinemas @skytv Oh Tom, you lucky thing! 🤣",tom lucky thing,True,tom thing 
1.4264463260872622e+18,2021-08-14 07:31:20+00:00,['1426446326087262208'],"@mattdechaine Yay, how exciting! She's beautiful 😍",yay exciting beautiful,True,yay 
1.4262982519013458e+18,2021-08-13 21:42:57+00:00,['1426298251901345797'],"@abbiemann1982 Oh I'm so sorry to hear this. I'm so glad you were all able to be there with him though. I'm sending you the biggest hugs, I know how surreal the next few days will feel. Please take good care of yourselves xxx",i'm sorry hear i'm glad able though i'm sending biggest hug know surreal next day feel please take good care xxx,True,i hug day care xxx 
1.4260764052684677e+18,2021-08-13 07:01:24+00:00,['1426076405268467715'],"@Teacherglitter Oh my god, that looks INCREDIBLE! 🤤",god look incredible,True,look 
1.4260685976973558e+18,2021-08-13 06:30:23+00:00,['1426068597697355777'],"@frankkilopezzz Oh no, you poor thing! Lots of sympathy coming your way and a teacher glare to those that laughed xxx",poor thing lot sympathy coming way teacher glare laughed xxx,True,thing lot way glare xxx 
1.4257895382203556e+18,2021-08-12 12:01:30+00:00,['1425789538220355586'],"@Alienwife99 Oh love, sorry to hear that! Although I suspect the pick mye up did indeed help 😍",love sorry hear although suspect pick mye indeed help,True,love sorry mye help 
1.4257733072033096e+18,2021-08-12 10:57:00+00:00,['1425773307203309570'],"@clairamitch @Emma_Turner75 @UnofficialOA It is thanks, apart from being laid up with a fat, painful ankle 🤦🏼‍♀️ Moved full-time to online dyscalculia tutoring and assessing now so it's all change here 😍",thanks apart laid fat painful ankle moved fulltime online dyscalculia tutoring assessing change,True,ankle dyscalculia change 
1.4257729430748652e+18,2021-08-12 10:55:33+00:00,['1425772943074865154'],@beechlodge Fantastic news! 😍,fantastic news,True,news 
1.425751625466065e+18,2021-08-12 09:30:51+00:00,['1425751625466064896'],@DrStoneMaths @_LarissaChan Thank you!,thank,True,thank 
1.4257448335792087e+18,2021-08-12 09:03:52+00:00,['1425744833579208711'],"@UnofficialOA @clairamitch @Emma_Turner75 Yeah yeah yeah, you LOVE it 🤣🤣🤣",yeah yeah yeah love,True,yeah yeah yeah love 
1.4257442712488755e+18,2021-08-12 09:01:37+00:00,['1425744271248875522'],@clairamitch @Emma_Turner75 @UnofficialOA How are you lovely Claire? Xx,lovely claire,True,claire 
1.4257441583214305e+18,2021-08-12 09:01:11+00:00,['1425744158321430529'],@clairamitch @Emma_Turner75 @UnofficialOA Ha! I love the fact we made that photo all about @UnofficialOA and we're sort of squeezed in 🤣🤣🤣,love fact made photo we're sort squeezed,True,love fact photo 
1.4257265236429906e+18,2021-08-12 07:51:06+00:00,['1425726523642990592'],@ChrisBravery @stammer_teacher 33 years ago for me 😭,year ago,True,year 
1.425581012139053e+18,2021-08-11 22:12:53+00:00,['1425581012139053059'],@Emma_Turner75 It was such a great day! 😍,great day,True,day 
1.4255761145803366e+18,2021-08-11 21:53:26+00:00,['1425576114580336645'],@Missymusician81 @Artology @mindworkmatters @KindnessCoach_ @Actionjackson @sphoenix78 @matthaig1 @HopeVirgo @samaritans @richreadalot @actionhappiness That's so true my love. I hope you're doing ok xxx,that's true love hope xxx,True,hope xxx 
1.4255759837389169e+18,2021-08-11 21:52:55+00:00,['1425575983738916867'],Yep. https://t.co/QZOC121M0L,yep,True,yep 
1.4255757223247995e+18,2021-08-11 21:51:52+00:00,['1425575722324799490'],@UnofficialOA @kateowbridge @BranwenBingle @thosethatcan @clairamitch @Emma_Turner75 Ha! I so didn't 🤣 I just watched you eat an entire plate of pizza that had been cut up so everyone could take a slice 🤣🤣🤣,watched eat entire plate pizza cut everyone could take slice,True,eat plate pizza cut everyone slice 
1.4255593008864338e+18,2021-08-11 20:46:37+00:00,['1425559300886433793'],Perfect 🤣 https://t.co/w6PmujodHr,perfect,True,perfect 
1.4255592648322335e+18,2021-08-11 20:46:29+00:00,['1425559264832233478'],@HoDandHeart Absolutely perfect 🤣,absolutely perfect,True,
1.4255588823871775e+18,2021-08-11 20:44:57+00:00,['1425558882387177476'],@KeilynNarrowboa God I hope so! 🤞,god hope,True,
1.4255584033515233e+18,2021-08-11 20:43:03+00:00,['1425558403351523330'],@kateowbridge @BranwenBingle @thosethatcan first of all at my first #BrewEd (although I was a bit starstruck so didn't really say anything). Then @clairamitch and @Emma_Turner75 who I was lucky enough to be sitting with. But nothing was more exciting than meeting @UnofficialOA there 🤣,first first although bit starstruck really say anything lucky enough sitting nothing exciting meeting,True,bit anything nothing meeting 
1.4253705894397092e+18,2021-08-11 08:16:45+00:00,['1425370589439709187'],@KeilynNarrowboa Rude 🤣🤣🤣,rude,True,rude 
1.425370538592047e+18,2021-08-11 08:16:33+00:00,['1425370538592047104'],"@quietdeputy Oh you're a star, thanks so much! X",star thanks much,True,star 
1.4253637426367857e+18,2021-08-11 07:49:32+00:00,['1425363742636785668'],@quietdeputy Oh that's a good idea! My other ankle has always been a bit weak too so that will really help both of them. Thanks so much for the advice! Hope you're having a lovely summer ☀,that's good idea ankle always bit weak really help thanks much advice hope lovely summer,True,idea ankle advice hope summer 
1.4253630927504548e+18,2021-08-11 07:46:57+00:00,['1425363092750454785'],@CharlieDrake67 Well that makes me very happy to hear! 😍,well make happy hear,True,hear 
1.4253577796493765e+18,2021-08-11 07:25:51+00:00,['1425357779649376258'],"@quietdeputy Oh that's great advice, thank you! I'm guessing I could Google them and do them at home 🤞",that's great advice thank i'm guessing could google home,True,advice thank i home 
1.4253529169201605e+18,2021-08-11 07:06:31+00:00,['1425352916920160257'],@MrPat3l Oh I LOVE it! 😍,love,True,love 
1.425352505630802e+18,2021-08-11 07:04:53+00:00,['1425352505630801923'],What a gorgeous photo! 😍 https://t.co/3JRq9BwvSq,gorgeous photo,True,photo 
1.4253524568971878e+18,2021-08-11 07:04:42+00:00,['1425352456897187842'],@obdsity What a gorgeous photo! 😍,gorgeous photo,True,photo 
1.425352117406081e+18,2021-08-11 07:03:21+00:00,['1425352117406081024'],@SarahFarrellKS2 Cats scare me 😳,cat scare,True,cat scare 
1.4253489313246126e+18,2021-08-11 06:50:41+00:00,['1425348931324612609'],"@AnniePendrey @Kirsty_H220 Thanks for the tag, Annie! X",thanks tag annie,True,annie 
1.425348763804217e+18,2021-08-11 06:50:01+00:00,['1425348763804217344'],"@flavinska72 Oh lovely, have a great time! ☀",lovely great time,True,time 
1.4253486872538683e+18,2021-08-11 06:49:43+00:00,['1425348687253868544'],"@angelicakrill @Kirsty_H220 @jenhawk6248 Thanks for the tag, Gill! Hi @Kirsty_H220, I'm a specialist online dyscalculia tutor. I'm fully-qualified in dyscalculia and have 26 years of teaching experience. Check out my website https://t.co/Ka60xMKguE. Also look up @atulrana as he might be able to help BOTH your children👍",thanks tag gill i'm specialist online dyscalculia tutor i'm fullyqualified dyscalculia year teaching experience check website also look might able help child,True,gill online dyscalculia tutor i year experience check website look 
1.4251990346130924e+18,2021-08-10 20:55:03+00:00,['1425199034613092353'],@TabitaSurge Oh I'm so glad it went so well today! Honestly kudos to all of you for fighting so hard for this x,i'm glad went well today honestly kudos fighting hard,True,i today 
