id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.5620611108445755e+18,2022-08-23 12:56:05+00:00,['1562061110844575744'],Will @Royal_Greenwich be lowering council tax as a result of the change in bin collections? Living in a block of flats means we will have rubbish surrounding our bins as we can not save it in our flats for two weeks. #BrexitDisaster #HGVdrivershortage #BrexitReality,,will  be lowering council tax as a result of the change in bin collections living in a block of flats means we will have rubbish surrounding our bins as we can not save it in our flats for two weeks   ,result change collection block flat flat week
1.561047007363584e+18,2022-08-20 17:46:24+00:00,['1561047007363584001'],So flight FR937 from Perpignan to Stanstead no updates……. What time shall I get him from @STN_Airport ? Can someone at @Ryanair let me know he’s been waiting all day!,,so flight fr from perpignan to stanstead no updates what time shall i get him from   can someone at  let me know he’s been waiting all day,flight perpignan update time someone
1.5605949100632596e+18,2022-08-19 11:49:55+00:00,['1560594910063259648'],@jdc2483 Thanks man,, thanks man,thanks
1.5605893157255782e+18,2022-08-19 11:27:41+00:00,['1560589315725578240'],@cubism2faced Ok cool I’ll go through mine tomorrow and I’ll back to you,, ok cool i’ll go through mine tomorrow and i’ll back to you,cool mine tomorrow
1.5605892545473577e+18,2022-08-19 11:27:27+00:00,['1560589254547357697'],"After another busy but fun 3 weeks in Catalonia it is almost time to head to Barcelona airport. Two more weeks off work then back to work, studying my SENCO level 3 and starting my degree….. I don’t make things easy on myself 🤣 but here’s to improving our lives. https://t.co/0aAatAPQir",,after another busy but fun weeks in catalonia it is almost time to head to barcelona airport two more weeks off work then back to work studying my senco level and starting my degree i don’t make things easy on myself  but here’s to improving our lives ,week catalonia time airport week work level degree thing life
1.5605869677164012e+18,2022-08-19 11:18:22+00:00,['1560586967716401152'],@cubism2faced I’m in another country at present but when I’m home I’ll get everything out that I have received and I will DM you,, i’m in another country at present but when i’m home i’ll get everything out that i have received and i will dm you,country home everything
1.5605867653956977e+18,2022-08-19 11:17:33+00:00,['1560586765395697664'],"@cubism2faced Hi yea so after the QB test they booked me in for another app which was done online this was with an adhd consultant who went through tons of questions then the QB test. The QB test alone doesn’t determine ADHD, so you should get another app.",, hi yea so after the qb test they booked me in for another app which was done online this was with an adhd consultant who went through tons of questions then the qb test the qb test alone doesn’t determine adhd so you should get another app,test online adhd consultant question test test determine adhd
1.55908004027247e+18,2022-08-15 07:30:22+00:00,['1559080040272470018'],"@Ls182 It’s beautiful honestly. Costa brava is more north mainland, it’s the Catalan region. Lots of beaches, mountains, rivers, lakes, lovely little towns and villages. Xx",, it’s beautiful honestly costa brava is more north mainland it’s the catalan region lots of beaches mountains rivers lakes lovely little towns and villages xx,beautiful brava mainland region beach mountain river lake town village
1.559077841609937e+18,2022-08-15 07:21:38+00:00,['1559077841609936897'],@Jenni2161 Meant to say is an academy 🤣,, meant to say is an academy ,meant academy
1.5590706312951562e+18,2022-08-15 06:52:59+00:00,['1559070631295156225'],@Jenni2161 Academisation was secret privatisation. My daughters school is an a dentist and the Costs to parents is insane!,, academisation was secret privatisation my daughters school is an a dentist and the costs to parents is insane,academisation privatisation daughter school dentist cost parent
1.5590653481833636e+18,2022-08-15 06:31:59+00:00,['1559065348183363585'],"@ei506 Money for schools, money for the NHS, tackle cost of living crisis, universal basic income, make big corporations pay their taxes they owe, re join EU, increase minimum wage in line with inflation, stop universal credit and go back to the old system,",, money for schools money for the nhs tackle cost of living crisis universal basic income make big corporations pay their taxes they owe re join eu increase minimum wage in line with inflation stop universal credit and go back to the old system,money school money tackle cost crisis income corporation join increase minimum wage line inflation stop universal credit system
1.5590646519749755e+18,2022-08-15 06:29:13+00:00,['1559064651974975488'],@Ls182 Costa brava!,, costa brava,costa brava
