id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5650866950992077e+18,2022-08-31 21:18:40+00:00,['1565086695099207680'],"So day 1, all will be on table in Cost of living U-turn https://t.co/uxBBJgFcwe",so day all will be on table in cost of living uturn ,table cost
1.565083638114521e+18,2022-08-31 21:06:31+00:00,['1565083638114521093'],Pleasure to watch City tonight from the Utd fan ⚽ https://t.co/TYTnRx54am,pleasure to watch city tonight from the utd fan  ,pleasure city tonight
1.5650551749510185e+18,2022-08-31 19:13:25+00:00,['1565055174951018497'],@Joanne_Lake Glass froaster!, glass froaster,glass froaster
1.564955386129617e+18,2022-08-31 12:36:54+00:00,['1564955386129616896'],"As a parent of college age twins, @OurPassGM has been brilliant. It has opened Greater Manchester up to my kids. To travel for work, to meet new friends, see events. Thank you @AndyBurnhamGM https://t.co/MiacZUlIgg",as a parent of college age twins  has been brilliant it has opened greater manchester up to my kids to travel for work to meet new friends see events thank you  ,parent college work friend event
1.563831773548757e+18,2022-08-28 10:12:04+00:00,['1563831773548756995'],@supertanskiii Kudos + love from one shouty woman to another, kudos  love from one shouty woman to another,kudos love shouty woman
1.5638005047396923e+18,2022-08-28 08:07:48+00:00,['1563800504739692544'],"@mrjamesob YOU FORGOT BREXIT - THATS ALL ABOUT SMALL GOVERNMENT, THATS THE GOAL!!!!!!!!! https://t.co/xocpbilCDd", you forgot brexit  thats all about small government thats the goal ,government goal
1.5638001429475164e+18,2022-08-28 08:06:22+00:00,['1563800142947516417'],"@Samfr That's all he's got. Not capable of substance, a vacuum of any practical ideas - who could have seen that coming 😱", that's all he's got not capable of substance a vacuum of any practical ideas  who could have seen that coming ,substance vacuum idea
1.563603928574722e+18,2022-08-27 19:06:41+00:00,['1563603928574722048'],"Well if mainstream media dont mention Brexit as the 3rd cause no-one is going to recognise its impact. Inflation 80% due to external forces, Brexit, supply issues after COVID, Russia - Bank of England https://t.co/LyOoSLZ37c",well if mainstream media dont mention brexit as the cause noone is going to recognise its impact inflation due to external forces brexit supply issues after covid russia  bank of england ,medium mention brexit cause noone impact inflation force supply issue russia bank england
1.563497526963372e+18,2022-08-27 12:03:53+00:00,['1563497526963372032'],Meme of the year so far! https://t.co/2EelEH2UCd,meme of the year so far ,meme year
1.5634832146181816e+18,2022-08-27 11:07:01+00:00,['1563483214618181634'],@cyclingkev And gave no extra money for budgets, and gave no extra money for budgets,money budget
1.5632864714814996e+18,2022-08-26 22:05:13+00:00,['1563286471481499648'],Wait till Republicans watch S4 of Discovery........😱😱😱😱😱,wait till republicans watch s of discovery,wait till discovery
1.5632212567571948e+18,2022-08-26 17:46:05+00:00,['1563221256757194757'],"@mapiIeon Everyone has a price. Good luck Keira, real star of Euros ⚽", everyone has a price good luck keira real star of euros ,everyone price luck star euro
1.5632087791932334e+18,2022-08-26 16:56:30+00:00,['1563208779193233408'],That's the state of play here too https://t.co/OZHNjqyGgf,that's the state of play here too ,state play
1.5632067141069824e+18,2022-08-26 16:48:18+00:00,['1563206714106982401'],https://t.co/UE2XQAewvk Only a matter of time before we get same lines here...😱, only a matter of time before we get same lines here,matter time line
1.5629254440511078e+18,2022-08-25 22:10:38+00:00,['1562925444051107840'],"#ToryHustings @Conservatives Well done on your 12 years! You've done the nation, I mean your donors, proud. https://t.co/nQpsvg1Plu",  well done on your years you've done the nation i mean your donors proud ,year nation donor
1.5629190864804086e+18,2022-08-25 21:45:22+00:00,['1562919086480408576'],"Great result for 1st game of season @flaglerwsoc Congratulations from Stockport, England ⚽ https://t.co/ggOJnA4DjW",great result for game of season  congratulations from stockport england  ,result game season congratulation stockport england
1.5627442062503444e+18,2022-08-25 10:10:27+00:00,['1562744206250344454'],Well that's high school done for ever!!!! Great set of GCSEs CHAZZA. Now off to college with your mum 😘 https://t.co/IHaYW0lCHC,well that's high school done for ever great set of gcses chazza now off to college with your mum  ,school gcse college
1.5614414697973842e+18,2022-08-21 19:53:51+00:00,['1561441469797384194'],Dad blames son talking to daughter about sewage in British waters - this is the UK 2022 😡 https://t.co/0INmbAUjLI,dad blames son talking to daughter about sewage in british waters  this is the uk  ,blame sewage water
1.5614078796257116e+18,2022-08-21 17:40:22+00:00,['1561407879625711616'],@KinzettElla Betty said you played. Hope you enjoyed it. Think you must have been 'trialist' on team.sheet 👏 was following game., betty said you played hope you enjoyed it think you must have been trialist on teamsheet  was following game,betty hope teamsheet game
1.5613632546009948e+18,2022-08-21 14:43:03+00:00,['1561363254600994818'],If staffed properly there wouldn't be seasonal crises at all. We just accept this as the norm 😡 https://t.co/yUtBZgmHOD,if staffed properly there wouldn't be seasonal crises at all we just accept this as the norm  ,crisis norm
1.5613197120254607e+18,2022-08-21 11:50:01+00:00,['1561319712025460736'],@BurnleyFCWomen Have a great game Lucy, have a great game lucy,game lucy
1.5612619289740616e+18,2022-08-21 08:00:25+00:00,['1561261928974061569'],"On 20 October 2021, @William__Wragg MP voted to allow raw sewage to keep on being dumped into rivers and seaways. https://t.co/ZrhvI6kdpD",on october  mp voted to allow raw sewage to keep on being dumped into rivers and seaways ,october sewage river seaway
1.5606549322312008e+18,2022-08-19 15:48:26+00:00,['1560654932231200770'],@BurnleyFCWomen Brilliant. Good luck Ella, brilliant good luck ella,brilliant luck ella
1.560537822062338e+18,2022-08-19 08:03:04+00:00,['1560537822062338048'],This should be run nationally - the body language is 'what have they done' https://t.co/0li5IRnEV4,this should be run nationally  the body language is what have they done ,body language
1.560386559370793e+18,2022-08-18 22:02:00+00:00,['1560386559370792961'],"@johnbongo Also, what's that footy badge I see on @bettyhxll????", also what's that footy badge i see on ,footy badge
1.5603579450780795e+18,2022-08-18 20:08:18+00:00,['1560357945078079490'],@MrsScriv Bet Arthur is very happy today! He did so well. Where is he off too?, bet arthur is very happy today he did so well where is he off too,arthur today
1.560303192432337e+18,2022-08-18 16:30:44+00:00,['1560303192432336900'],So the baller has brains too. No mean feat to balance academy football+full time education. Well done @bettyhxll on your super A level grades:ABB https://t.co/ITgwII4cJy,so the baller has brains too no mean feat to balance academy footballfull time education well done  on your super a level gradesabb ,baller brain feat time education level gradesabb
1.5602636753067418e+18,2022-08-18 13:53:43+00:00,['1560263675306741761'],"@atticusfinch104 Nope, still got one at home. He gets his GCSEs next week 🥳", nope still got one at home he gets his gcses next week ,home gcse week
1.5602514575506637e+18,2022-08-18 13:05:10+00:00,['1560251457550663686'],Daughter No1 has fantastic results A*A*B. Got rejected from 1st choice course cause she didn't get AAA. Still off to Uni of Birmingham as the course lead for Philosophy+Ethics rang to offer her a place. 🎇,daughter no has fantastic results aab got rejected from choice course cause she didn't get aaa still off to uni of birmingham as the course lead for philosophyethics rang to offer her a place ,daughter result choice course cause birmingham course lead philosophyethics place
1.5602495134697882e+18,2022-08-18 12:57:26+00:00,['1560249513469788161'],So pleased for all my fellow staff at Xavs. My politics student's results are fab: 16A*s!!!!!! Well done to all of you 👍 https://t.co/jkliLZeRY2,so pleased for all my fellow staff at xavs my politics student's results are fab well done to all of you  ,staff xavs politics result
1.5600367734257787e+18,2022-08-17 22:52:05+00:00,['1560036773425778689'],@politicsteach And to you Phil!!!!! You've supported so.many of us through this year., and to you phil you've supported somany of us through this year,somany year
1.5600340723821322e+18,2022-08-17 22:41:21+00:00,['1560034072382132228'],"No 1 daughter+ me out for pre-alevel results drinks. Good luck Gracie, what ever tomorrow brings https://t.co/8FMdknIIKI",no daughter me out for prealevel results drinks good luck gracie what ever tomorrow brings ,daughter result drink luck gracie tomorrow brings
1.5600130905314673e+18,2022-08-17 21:17:59+00:00,['1560013090531467264'],No 2 daughter settled into @flaglerwsoc So proud of you @bettyhxll Have an amazing season in Florida ⚽ @ManCityWomen @BFC_futsalclub @FCUnitedWomen @Richmond_Rovers @xaveriansfc @H_G_H_S https://t.co/8opUYxmOGM,no daughter settled into  so proud of you  have an amazing season in florida        ,daughter season
1.5597901562568868e+18,2022-08-17 06:32:07+00:00,['1559790156256886785'],@JillPal53544175 I know. It's more a gesture idea, i know it's more a gesture idea,gesture idea
1.559649703993774e+18,2022-08-16 21:14:00+00:00,['1559649703993774080'],Maybe football teams can do this at next election https://t.co/BbgENnhLWM,maybe football teams can do this at next election ,football team election
1.5591063558097142e+18,2022-08-15 09:14:56+00:00,['1559106355809714178'],@moyra_grant Just watched Woodstock 99 Trainwreck. When you add profit + poor services you can see how angry people can get today! The partiers in 99 are now 40-50s, just watched woodstock trainwreck when you add profit  poor services you can see how angry people can get today the partiers in are now,woodstock trainwreck service people today partiers
1.5577692727131505e+18,2022-08-11 16:41:51+00:00,['1557769272713150465'],@moyra_grant @keith_campion I never sleep properly night before new term.......😴,  i never sleep properly night before new term,night term
1.5569882046617436e+18,2022-08-09 12:58:10+00:00,['1556988204661743617'],@TabitaSurge Every 4 months I get symptoms back so GP ups mine. Been on since Sept. Takes a while to get amount right., every months i get symptoms back so gp ups mine been on since sept takes a while to get amount right,month symptom sept amount
1.556678439737901e+18,2022-08-08 16:27:16+00:00,['1556678439737901056'],Leaving an even more poisoned chalice for his replacement. He'd rather be spiteful than functional. https://t.co/nFi1qaEKoa,leaving an even more poisoned chalice for his replacement he'd rather be spiteful than functional ,chalice replacement
1.556673542640517e+18,2022-08-08 16:07:48+00:00,['1556673542640517121'],@campbellclaret Is this like a return to renaissance city states? Is this more Nozick than Rand?, is this like a return to renaissance city states is this more nozick than rand,return city state rand
1.556632723183354e+18,2022-08-08 13:25:36+00:00,['1556632723183353856'],@woodpulped @Samfr Our local BUPA hospital has a private A+E,  our local bupa hospital has a private ae,bupa hospital
1.5566076224717292e+18,2022-08-08 11:45:52+00:00,['1556607622471729154'],Because that's really at the core of the country's problems. https://t.co/qadt2t9lx2,because that's really at the core of the country's problems ,core problem
1.5564638311608648e+18,2022-08-08 02:14:29+00:00,['1556463831160864768'],@Maria_edwards10 Good luck Maria!!!! ⚽, good luck maria ,luck maria
1.5564280743082762e+18,2022-08-07 23:52:24+00:00,['1556428074308276224'],"@RestIsPolitics @campbellclaret @RoryStewartUK What EU regulations need to be removed/ changed to unleash growth? Asking for Liz + Rishi as they don't seem to know. Love the podcast, my highlight of the week when dog walking.",   what eu regulations need to be removed changed to unleash growth asking for liz  rishi as they don't seem to know love the podcast my highlight of the week when dog walking,regulation growth rishi podcast highlight week walking
1.5563958595453092e+18,2022-08-07 21:44:24+00:00,['1556395859545309187'],"@DmitryOpines What exact regulations shackle us? Germany, France don't seem that shackled. Can someone state EXACT regulations that impinge on our economics? If not, it's just guff 😡", what exact regulations shackle us germany france don't seem that shackled can someone state exact regulations that impinge on our economics if not it's just guff ,regulation france someone state regulation economics guff
1.556395389225517e+18,2022-08-07 21:42:31+00:00,['1556395389225517061'],"@politicsteach @RogersHistory Also old school network helps in professional recruitment. I'd love to see how successful Rishi would have been sans Winchester + Oxford names on his CV. I'd go as far to say they are the difference, the education provided to some extent irrelevant.",  also old school network helps in professional recruitment i'd love to see how successful rishi would have been sans winchester  oxford names on his cv i'd go as far to say they are the difference the education provided to some extent irrelevant,school network recruitment love rishi sans name difference education extent irrelevant
1.556381864528683e+18,2022-08-07 20:48:47+00:00,['1556381864528683009'],@JolyonMaugham They're not conservatives or libertarians as the rule of law is fundamental to both. They are authoritarians., they're not conservatives or libertarians as the rule of law is fundamental to both they are authoritarians,libertarian rule authoritarian
1.5563811486742364e+18,2022-08-07 20:45:56+00:00,['1556381148674236419'],@Joanne_Lake Did @Paul_Lake like the Years for Fears album?, did  like the years for fears album,year fear
1.5562908158020895e+18,2022-08-07 14:46:59+00:00,['1556290815802089475'],"A nation can't be a sovereign individual, just like an individual can't be sovereign either. Assume this man lives, cooperates, depends on others to conduct his life??? https://t.co/fvQBUarBGt",a nation can't be a sovereign individual just like an individual can't be sovereign either assume this man lives cooperates depends on others to conduct his life ,nation depends others life
1.5562892077647544e+18,2022-08-07 14:40:36+00:00,['1556289207764754432'],"This is a thread we should all take note of. Farage spouting similar 'save western civilization ' stuff to CPAC. Maybe Huntingtons Clash of Civilisation was right, just missed it would be an internal western conflict between globalists + nationalists. https://t.co/WhHWCseArw",this is a thread we should all take note of farage spouting similar save western civilization  stuff to cpac maybe huntingtons clash of civilisation was right just missed it would be an internal western conflict between globalists  nationalists ,thread note farage save civilization stuff huntington clash civilisation conflict globalists nationalist
1.55628696869009e+18,2022-08-07 14:31:42+00:00,['1556286968690089984'],"So you'll be canning teaching, nursing + social work degrees then........@RishiSunak Life is NOT all about maximising earning potential, it's a balance of earnings, skill development+ satisfaction. https://t.co/onI53whwFR",so you'll be canning teaching nursing  social work degrees then life is not all about maximising earning potential it's a balance of earnings skill development satisfaction ,nursing work degree life balance earnings skill development satisfaction
1.5558817315253125e+18,2022-08-06 11:41:26+00:00,['1555881731525312513'],@KayBurley @AngelaRayner True colours from one of life's odious individuals,  true colours from one of life's odious individuals,colour individual
1.5556587597536338e+18,2022-08-05 20:55:25+00:00,['1555658759753633794'],The town's fund was plain to see as fairly wealthy areas in Stockport got selected for funds. Funnily enough they have Tory MPs - pork barreling all the way. https://t.co/unia9i3Pzy,the town's fund was plain to see as fairly wealthy areas in stockport got selected for funds funnily enough they have tory mps  pork barreling all the way ,fund area stockport fund pork
1.5545501504162406e+18,2022-08-02 19:30:12+00:00,['1554550150416240641'],@dozadoreen My daughter used to get the same. They soon stopped when she ran rings round the lads and tackled hard., my daughter used to get the same they soon stopped when she ran rings round the lads and tackled hard,daughter ring
1.5512867804014346e+18,2022-07-24 19:22:44+00:00,['1551286780401434624'],@GreenKallan @natalie_17 Yes. Lots at academy level too. Too much training on 4G and not grass.,  yes lots at academy level too too much training on and not grass,level training
1.5498722721434255e+18,2022-07-20 21:41:59+00:00,['1549872272143425536'],"Phew, that put us through the wringer @Lionesses Well done England ⚽",phew that put us through the wringer  well done england ,phew wringer england
1.5498250108811428e+18,2022-07-20 18:34:11+00:00,['1549825010881142786'],When one of your former students appears in the Times. Very proud of you @elliewilll. Living the @xaveriansfc mission! https://t.co/xp48h76IPX,when one of your former students appears in the times very proud of you  living the  mission ,student time mission
1.549695431222993e+18,2022-07-20 09:59:17+00:00,['1549695431222992896'],College is out for summer! @xaveriansfc https://t.co/d1oqUbgrPJ,college is out for summer  ,college summer
1.5491156303344763e+18,2022-07-18 19:35:22+00:00,['1549115630334476288'],@Sawubona_Chris @xaveriansfc Thank you for sharing your story. Many powerful messages to reflect on + weave into our politics classes.,  thank you for sharing your story many powerful messages to reflect on  weave into our politics classes,thank story message politics class
1.5487552113421844e+18,2022-07-17 19:43:11+00:00,['1548755211342184449'],@erp_man @trussliz @janet_ewan She must've been an orange book liberal in lib Dems to transition so well,   she must've been an orange book liberal in lib dems to transition so well,orange book dems transition
1.5487415333562e+18,2022-07-17 18:48:50+00:00,['1548741533356199940'],@SGGSPoliticsDep She is awful. No wonder she relies on photo stories, she is awful no wonder she relies on photo stories,wonder photo story
1.5487400345551503e+18,2022-07-17 18:42:53+00:00,['1548740034555150336'],Did Truss introduce the new GCSE Maths???,did truss introduce the new gcse maths,gcse math
1.5487370358585467e+18,2022-07-17 18:30:58+00:00,['1548737035858546691'],@Joanne_Lake We should be playing key message bingo!, we should be playing key message bingo,message bingo
1.5487368847083438e+18,2022-07-17 18:30:22+00:00,['1548736884708343808'],Is this really the best the Conservative party can offer? If the press were more impartial I challenge that NO ONE would vote for any of these. Depressing. #ToryLeadershipContest,is this really the best the conservative party can offer if the press were more impartial i challenge that no one would vote for any of these depressing ,party press
1.5487340254220165e+18,2022-07-17 18:19:00+00:00,['1548734025422016515'],"So private sector can have pay rises but teachers, nurses etc can't. Thanks! Were not the cause of inflation. #ToryLeadershipRace",so private sector can have pay rises but teachers nurses etc cant thanks were not the cause of inflation ,sector rise teacher nurse thanks cause inflation
1.548732590110253e+18,2022-07-17 18:13:18+00:00,['1548732590110253056'],"80% of inflation is down to external factors - brexit, COVID, Ukraine #ToryLeadershipRace #ToryLeadershipContest",of inflation is down to external factors  brexit covid ukraine  ,inflation factor brexit covid
1.5487317191210844e+18,2022-07-17 18:09:50+00:00,['1548731719121084416'],Big guns turning on Rishi - coordinated attacks #ToryLeadershipContest,big guns turning on rishi  coordinated attacks ,rishi attack
1.5487252603877704e+18,2022-07-17 17:44:10+00:00,['1548725260387770368'],"A surprise last outing for FC Utd a 30° match before leaving for @flaglerwsoc Stepping up for the team when they need it. Even got an assist from a goal kick ⚽ Wishing @FCUnitedWomen all the best luck, you are a great team https://t.co/HMEn8m5MfQ",a surprise last outing for fc utd a match before leaving for  stepping up for the team when they need it even got an assist from a goal kick  wishing  all the best luck you are a great team ,surprise outing match team assist goal kick luck team
1.548403766574981e+18,2022-07-16 20:26:40+00:00,['1548403766574981120'],@__DavidLFC There is no debate - Scholes, there is no debate  scholes,debate scholes
1.5482550713469665e+18,2022-07-16 10:35:48+00:00,['1548255071346966528'],@JohnDoe247365 Best thing we ever did was spilt ours. One came out of shadow of the other as a consequence., best thing we ever did was spilt ours one came out of shadow of the other as a consequence,thing shadow consequence
1.5480840037558067e+18,2022-07-15 23:16:03+00:00,['1548084003755806726'],"Friday Music Night Midnight Oil Beds Are Burning - hubby shouts, this is a climate change song from late 1980s",friday music night midnight oil beds are burning  hubby shouts this is a climate change song from late,music night midnight hubby climate change song
1.5480591883071734e+18,2022-07-15 21:37:26+00:00,['1548059188307173378'],"Brilliant! Apart from the white shorts are tricky to clean due to grass stains, to give women confidence period leaks won't be seen is fab!!!!! https://t.co/OljzkTGma1",brilliant apart from the white shorts are tricky to clean due to grass stains to give women confidence period leaks won't be seen is fab ,apart short stain woman period leak
