Unnamed: 0,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
0,1.5540492071280148e+18,2022-08-01 10:19:38+00:00,['1554049207128014850'],"@raves_days i let them and then give them each others numbers, it’s a blast",, i let them and then give them each others numbers it’s a blast,True,False
1,1.5491020905885082e+18,2022-07-18 18:41:33+00:00,['1549102090588508160'],honestly having a mister bottle has saved us today in 35c indoor classroom temps https://t.co/9GPzg4n4t7,,honestly having a mister bottle has saved us today in 35c indoor classroom temps ,True,False
2,1.546168865511641e+18,2022-07-10 16:25:58+00:00,['1546168865511641089'],if anyone needs a number for signing up to stuff that’s probably a scam or probably something dumb pls use this one +1 801-413-3756,,if anyone needs a number for signing up to stuff that’s probably a scam or probably something dumb pls use this one 1 8014133756,True,False
4,1.538099631397249e+18,2022-06-18 10:01:43+00:00,['1538099631397249024'],"Can’t join the other educators  in London today for @The_TUC demand better demo.

I send my support and solidarity to all on the march. We demand better. We deserve better. It's time to 

 #ValueEducation #ValueEducators 
&amp; abolish OFSTED in the process 
https://t.co/CbPWJZoYTn",,"can’t join the other educators  in london today for  demand better demo

i send my support and solidarity to all on the march we demand better we deserve better its time to 

   
amp abolish ofsted in the process 
",True,False
6,1.534600953181229e+18,2022-06-08 18:19:13+00:00,['1534600953181229056'],@sayhellotocal True!!,, true,True,False
8,1.5335546758106972e+18,2022-06-05 21:01:41+00:00,['1533554675810697217'],"@sayhellotocal OK. faithless ghost - Andrew Bird, Lacrimosa - Mozart, Blue Eyes - Good Shoes (I’m realistically into 1 of these I just wanna see where you go 🥰)",, ok faithless ghost  andrew bird lacrimosa  mozart blue eyes  good shoes i’m realistically into 1 of these i just wanna see where you go ,True,False
9,1.5190536242777088e+18,2022-04-26 20:39:41+00:00,['1519053624277708802'],I'm all for taking down men like this but it's doing nothing reducing it to his looks when we need to be talking about his hatred and sexist attitudes to women https://t.co/JwdyVff9Sb,,im all for taking down men like this but its doing nothing reducing it to his looks when we need to be talking about his hatred and sexist attitudes to women ,True,False
13,1.5038296185282478e+18,2022-03-15 20:24:55+00:00,['1503829618528247813'],"@vengeancetrail What do they actually draw??,",, what do they actually draw,True,False
16,1.5019921937871053e+18,2022-03-10 18:43:39+00:00,['1501992193787105285'],@ohnorobot i'M iN iT fOr ThE kIdS' eDuCaTiOn,, im in it for the kids education,True,False
17,1.5004768288589496e+18,2022-03-06 14:22:08+00:00,['1500476828858949632'],"not me looking at this going ""ooh a pay rise"" 🙄😭 https://t.co/04q11DyJ1h",,not me looking at this going ooh a pay rise  ,True,False
19,1.500476512893653e+18,2022-03-06 14:20:52+00:00,['1500476512893652993'],@vengeancetrail 100/10,, 10010,True,False
29,1.4856645374078523e+18,2022-01-24 17:23:22+00:00,['1485664537407852565'],tweeting to commemorate: i just moved a semi deconstructed  double bed upstairs all by myself https://t.co/tIfGc1aphK,,tweeting to commemorate i just moved a semi deconstructed  double bed upstairs all by myself ,True,False
32,1.4841497491251978e+18,2022-01-20 13:04:09+00:00,['1484149749125197827'],@raves_days Ok but Where's the top ten,, ok but wheres the top ten,True,False
34,1.483878246559191e+18,2022-01-19 19:05:17+00:00,['1483878246559191040'],Oh no time for the guillotine then https://t.co/Ja2RvMBOcj,,oh no time for the guillotine then ,True,False
37,1.4824528170046996e+18,2022-01-15 20:41:08+00:00,['1482452817004699659'],@Sue_Cowley @darciejayne03 @Positivteacha Thank YOU! I don't think I'll ever forget it ☺️,,   thank you i dont think ill ever forget it ,True,False
38,1.4824493443894354e+18,2022-01-15 20:27:20+00:00,['1482449344389435398'],@darciejayne03 I also read a bunch of books re mental health of kids - and that was pre pandemic.. so anything that looks of interest like that! Do you have a good stock of books for the kids too? Cos I can definitely recommend some if needed ☺️,, i also read a bunch of books re mental health of kids  and that was pre pandemic so anything that looks of interest like that do you have a good stock of books for the kids too cos i can definitely recommend some if needed ,True,False
39,1.48244881023633e+18,2022-01-15 20:25:13+00:00,['1482448810236329988'],"@darciejayne03 *any* of @Sue_Cowley's books - she did a talk during my PGCE training (or maybe pre that at music college, for teaching music) and was amazing. 
í really liked ""boys don't try"" too by @Positivteacha 

also lits something to talk you through managing paperwork plus a life",," any of s books  she did a talk during my pgce training or maybe pre that at music college for teaching music and was amazing 
í really liked boys dont try too by  

also lits something to talk you through managing paperwork plus a life",True,False
40,1.4824482818127544e+18,2022-01-15 20:23:07+00:00,['1482448281812754433'],@ohnorobot tbh i think u were also into crosswords last time ♥️,, tbh i think u were also into crosswords last time ,True,False
41,1.4823347572246897e+18,2022-01-15 12:52:01+00:00,['1482334757224689666'],"SO glad the two felt they could make that complaint rather than just sit with it. And I'm glad it's being investigated, and it's in the news. But it *shouldn't be happening*! As you, hopefully, wouldn't make a racist joke about any other group - why still do this? https://t.co/XOWxldOGIp",,so glad the two felt they could make that complaint rather than just sit with it and im glad its being investigated and its in the news but it shouldnt be happening as you hopefully wouldnt make a racist joke about any other group  why still do this ,True,False
42,1.482334266478535e+18,2022-01-15 12:50:04+00:00,['1482334266478534660'],"unfortunately for my lovely kind violin teacher (who is very good w my mental health) i am 1 ""how are you"" away from just sobbing",,unfortunately for my lovely kind violin teacher who is very good w my mental health i am 1 how are you away from just sobbing,True,False
46,1.482034514583036e+18,2022-01-14 16:58:57+00:00,['1482034514583035909'],my class have started using “it’s a no bones day”,,my class have started using “it’s a no bones day”,True,False
47,1.481260421537579e+18,2022-01-12 13:42:59+00:00,['1481260421537579010'],@yorkshirelive oof. but it's cool when a random white woman does it https://t.co/DjabIJiuOJ,, oof but its cool when a random white woman does it ,True,False
49,1.4812602106982687e+18,2022-01-12 13:42:09+00:00,['1481260210698268675'],I wish that these thoughts had been actioned tbh :') we're still doing it https://t.co/Jv0B37HL9D,,i wish that these thoughts had been actioned tbh  were still doing it ,True,False
52,1.4795487149182853e+18,2022-01-07 20:21:16+00:00,['1479548714918285318'],might be mean but I'm LOVING everyone calling out spoilt tone deaf reality TV stars ♥️ https://t.co/Tz10ju57m2,,might be mean but im loving everyone calling out spoilt tone deaf reality tv stars  ,True,False
56,1.4766037021526794e+18,2021-12-30 17:18:51+00:00,['1476603702152679426'],"Amazing idea tbh. 
Make Instagram allow users to filter out weight loss ads - Sign the Petition! https://t.co/GjqmVWPxoi via @UKChange",,"amazing idea tbh 
make instagram allow users to filter out weight loss ads  sign the petition  via ",True,False
68,1.4715451579086395e+18,2021-12-16 18:18:00+00:00,['1471545157908639748'],solid 0 for me https://t.co/pHauGhMlN3,,solid 0 for me ,True,False
69,1.4715447515309466e+18,2021-12-16 18:16:23+00:00,['1471544751530946564'],@MeridianFoods Fingers crossed @FractalMoon1,, fingers crossed ,True,False
77,1.4689388607512044e+18,2021-12-09 13:41:30+00:00,['1468938860751204353'],@Minceirbeoir Signed 🤞 fingers crossed something gets through. Things desperately need to change!,, signed  fingers crossed something gets through things desperately need to change,True,False
81,1.468703620006826e+18,2021-12-08 22:06:44+00:00,['1468703620006825991'],honestly fuck the DfE and this government https://t.co/kcVVKagCHN,,honestly fuck the dfe and this government ,True,False
82,1.46870111589419e+18,2021-12-08 21:56:47+00:00,['1468701115894190080'],friendly reminder that while a lot of people are working from home some of us are in rooms full of plague rats that have started to LIE about their covid status :),,friendly reminder that while a lot of people are working from home some of us are in rooms full of plague rats that have started to lie about their covid status ,True,False
84,1.4686996034868756e+18,2021-12-08 21:50:47+00:00,['1468699603486875649'],@brigittephillip I’m so here for this!!,, i’m so here for this,True,False
94,1.4592708414269727e+18,2021-11-12 21:24:15+00:00,['1459270841426972677'],what a genuinely great flex https://t.co/smARXHEfqi,,what a genuinely great flex ,True,False
102,1.4533428786216468e+18,2021-10-27 12:48:38+00:00,['1453342878621646850'],it is #Nationalcareleaversweek this week! Have a listen to @PoemsFaRunaway &amp; his #careleaversweek message https://t.co/2B8AnNF2j4,,it is  this week have a listen to  amp his  message ,True,False
103,1.4533425838124073e+18,2021-10-27 12:47:28+00:00,['1453342583812407304'],@PoemsFaRunaway People in England just don't like being talked to a lot of the time!,, people in england just dont like being talked to a lot of the time,True,False
104,1.4533414602213704e+18,2021-10-27 12:43:00+00:00,['1453341460221370372'],"This works, please do it https://t.co/lyEfcraJIq",,this works please do it ,True,False
105,1.4516587982093066e+18,2021-10-22 21:16:42+00:00,['1451658798209306628'],@calumishere i am nobody if not painfully accommodating of other people's joy,, i am nobody if not painfully accommodating of other peoples joy,True,False
106,1.4515416362284687e+18,2021-10-22 13:31:09+00:00,['1451541636228468738'],"yes I saw the one with human teeth
yes I am crying a little bit",,"yes i saw the one with human teeth
yes i am crying a little bit",True,False
107,1.451541634768855e+18,2021-10-22 13:31:08+00:00,['1451541634768855044'],impromptu exposure therapy bc I have to collect images of ocean creatures for English lessons next term,,impromptu exposure therapy bc i have to collect images of ocean creatures for english lessons next term,True,False
108,1.4508375464481792e+18,2021-10-20 14:53:20+00:00,['1450837546448179208'],I'm helping support @covidjusticeuk and The National Covid Memorial Wall @CovidMemorialUK by asking my MP to sign @Afzal4Gorton Early Day Motion asking the Government to make the wall permanent. You can too at the link below: https://t.co/ZZ3BQpUdTA,,im helping support  and the national covid memorial wall  by asking my mp to sign  early day motion asking the government to make the wall permanent you can too at the link below ,True,False
109,1.450550573128954e+18,2021-10-19 19:53:01+00:00,['1450550573128953862'],"@Mr_M_Musings @Engleeshteacher @stevie_caldwell That's a really good point - I hadn't considered that, thank you.",,   thats a really good point  i hadnt considered that thank you,True,False
110,1.450072652148793e+18,2021-10-18 12:13:55+00:00,['1450072652148793347'],@Mr_M_Musings @Engleeshteacher @stevie_caldwell Bc We already have the data via the teaching. Why take a big chunk of time out to get what could be lower data when I can just use the children's work and my judgement for it. What of the kids that don't do well on tests for a multitude of reasons but fly with general class work.,,   bc we already have the data via the teaching why take a big chunk of time out to get what could be lower data when i can just use the childrens work and my judgement for it what of the kids that dont do well on tests for a multitude of reasons but fly with general class work,True,False
111,1.4487891208269783e+18,2021-10-14 23:13:38+00:00,['1448789120826978312'],"@Engleeshteacher @stevie_caldwell Last time we asked, and it's absolutely not just me that's against it thankfully!, the response was ""well that's what the trust want"". Think it's just going to be an unfortunate waste of time and strain on wellbeing etc",,  last time we asked and its absolutely not just me thats against it thankfully the response was well thats what the trust want think its just going to be an unfortunate waste of time and strain on wellbeing etc,True,False
112,1.448752041199866e+18,2021-10-14 20:46:17+00:00,['1448752041199865860'],@stevie_caldwell We don't actually have a choice - this is what we've been told to do. How can we fight this with the head and SLT? Have tried every year and never been listened to.,, we dont actually have a choice  this is what weve been told to do how can we fight this with the head and slt have tried every year and never been listened to,True,False
115,1.4479634262911345e+18,2021-10-12 16:32:37+00:00,['1447963426291134466'],go buy some beads before I get them all! #handmade #england #handmade https://t.co/IdFzfQkk0D,,go buy some beads before i get them all    ,True,False
118,1.445806111479804e+18,2021-10-06 17:40:13+00:00,['1445806111479803909'],"@brassoteach Maths, in general. And ""rocks"" in science! Must be someone's dream topic but I find it so boring.",, maths in general and rocks in science must be someones dream topic but i find it so boring,True,False
122,1.4454718302533222e+18,2021-10-05 19:31:54+00:00,['1445471830253322245'],this is how I learnt it's not 4od anymore omg https://t.co/18cC65poPt,,this is how i learnt its not 4od anymore omg ,True,False
124,1.445116783799804e+18,2021-10-04 20:01:04+00:00,['1445116783799803907'],@MrEFinch Yep!,, yep,True,False
126,1.440390305178538e+18,2021-09-21 18:59:44+00:00,['1440390305178538003'],love this bc I don’t understand imperial or metric lol https://t.co/DAycXZ2pfA,,love this bc i don’t understand imperial or metric lol ,True,False
128,1.4367936717818634e+18,2021-09-11 20:48:00+00:00,['1436793671781863430'],tell me school started again without telling me school started again https://t.co/WZ4nqBg9NY,,tell me school started again without telling me school started again ,True,False
129,1.4367936394102088e+18,2021-09-11 20:47:52+00:00,['1436793639410208769'],when ppl are like take a break from whatever makes u anxious I'd love to but medical comas can't be bought bbz,,when ppl are like take a break from whatever makes u anxious id love to but medical comas cant be bought bbz,True,False
131,1.4342561957291704e+18,2021-09-04 20:44:58+00:00,['1434256195729170436'],"@darciejayne03 I think you can still be rejected, yeah! I went for a few but only got to go interview etc for one. Good luck! X",, i think you can still be rejected yeah i went for a few but only got to go interview etc for one good luck x,True,False
134,1.4338823795972751e+18,2021-09-03 19:59:34+00:00,['1433882379597275141'],@darciejayne03 You can do! Same as with any other courses :) or if there's a place you're dead set on just apply there,, you can do same as with any other courses  or if theres a place youre dead set on just apply there,True,False
136,1.43350445548868e+18,2021-09-02 18:57:50+00:00,['1433504455488679947'],@PoemsFaRunaway @Artifac22171753 @PoisonPinkDaisy This is so cool 🤩,,   this is so cool ,True,False
137,1.4320127527767409e+18,2021-08-29 16:10:20+00:00,['1432012752776740868'],"The more we do it, the less it matters that it may not be reinforced at home! Might even take the lessons home with them 💕 https://t.co/oA2CLDmiGR",,the more we do it the less it matters that it may not be reinforced at home might even take the lessons home with them  ,True,False
139,1.432012136704774e+18,2021-08-29 16:07:53+00:00,['1432012136704774147'],"@AngelafromHyde @eliistender10 💖
I've followed you and if you ever want to talk, please send a message! It can be so difficult feeling like this, you're not alone xx",,"  
ive followed you and if you ever want to talk please send a message it can be so difficult feeling like this youre not alone xx",True,False
140,1.4320113828163912e+18,2021-08-29 16:04:53+00:00,['1432011382816391170'],"@TheStudentLeads I was taught the first and it is such a fuss and a drain on time, but we're marked on it in observations and moderation 😭",, i was taught the first and it is such a fuss and a drain on time but were marked on it in observations and moderation ,True,False
142,1.4313306346440049e+18,2021-08-27 18:59:50+00:00,['1431330634644004869'],@eliistender10 getting to talk to @PoemsFaRunaway 🥰,, getting to talk to  ,True,False
143,1.4312979351244104e+18,2021-08-27 16:49:54+00:00,['1431297935124410380'],"@MaxRobertFinch Loud racists, transphobia, sexism, and iffy weather.",, loud racists transphobia sexism and iffy weather,True,False
148,1.4304862996271145e+18,2021-08-25 11:04:45+00:00,['1430486299627114506'],"I've told my MP that the Covid Inquiry cannot keep being delayed. You can help @covidjusticeuk by clicking the link and telling yours. #CovidInquiry 
https://t.co/fKzTeMYeSl 

When in reality he is also a tory and I'd like to tell him where to fucking stick it.",,"ive told my mp that the covid inquiry cannot keep being delayed you can help  by clicking the link and telling yours  
 

when in reality he is also a tory and id like to tell him where to fucking stick it",True,False
150,1.429425313952506e+18,2021-08-22 12:48:46+00:00,['1429425313952505862'],@chelsmcdonagh Heavy and sore but they'll last you years!! Get compeed blister patches on for breaking them in and you'll be sound,, heavy and sore but theyll last you years get compeed blister patches on for breaking them in and youll be sound,True,False
151,1.4284598999698104e+18,2021-08-19 20:52:34+00:00,['1428459899969810433'],@ohnorobot I don't feel like I'm old enough for the people I like to be dying :(,, i dont feel like im old enough for the people i like to be dying ,True,False
152,1.4279785085721887e+18,2021-08-18 12:59:41+00:00,['1427978508572188679'],@ohnorobot It's def not your joke,, its def not your joke,True,False
153,1.4270554764082053e+18,2021-08-15 23:51:53+00:00,['1427055476408205319'],@ohnorobot I'm gonna teach that that's his real name,, im gonna teach that thats his real name,True,False
154,1.4270554016867328e+18,2021-08-15 23:51:35+00:00,['1427055401686732804'],"Wanna support a small business and get some cool handmade beads too? 

https://t.co/sIS55LL7y1

I've got some and they're absolutely lovely! Top quality! #SmallBusiness #HandmadeInUK @PoemsFaRunaway",,"wanna support a small business and get some cool handmade beads too 



ive got some and theyre absolutely lovely top quality   ",True,False
155,1.4243491542985073e+18,2021-08-08 12:37:56+00:00,['1424349154298507276'],"man i hope the people outraged with this have the same feelings re: chicken, pork, beef, etc https://t.co/QF2qzEsGbg",,man i hope the people outraged with this have the same feelings re chicken pork beef etc ,True,False
156,1.4236033644709274e+18,2021-08-06 11:14:26+00:00,['1423603364470927365'],"@JessicaCregg this is too much of a mood
we're both plenty good enough for it!!",," this is too much of a mood
were both plenty good enough for it",True,False
162,1.4222626752669983e+18,2021-08-02 18:27:00+00:00,['1422262675266998274'],@calumishere love it tho thank u,, love it tho thank u,True,False
163,1.4222625702290432e+18,2021-08-02 18:26:35+00:00,['1422262570229043204'],@calumishere Immy really vibed to the first few tracks too,, immy really vibed to the first few tracks too,True,False
164,1.422261730860802e+18,2021-08-02 18:23:15+00:00,['1422261730860802048'],@calumishere you pretty much nailed it! love it,, you pretty much nailed it love it,True,False
165,1.4214229340280627e+18,2021-07-31 10:50:10+00:00,['1421422934028062720'],"@gnome_alice @MccarthChase @MichaelRosenYes Wee bit racist, that, assuming the language switch is caused by someone coming in or is for an inherent negative reason. 
What if it's just some arbitrary comment that a customer doesn't need to hear? 
What if it's a quick ""I love you"" before a busy shift? 🙄 what does it matter",,"   wee bit racist that assuming the language switch is caused by someone coming in or is for an inherent negative reason 
what if its just some arbitrary comment that a customer doesnt need to hear 
what if its a quick i love you before a busy shift  what does it matter",True,False
168,1.4194084798156186e+18,2021-07-25 21:25:27+00:00,['1419408479815618566'],@eliistender10 the people still wearing masks into stores and crowded areas 😷💕,, the people still wearing masks into stores and crowded areas ,True,False
169,1.419402391242281e+18,2021-07-25 21:01:15+00:00,['1419402391242280969'],lol terrifying?! i'm more likely to cry than scare u 🦀 https://t.co/xMuw93NcTX,,lol terrifying im more likely to cry than scare u  ,True,False
170,1.4194018435752428e+18,2021-07-25 20:59:05+00:00,['1419401843575242753'],@JessicaCregg And back to you too!! ♥️ It's so scary seeing people without them and not using hand sanitiser so thank YOU for not being one of those idiots,, and back to you too  its so scary seeing people without them and not using hand sanitiser so thank you for not being one of those idiots,True,False
173,1.419344139787899e+18,2021-07-25 17:09:47+00:00,['1419344139787898880'],"@RoyalMail why have I received notice from Amazon saying someone from RM attempted a delivery but nobody was there, when there have been 2 people home all day, and 0 attempts made to deliver the package? 🙄",, why have i received notice from amazon saying someone from rm attempted a delivery but nobody was there when there have been 2 people home all day and 0 attempts made to deliver the package ,True,False
177,1.417793853483012e+18,2021-07-21 10:29:30+00:00,['1417793853483012101'],@ohnorobot perfect way to use your holiday days??,, perfect way to use your holiday days,True,False
178,1.4176106478153032e+18,2021-07-20 22:21:31+00:00,['1417610647815303171'],why are hermes so slow delivering things.. that's 2 separate orders delayed once they got there 🙄,,why are hermes so slow delivering things thats 2 separate orders delayed once they got there ,True,False
181,1.4160913853216932e+18,2021-07-16 17:44:30+00:00,['1416091385321693189'],"Listen I was sent a dick pic/flashed at age.. 13/14? It's deffo criminal. In fact in hindsight that def was criminal....... 

Anyway 
Petition: Make sending unsolicited nudes a specific criminal offence https://t.co/evURvZrTUy",,"listen i was sent a dick picflashed at age 1314 its deffo criminal in fact in hindsight that def was criminal 

anyway 
petition make sending unsolicited nudes a specific criminal offence ",True,False
183,1.4160902811459994e+18,2021-07-16 17:40:07+00:00,['1416090281145999365'],Most of my class thought these were real candy on my wrist - that's a 10/10 review! https://t.co/X1w9d9Uqa8,,most of my class thought these were real candy on my wrist  thats a 1010 review ,True,False
184,1.4156303814165996e+18,2021-07-15 11:12:38+00:00,['1415630381416599557'],@PoemsFaRunaway @DavidLeanLeano hmmm yep! Good company,,  hmmm yep good company,True,False
186,1.4119320139809587e+18,2021-07-05 06:16:39+00:00,['1411932013980958721'],".@gregsmith_uk as my MP, please oppose the #PolicingBill
 
It will give police more powers to shut down protest, stop and search without suspicion, and criminalise Gypsy and Traveller communities.
 
#PoliceCrackdownBill
https://t.co/uvDtrdrRFX",," as my mp please oppose the 
 
it will give police more powers to shut down protest stop and search without suspicion and criminalise gypsy and traveller communities
 

",True,False
190,1.4112644681647473e+18,2021-07-03 10:04:03+00:00,['1411264468164747266'],"as if I've just heard a girl complain about the masks bc it ""ruins her makeup"" 

and no, she wasn't kidding",,"as if ive just heard a girl complain about the masks bc it ruins her makeup 

and no she wasnt kidding",True,False
194,1.409917502570877e+18,2021-06-29 16:51:42+00:00,['1409917502570876939'],"@calumishere Dvorak - romantic pieces 
Flo Milli - may I
Josin - traveller 

Gl 🤞",," dvorak  romantic pieces 
flo milli  may i
josin  traveller 

gl ",True,False
195,1.407027446831063e+18,2021-06-21 17:27:39+00:00,['1407027446831063046'],"They look like little #candy beads! 

#handmade #SupportSmallBusinesses https://t.co/vCgpq7ZS97",,"they look like little  beads 

  ",True,False
197,1.4014862832565125e+18,2021-06-06 10:29:02+00:00,['1401486283256512512'],absolutely lost it hasn't she.. why can't we have POSITIVE female reps in power https://t.co/wX5UEdL6V6,,absolutely lost it hasnt she why cant we have positive female reps in power ,True,False
201,1.3989547976765686e+18,2021-05-30 10:49:49+00:00,['1398954797676568576'],this has the energy of @ohnorobot blasting sea shanties accidentally as we left my dad's funeral https://t.co/O5McLk6MxM,,this has the energy of  blasting sea shanties accidentally as we left my dads funeral ,True,False
204,1.3987440652446024e+18,2021-05-29 20:52:27+00:00,['1398744065244602377'],@brigittephillip he does!! he so so does,, he does he so so does,True,False
206,1.3987433235448586e+18,2021-05-29 20:49:30+00:00,['1398743323544858628'],"me @ everyone that's checked in on me the last week or so! it sucked, you're great ❤️ https://t.co/MPxLuyYMWP",,me  everyone thats checked in on me the last week or so it sucked youre great  ,True,False
207,1.3985881541527347e+18,2021-05-29 10:32:55+00:00,['1398588154152734721'],"Obvs if you aren't part of the communities, name yourself as an ally and change the relevant nouns to ""they, theirs"" etc rather than ""we/ours""",,obvs if you arent part of the communities name yourself as an ally and change the relevant nouns to they theirs etc rather than weours,True,False
208,1.398588153083175e+18,2021-05-29 10:32:54+00:00,['1398588153083174917'],I just wrote a @theactionnet letter: Gypsies and Travellers demand a voice in the London Assembly!. Write one here: https://t.co/8FQfiYCjNK,,i just wrote a  letter gypsies and travellers demand a voice in the london assembly write one here ,True,False
213,1.3842089754832118e+18,2021-04-19 18:15:11+00:00,['1384208975483211788'],Nicely balanced article from @PoemsFaRunaway about the #CareReview https://t.co/PnlI4GUb9e,,nicely balanced article from  about the  ,True,False
224,1.375904811854467e+18,2021-03-27 20:17:24+00:00,['1375904811854467075'],@ohnorobot HAH,, hah,True,False
226,1.375800859217498e+18,2021-03-27 13:24:20+00:00,['1375800859217498120'],"if that was me being ""really excited"" about it then the depression is real https://t.co/a22KPP78xs",,if that was me being really excited about it then the depression is real ,True,False
227,1.3757991252586824e+18,2021-03-27 13:17:27+00:00,['1375799125258682374'],hi world @ohnorobot is being a dick :(,,hi world  is being a dick ,True,False
228,1.375469578415919e+18,2021-03-26 15:27:57+00:00,['1375469578415919114'],@ohnorobot I wish she had thumbs and a laptop,, i wish she had thumbs and a laptop,True,False
230,1.3742646358854902e+18,2021-03-23 07:39:56+00:00,['1374264635885490183'],it's been an entire shit show of a year with more deaths than necessary ever and the Tories are still in power so idk what to say about that to the class today,,its been an entire shit show of a year with more deaths than necessary ever and the tories are still in power so idk what to say about that to the class today,True,False
232,1.3733830328083374e+18,2021-03-20 21:16:45+00:00,['1373383032808337417'],too real https://t.co/nSEm4cCMDu,,too real ,True,False
234,1.3722469379493233e+18,2021-03-17 18:02:19+00:00,['1372246937949323274'],Me @ everyone atm https://t.co/8n7EpTeXeg,,me  everyone atm ,True,False
236,1.3722464449130824e+18,2021-03-17 18:00:22+00:00,['1372246444913082374'],"Under Government plans, anyone on a roadside camp in England or Wales could face prison, a fine, or have their vehicle removed. I’ve written a letter to my MP using @GypsyTravellers tool – will you? 
https://t.co/DtJ1nJBEgM",,"under government plans anyone on a roadside camp in england or wales could face prison a fine or have their vehicle removed i’ve written a letter to my mp using  tool – will you 
",True,False
243,1.3701125095506903e+18,2021-03-11 20:40:52+00:00,['1370112509550690314'],get @ohnorobot a sword 2k21,,get  a sword 2k21,True,False
248,1.3700539481749258e+18,2021-03-11 16:48:10+00:00,['1370053948174925827'],I'd leave the country but this prick encouraged people to make that difficult too https://t.co/AOTy5V07YY,,id leave the country but this prick encouraged people to make that difficult too ,True,False
251,1.3693375993164186e+18,2021-03-09 17:21:39+00:00,['1369337599316418564'],oh no how sad ☺️ https://t.co/AV7d5Rxqv1,,oh no how sad  ,True,False
253,1.36882470254268e+18,2021-03-08 07:23:35+00:00,['1368824702542680066'],BUT i really can't wait to see my class again this morning ♥️,,but i really cant wait to see my class again this morning ,True,False
254,1.3688247010075034e+18,2021-03-08 07:23:34+00:00,['1368824701007503360'],"i really really don't want to be near 30 extra people during a pandemic that hasn't improved enough for it to be """"safe"""" to do so",,i really really dont want to be near 30 extra people during a pandemic that hasnt improved enough for it to be safe to do so,True,False
258,1.3671632191277302e+18,2021-03-03 17:21:26+00:00,['1367163219127730178'],i'm not importing meat for The Cat bc she won't appreciate it!! https://t.co/RByhg170go,,im not importing meat for the cat bc she wont appreciate it ,True,False
259,1.367162702297256e+18,2021-03-03 17:19:23+00:00,['1367162702297255940'],@ohnorobot wants to buy imported meat  for the cat?? i love The Cat but no,, wants to buy imported meat  for the cat i love the cat but no,True,False
263,1.3668020284213944e+18,2021-03-02 17:26:12+00:00,['1366802028421394434'],we have 10 minutes. you now have 3 minutes and there are people in the lobby!!,,we have 10 minutes you now have 3 minutes and there are people in the lobby,True,False
264,1.3668020271924756e+18,2021-03-02 17:26:11+00:00,['1366802027192475649'],one day maybe every parent will magically be on time to their meetings,,one day maybe every parent will magically be on time to their meetings,True,False
266,1.3653885092390093e+18,2021-02-26 19:49:22+00:00,['1365388509239009282'],like is it meant to be something other than balls or??? https://t.co/lfgAnvsy72,,like is it meant to be something other than balls or ,True,False
268,1.3647038408980562e+18,2021-02-24 22:28:45+00:00,['1364703840898056197'],one of many 🙃 #EduTattoo https://t.co/IVmHiUOepp,,one of many   ,True,False
270,1.364702199419388e+18,2021-02-24 22:22:13+00:00,['1364702199419387910'],@siegeworks2 @PoemsFaRunaway Literally what are you gaining from this.. Genuinely wondering,,  literally what are you gaining from this genuinely wondering,True,False
271,1.3646991699785236e+18,2021-02-24 22:10:11+00:00,['1364699169978523651'],@PoemsFaRunaway absolutely your sorta page!! https://t.co/49FERn7uIr,, absolutely your sorta page ,True,False
274,1.3621530122617528e+18,2021-02-17 21:32:40+00:00,['1362153012261752835'],(unfortunately i know it is swampweed),,unfortunately i know it is swampweed,True,False
275,1.3621528493424108e+18,2021-02-17 21:32:01+00:00,['1362152849342410759'],"This makes me so happy? 
Are they really green?? Is it moss??? https://t.co/vFxAk2xo7W",,"this makes me so happy 
are they really green is it moss ",True,False
282,1.361632616517161e+18,2021-02-16 11:04:48+00:00,['1361632616517160960'],"heard from the workstation :
""I shouldn't be here this is animal cruelty""
""what's wrong with my body""",,"heard from the workstation 
i shouldnt be here this is animal cruelty
whats wrong with my body",True,False
283,1.3616252521791078e+18,2021-02-16 10:35:32+00:00,['1361625252179107840'],@djangofetts okay but the EFFORT in that? amazing,, okay but the effort in that amazing,True,False
284,1.361624975371866e+18,2021-02-16 10:34:26+00:00,['1361624975371866118'],"the NHS have me down in my notes as ""very anxious lady"" and that's such a compliment tbh",,the nhs have me down in my notes as very anxious lady and thats such a compliment tbh,True,False
292,1.3592625047995924e+18,2021-02-09 22:06:49+00:00,['1359262504799592454'],it's been a long year https://t.co/Eq4scPooq2,,its been a long year ,True,False
293,1.3588838274904517e+18,2021-02-08 21:02:05+00:00,['1358883827490451458'],Really do think anyone working in any capacity with any age of child should check out events like this! It's the only way you'll get that bit more insight (unless you find the elusive chatty child) https://t.co/gp40oEoXAR,,really do think anyone working in any capacity with any age of child should check out events like this its the only way youll get that bit more insight unless you find the elusive chatty child ,True,False
294,1.3588831027231007e+18,2021-02-08 20:59:13+00:00,['1358883102723100683'],@calumishere so here for this,, so here for this,True,False
295,1.358882635167236e+18,2021-02-08 20:57:21+00:00,['1358882635167236106'],imagine trying to put forward that you care about the mental health n wellbeing of students and teachers but also maybe toying with having a TEN WEEK TERM IN THE HEIGHT OF SUMMER,,imagine trying to put forward that you care about the mental health n wellbeing of students and teachers but also maybe toying with having a ten week term in the height of summer,True,False
