id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.565071876656976e+18,2022-08-31 20:19:47+00:00,['1565071876656975872'],@EmilyJ_Bookmark @PrimaryTeachMFL @MrTs_NQTs @TeachRepeat @BookmarkCharity @OpenUni_RfP Thank you!,thank,True,thank 
1.565026940649722e+18,2022-08-31 17:21:14+00:00,['1565026940649721856'],"@one_to_read I've just finished book one..for what it's worth, I loved it. Haven't read it for 7-8 years.",i've finished book onefor worth loved read year,True,i book year 
1.5649732348392243e+18,2022-08-31 13:47:49+00:00,['1564973234839224320'],"This book has made me wish it was the start of summer again rather than the end! Forty amazing journeys from around the world that can be taken by boat, bike, foot or train. Another beautiful non-fiction book for the classroom from @publishing_cat. https://t.co/yzeIwuip6G",book made wish start summer rather end forty amazing journey around world taken boat bike foot train another beautiful nonfiction book classroom,True,book summer forty journey world boat bike foot train nonfiction book classroom 
1.564726212206936e+18,2022-08-30 21:26:14+00:00,['1564726212206936065'],"@PrimaryTeachMFL @MrTs_NQTs @TeachRepeat Being published tomorrow...

As others have said, look at the @OpenUni_RfP site, it's full of fantastic resources and ideas.

It's about finding time for reading aloud, reading independently and book talk. Really needs to be at the centre of the school ethos, not an add-on. https://t.co/6RT4LeLNQc",published tomorrow others said look site full fantastic resource idea finding time reading aloud reading independently book talk really need centre school ethos addon,True,tomorrow look site resource idea time book talk school ethos addon 
1.564720907565863e+18,2022-08-30 21:05:10+00:00,['1564720907565862916'],@Teacherglitter @primaryteachew @_MissieBee @fidsta77 @pastelteacher @LeeBraganza @TinyOwl_Books @_Reading_Rocks_ @ANewChapterBks @mrs_darl @mini_lebowski @DarrellWakelam Some of my favourite people to follow. Thank you.,favourite people follow thank,True,thank 
1.5646538841398804e+18,2022-08-30 16:38:50+00:00,['1564653884139880450'],@LindsRoars I've got Queeg and Better Than Life at the top. Still one more to go.,i've got queeg better life top still one,True,i life top 
1.564651020159943e+18,2022-08-30 16:27:27+00:00,['1564651020159942657'],EmpathyLab are doing such valuable work supporting schools and libraries across the UK. Get along to this if you can and find out more about the impact that their work has. https://t.co/ZQtuK4NJbN,empathylab valuable work supporting school library across get along find impact work,True,empathylab work school library get impact work 
1.564614800759554e+18,2022-08-30 14:03:32+00:00,['1564614800759554051'],@benniekara @DiverseEd2020 Fantastic resources. Will be sharing far and wide. Thank you.,fantastic resource sharing far wide thank,True,resource thank 
1.5645951191935713e+18,2022-08-30 12:45:19+00:00,['1564595119193571328'],@ANewChapterBks High-Rise Mystery. Year 5/6. Because it's ace.,highrise mystery year ace,True,highrise mystery year ace 
1.564593169802711e+18,2022-08-30 12:37:35+00:00,['1564593169802711041'],"@joharvey21 Yes, I love them all. Series 2 is a big step up from series 1. I lost interest after series 6, it got very bad for a while.",yes love series big step series lost interest series got bad,True,series step series interest series 
1.564582915538813e+18,2022-08-30 11:56:50+00:00,['1564582915538812930'],@LarryHayesAuthr I'll be ranking series three next.,i'll ranking series three next,True,i series 
1.564582310346883e+18,2022-08-30 11:54:25+00:00,['1564582310346883074'],"Such a positive and affirming story from @therroneill and @cindysykang. It touches on the importance of community and caring for the elderly, the environment, girls as engineers and the Traveller community. A book that smashes stereotypes. Great work from @ChildsPlayBooks. https://t.co/IPS2ozhaq5",positive affirming story touch importance community caring elderly environment girl engineer traveller community book smash stereotype great work,True,story importance community environment girl engineer traveller community book smash stereotype work 
1.56454870042846e+18,2022-08-30 09:40:52+00:00,['1564548700428460033'],@thatteacherguy_ It's up there with Queeg.,queeg,True,queeg 
1.5645484998232883e+18,2022-08-30 09:40:04+00:00,['1564548499823288324'],@MrsBusyTeacher Queeg is going to be very near the top. Jape of the decade...,queeg going near top jape decade,True,queeg jape decade 
1.5645401759585485e+18,2022-08-30 09:07:00+00:00,['1564540175958548481'],Got my laptop out earlier to do a bit of planning. Currently ranking my favourite episodes from the second series of Red Dwarf.,got laptop earlier bit planning currently ranking favourite episode second series red dwarf,True,bit series dwarf 
1.564312457073541e+18,2022-08-29 18:02:07+00:00,['1564312457073541120'],@cw_athome @HotKeyBooksTeen @nikkigamble @TeresaCremin @son1bun @RuddickRichard @TJGriffiths @MissBTeaches_ @erinlynhamilton @one_to_read @BookSuperhero2 Only out a couple of weeks I think.,couple week think,True,couple week 
1.5643097390765588e+18,2022-08-29 17:51:19+00:00,['1564309739076558849'],"@nicolakidsbooks @awanderingmod @worldlandtrust Coincidentally enough, @awanderingmod and I attended the same ante-natal classes in Norwich.",coincidentally enough attended antenatal class norwich,True,class norwich 
1.564294477937873e+18,2022-08-29 16:50:41+00:00,['1564294477937872897'],I reviewed the first book for @imaginecentre a few years ago. Still love it. https://t.co/g5ZPzqlNLr,reviewed first book year ago still love,True,book year 
1.5642943244220498e+18,2022-08-29 16:50:04+00:00,['1564294324422049792'],"Filippo, Me and the Cherry Tree by Paola Peretti, translated by Denise Muir, is the sequel I desperately hoped it would be. Mafalda has now lost her vision and is having to deal with all the relationship issues that a 13yo girl faces. It's short, powerful and full of hope. https://t.co/6ItMRKh3GI",filippo cherry tree paola peretti translated denise muir sequel desperately hoped would mafalda lost vision deal relationship issue girl face short powerful full hope,True,filippo cherry paola peretti denise muir sequel vision deal relationship issue girl hope 
1.5639813894096814e+18,2022-08-28 20:06:35+00:00,['1563981389409681409'],@melissacreate15 @jenniferob81 @BlogLibby @WestcottWriter @scholasticuk Year 5/6. Massively important books.,year massively important book,True,year book 
1.5639808836772823e+18,2022-08-28 20:04:34+00:00,['1563980883677282307'],@gluestickgal @i_teach_things @DarrellWakelam @MissBTeaches_ @reads_and_draws @SarahFarrellKS2 @MrsBezoari @PaulWat5 @RobCrossley4 @MeakerR @TsuiAllen @_borntosparkle @TeresaCremin Thank you so much. They're such inspiring people to work alongside.,thank much they're inspiring people work alongside,True,
1.5639490918429243e+18,2022-08-28 17:58:14+00:00,['1563949091842924545'],"@SlatteryMr It's fantastic Tom, agree with every word.",fantastic tom agree every word,True,tom word 
1.5639478739722445e+18,2022-08-28 17:53:24+00:00,['1563947873972244481'],@Teacherglitter I only read it this afternoon. Genuinely inspiring.,read afternoon genuinely inspiring,True,afternoon 
1.563938055618265e+18,2022-08-28 17:14:23+00:00,['1563938055618265088'],@KarlDuke8 I was wondering about doing something like that. It needs sharing. I also think it's one of those books that will just make its way round the class due to peer recommendations.,wondering something like need sharing also think one book make way round class due peer recommendation,True,something need book way round class recommendation 
1.5639370685978706e+18,2022-08-28 17:10:28+00:00,['1563937068597870592'],@Teacherglitter ...the most extreme &amp; ludicrous so far.,extreme amp ludicrous far,True,amp 
1.5639307636613489e+18,2022-08-28 16:45:25+00:00,['1563930763661348864'],@smithsmm Think I missed it when it first came out although I believe you tweeted about it.,think missed first came although believe tweeted,True,think believe 
1.5639297429522432e+18,2022-08-28 16:41:21+00:00,['1563929742952243201'],It would work wonderfully alongside Moon Bear by @gill__lewis. https://t.co/LNK6c0JzVr,would work wonderfully alongside moon bear,True,moon bear 
1.563928177398915e+18,2022-08-28 16:35:08+00:00,['1563928177398915072'],"Late to this but what a spectacular book! Saving Sorya is a powerful graphic novel based on the life of Trang Nguyen, a Vietnamese wildlife conservationist, who devoted much of her early life to rescuing bears from bile farms. If you don't have it on your shelves, track it down. https://t.co/pJaCeFTK3H",late spectacular book saving sorya powerful graphic novel based life trang nguyen vietnamese wildlife conservationist devoted much early life rescuing bear bile farm shelf track,True,book novel life trang life bile farm shelf track 
1.5639127180961464e+18,2022-08-28 15:33:42+00:00,['1563912718096146432'],@smithsmm @celsiuspictor @MrEFinch @EdRoundtables @f33lthesun @Misterbodd @QuartoKids @one_to_read @Glazgow @LTeacher123 Perfect for me too.,perfect,True,perfect 
