,id,created_at,edit_history_tweet_ids,text
0,1.5650146776959918e+18,2022-08-31 16:32:30+00:00,['1565014677695991809'],Student mental health – What schools can learn from the world’s healthiest countries | via @DrNickSmiff https://t.co/NMf9vf58iR https://t.co/Rx38WzYi7e
1,1.5648958836694753e+18,2022-08-31 08:40:27+00:00,['1564895883669475328'],Who are Ofsted's inspectors actually working for? | via @AdrianLyonsFRSA https://t.co/ZjKOijoO7P https://t.co/KX5v7SU0RX
2,1.5645805297600758e+18,2022-08-30 11:47:21+00:00,['1564580529760075780'],How to teach EAL students (and what they can teach their peers) | via @RebeccaLeek_ https://t.co/Z3krq78LCC https://t.co/ZQsRbTuBAM
3,1.5645289446358548e+18,2022-08-30 08:22:22+00:00,['1564528944635854848'],Learning through play – KS1 activity ideas | via Maryanne Martin https://t.co/8vILSCpo5R https://t.co/XuLnUFUGVz
4,1.5642161501997711e+18,2022-08-29 11:39:26+00:00,['1564216150199771140'],Inference skills – KS2 lesson plan | via @KateHeap1 https://t.co/jcS6mloUHe https://t.co/nV6OmE7KDT
5,1.564167787458822e+18,2022-08-29 08:27:16+00:00,['1564167787458822146'],Rote learning and drills may help (some) children pass SPaG tests – but real progress only happens when we put the content in context | via @PrimaryEnglish https://t.co/ZwR0VzYwZt https://t.co/CbIeXGv0lF
6,1.5631997231794954e+18,2022-08-26 16:20:31+00:00,['1563199723179495424'],How we transformed behaviour in six months with outdoor learning | via @LucyBon25279616 @MapleCrossJMI https://t.co/02HfaFtqQ8 https://t.co/Zy0f0eTkTT
7,1.5631730262873416e+18,2022-08-26 14:34:26+00:00,['1563173026287341568'],Ofsted needs to make its framework less toxic | via @FrankWNorris https://t.co/cJuziVHSvO https://t.co/ozbALmCB2i
8,1.5630798874217103e+18,2022-08-26 08:24:20+00:00,['1563079887421710336'],RT @kashleyenglish: Teaching children about morphology - the meaning units within words - can be a powerful tool for word learning and comp…
9,1.5627187428234158e+18,2022-08-25 08:29:16+00:00,['1562718742823415808'],We need collaboration and more government funding for school trips | via Alison Stevens @yhaofficial https://t.co/s7KpmGgS9f https://t.co/7rNClTofW1
10,1.5627036521121997e+18,2022-08-25 07:29:18+00:00,['1562703652112199680'],How to establish partnerships between your school and cultural organisations | via Catherine Barker @UnitedLearning @CuriousDerriB @CuriousMindsNW https://t.co/X5D4UCl46H https://t.co/qUPMufN9tx
11,1.5624779819513487e+18,2022-08-24 16:32:34+00:00,['1562477981951348739'],Student mental health – What schools can learn from the world’s healthiest countries | via @DrNickSmiff https://t.co/NMf9vfmJap https://t.co/JOqb3hKuiv
12,1.5623756173957243e+18,2022-08-24 09:45:49+00:00,['1562375617395724294'],ProgressTeaching improves teaching for better student outcomes. Join the thousands of teachers already using this teaching improvement platform to improve the quality of teaching and learning at their schools #ad #sponsored https://t.co/nQRYPMKA38
