id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.56436869222119e+18,2022-08-29 21:45:35+00:00,['1564368692221190148'],"@Edu_Historian @clanghoff1 Does the comparison include the control of tests over what is taught and how, the narrowing of the curriculum, intensified segregation by race and class within schools and between communities?",,  does the comparison include the control of tests over what is taught and how the narrowing of the curriculum intensified segregation by race and class within schools and between communities,comparison control test narrowing curriculum segregation race class school community
1.564020949825065e+18,2022-08-28 22:43:47+00:00,['1564020949825064963'],".@nytimes real estate section weekly displays an obvious indicator of #racism, segregated housing. But today's look at ""diverse"" Keyport NJ was stunning in failing to even mention the percentage of white residents (82%), left to a link.",, real estate section weekly displays an obvious indicator of  segregated housing but today's look at diverse keyport nj was stunning in failing to even mention the percentage of white residents  left to a link,estate section weekly indicator housing look keyport percentage resident link
1.5625147296206316e+18,2022-08-24 18:58:36+00:00,['1562514729620631552'],"@MOREcaucusUFT Translation: Be happy with what you have because the UFT has no intention of fighting for what teachers, kids, communities need and deserve.",, translation be happy with what you have because the uft has no intention of fighting for what teachers kids communities need and deserve,translation intention teacher community
1.5625140273934828e+18,2022-08-24 18:55:48+00:00,['1562514027393482754'],"My prediction: many more, soon. https://t.co/UoQQrpkW4O",,my prediction many more soon ,prediction
1.56036541679872e+18,2022-08-18 20:38:00+00:00,['1560365416798720000'],"Just saw a tweet criticizing Berners for dumping on the Dems. Aside from rehashing a rehash of a rehash, it raises this question: Can the folks who attack left critics of the Dems for their countless betrayals be educated? If so, how?",,just saw a tweet criticizing berners for dumping on the dems aside from rehashing a rehash of a rehash it raises this question can the folks who attack left critics of the dems for their countless betrayals be educated if so how,tweet berners dems rehash rehash question folk critic dems countless betrayal
1.5603442880510444e+18,2022-08-18 19:14:02+00:00,['1560344288051044352'],@mattleichenger @inthesetimesmag @mindyisser @Teamsters @804_local @UPS Good to know. Thanks! Maybe someone involved can write a letter to @inthesetimesmag publicizing this work?,,      good to know thanks maybe someone involved can write a letter to  publicizing this work,thanks someone letter work
1.560332124321874e+18,2022-08-18 18:25:42+00:00,['1560332124321873920'],"@mattleichenger @inthesetimesmag @mindyisser @Teamsters @804_local @UPS Question is a bit more specific, shudda been clearer: Has TDU been involved in the campaign highlighted in the article? Curious as to how the national win is playing out in local struggles.",,      question is a bit more specific shudda been clearer has tdu been involved in the campaign highlighted in the article curious as to how the national win is playing out in local struggles,question shudda clearer campaign article struggle
1.5603309147852636e+18,2022-08-18 18:20:54+00:00,['1560330914785263617'],"Bravo for these activists, defending the public good! #DisabilityTwitter https://t.co/uEIfpg9zIv",,bravo for these activists defending the public good  ,bravo activist
1.5603287363266888e+18,2022-08-18 18:12:14+00:00,['1560328736326688771'],"Just got my @NewPoliticsMag print issue. Since I'm retired from the ed board, you can trust my objectivity. The issue is fab! Be smart: Get the digital version now, rather than waiting weeks for content to be posted. https://t.co/3Acf6Bk7OM @saulocolon",,just got my  print issue since i'm retired from the ed board you can trust my objectivity the issue is fab be smart get the digital version now rather than waiting weeks for content to be posted  ,print issue board objectivity issue version week content
1.560326980943364e+18,2022-08-18 18:05:16+00:00,['1560326980943364102'],@mattleichenger @inthesetimesmag @mindyisser @Teamsters @804_local @UPS Thanks indeed. Definitely worth reading. Good work! Question: Where is TDU in all this?,,      thanks indeed definitely worth reading good work question where is tdu in all this,thanks work question
1.5603261378127626e+18,2022-08-18 18:01:55+00:00,['1560326137812762624'],"Does @NEPCtweet know that the Colorado Trust, its partner in a project about youth organizing, is the creation of centrist Dems who support charters, privatization? https://t.co/6IZG35hmCQ",,does  know that the colorado trust its partner in a project about youth organizing is the creation of centrist dems who support charters privatization ,colorado trust partner project youth organizing creation centrist dems charter
1.5593066896727982e+18,2022-08-15 22:30:59+00:00,['1559306689672798211'],@palan57 And they complain about affirmative action in college admissions.,, and they complain about affirmative action in college admissions,action college admission
1.5593063262824694e+18,2022-08-15 22:29:33+00:00,['1559306326282469377'],"@peterdaou Under capitalism, of course! That's the motor and worth of human existence.",, under capitalism of course that's the motor and worth of human existence,capitalism course motor worth existence
1.5593061336801362e+18,2022-08-15 22:28:47+00:00,['1559306133680136192'],"@luckytran @RobertCottoJr Absolutely! The mandates set out collective responsibility rather than the individualistic ""me first, you take of yourself.""",,  absolutely the mandates set out collective responsibility rather than the individualistic me first you take of yourself,mandate responsibility
