id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5628111996951183e+18,2022-08-25 14:36:40+00:00,['1562811199695118336'],@reads_and_draws I do indeed. I love clothbound classics!, i do indeed i love clothbound classics,clothbound classic
1.562430934036521e+18,2022-08-24 13:25:37+00:00,['1562430934036520960'],"@Elainediskin Oh wow! You know me Elaine, creativity I'm up for but not anything to do with sewing!", oh wow you know me elaine creativity i'm up for but not anything to do with sewing,creativity anything sewing
1.5624064952113562e+18,2022-08-24 11:48:31+00:00,['1562406495211356160'],"Finishing Art planning today! I'm doing KS1 our new KS2 lead is using my ideas/template to do KS2 plans (except Y6 which I've already done). Lovely to pass Art on to someone who will love it, but also sad to see it go! Credit to @GomersalArt for speech bubble idea. #edutwitter https://t.co/aCXflTLmfF",finishing art planning today i'm doing ks our new ks lead is using my ideastemplate to do ks plans except y which i've already done lovely to pass art on to someone who will love it but also sad to see it go credit to  for speech bubble idea  ,planning today lead ideastemplate plan someone credit speech idea
1.5623997723712922e+18,2022-08-24 11:21:48+00:00,['1562399772371292160'],@Catherine443 His school sold all the lost property at the end of the year. Parents like me who don't do pick up and can't get in to look at lost property (children can't look at it on their own) were not too pleased., his school sold all the lost property at the end of the year parents like me who don't do pick up and can't get in to look at lost property children can't look at it on their own were not too pleased,school property year parent property child look
1.5623991025283768e+18,2022-08-24 11:19:08+00:00,['1562399102528376832'],@Catherine443 My eldest has a habit of leaving jumpers outside. https://t.co/hCmRuTT1U4, my eldest has a habit of leaving jumpers outside ,eldest habit jumper
1.5619666946371338e+18,2022-08-23 06:40:54+00:00,['1561966694637133829'],@oldandrewuk I don't believe assault should be thought of as inevitable. That would be a red flag for me and would suggest that behaviour is commonplace and/or excusable., i don't believe assault should be thought of as inevitable that would be a red flag for me and would suggest that behaviour is commonplace andor excusable,assault flag behaviour andor
1.5619643553564426e+18,2022-08-23 06:31:36+00:00,['1561964355356442624'],"@oldandrewuk In a previous school I was punched by an 8 year old. Nothing was done. I was just to accept it because this boy was on the SEND register. Attitude was 'He must have been provoked'. I'd asked him to join the line, as I remember.", in a previous school i was punched by an year old nothing was done i was just to accept it because this boy was on the send register attitude was he must have been provoked i'd asked him to join the line as i remember,school year nothing send register attitude line
1.5618178913469972e+18,2022-08-22 20:49:37+00:00,['1561817891346997248'],@ashhleigh16 Disgusting isn't it? Awful service @BensonsForBeds. I'll never recommend them to anyone. I hope I'll be compensated in some way for the constant push back of delivery date. My little boys have had to sleep on mattresses on the floor for weeks now., disgusting isn't it awful service  i'll never recommend them to anyone i hope i'll be compensated in some way for the constant push back of delivery date my little boys have had to sleep on mattresses on the floor for weeks now,service anyone push delivery date mattress floor week
1.561795541633319e+18,2022-08-22 19:20:48+00:00,['1561795541633318912'],@lottiefox13 Thanks Charlotte. Hope you and yours are well., thanks charlotte hope you and yours are well,thanks hope
1.5617531873921352e+18,2022-08-22 16:32:30+00:00,['1561753187392135169'],@ashhleigh16 I'm just about to moan about them. Ordered beds weeks ago and twice the delivery date has been pushed back. Was supposed to be delivered end of July. We're now being told mid September!, i'm just about to moan about them ordered beds weeks ago and twice the delivery date has been pushed back was supposed to be delivered end of july we're now being told mid september,week delivery date july
1.5610702065496228e+18,2022-08-20 19:18:35+00:00,['1561070206549622784'],@eenalol @FakeShempLB A good choice!,  a good choice,choice
