id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5650805843255624e+18,2022-08-31 20:54:23+00:00,['1565080584325562368'],"#Diana25 #Diana #DianaSpencer one last photo. I took this photo at the gates of Althorp House, just as Diana's hearse entered the driveway. We lived nearby at the time. A moment in time. https://t.co/A4wDAo9sno",one last photo took photo gate althorp house diana's hearse entered driveway lived nearby time moment time,True,photo photo gate althorp house diana hearse time moment time 
1.5648783642043064e+18,2022-08-31 07:30:50+00:00,['1564878364204306432'],@paulgosling1968 @NAHTnews Thank you Paul for kindly reading my book and for your very kind words. I’m so pleased you found it useful. Hope Summer treated you well. Warm wishes and gratitude Shaun 😊 https://t.co/jLgzdrz3hQ,thank paul kindly reading book kind word pleased found useful hope summer treated well warm wish gratitude shaun,True,thank paul book kind word hope summer gratitude shaun 
1.5648766010237297e+18,2022-08-31 07:23:50+00:00,['1564876601023729664'],"@NicolePonsford Thank you, likewise x",thank likewise,True,thank likewise 
1.5648765294227988e+18,2022-08-31 07:23:33+00:00,['1564876529422798848'],"Off to Wales today to begin my 14th year of LGBT+ advocacy/training in schools &amp; business. Thanks all who booked me last academic year (sample clients below. Education enquiries to bookings@shaundellenty.com 
Corporate enquiries https://t.co/9eA53pEnZG #education #edutwitter https://t.co/ZfJnl8GWS6",wale today begin year lgbt advocacytraining school amp business thanks booked last academic year sample client education enquiry bookingscom corporate enquiry,True,wale today year lgbt school amp business year sample client education enquiry bookingscom enquiry 
1.5645777300201226e+18,2022-08-30 11:36:13+00:00,['1564577730020122629'],Thank you. Needed it! I was sure to keep my husband away from monkfish! Hope you are well. Speak soon 😊,thank needed sure keep husband away monkfish hope well speak soon,True,thank husband 
1.564563955321897e+18,2022-08-30 10:41:29+00:00,['1564563955321896961'],"Back in London (briefly) after summer of rest, per Dr’s orders. Thursday I commence my 14th year of LGBT+ advocacy, delivering training in Cardiff &amp; Wirral on Friday. Looking forward to returning to school next Monday. I hope you had a good summer, thanks for follows. Best wishes https://t.co/NSHhdB4HpZ",back london briefly summer rest per drs order thursday commence year lgbt advocacy delivering training cardiff amp wirral friday looking forward returning school next monday hope good summer thanks follows best wish,True,london briefly summer rest drs order thursday commence year lgbt advocacy cardiff friday school monday summer wish 
1.5645465622016328e+18,2022-08-30 09:32:22+00:00,['1564546562201632769'],A new school year ahead. All (not some) young people deserve to feel safe &amp; valued. Nurture LGBT+ inclusion with ‘Celebrating Difference A Whole School Approach to LGBT+ Inclusion’ by Shaun Dellenty https://t.co/BGpvPQLNkJ #LGBTQ #LGBT #Pride2022 #education #ukedchat #edutwitter,new school year ahead young people deserve feel safe amp valued nurture lgbt inclusion celebrating difference whole school approach lgbt inclusion shaun dellenty,True,school year amp inclusion difference school approach lgbt inclusion dellenty 
1.5605406615475077e+18,2022-08-19 08:14:21+00:00,['1560540661547507713'],A new school year ahead. All (not some) young people deserve to feel safe &amp; valued. Nurture LGBT+ inclusion with ‘Celebrating Difference A Whole School Approach to LGBT+ Inclusion’ by Shaun Dellenty https://t.co/BGpvPQLNkJ #LGBTQ #LGBT #Pride2022 #education #ukedchat #edutwitter,new school year ahead young people deserve feel safe amp valued nurture lgbt inclusion celebrating difference whole school approach lgbt inclusion shaun dellenty,True,school year amp inclusion difference school approach lgbt inclusion dellenty 
1.5605148243161006e+18,2022-08-19 06:31:41+00:00,['1560514824316100610'],I ❤️ London. A friendly seal outside home this morning as I headed out. #london2022 #londonnews #southwark #thames #naturelovers #wildlife #riverthames #urbanwildlife #londonlife https://t.co/FLJj2uWKOc,london friendly seal outside home morning headed,True,home morning 
1.5569169148359188e+18,2022-08-09 08:14:53+00:00,['1556916914835918850'],TV tonight: Tom Daley dives into a deep pool of homophobia https://t.co/yWVMtpijQq,tonight tom daley dive deep pool homophobia,True,tonight tom daley pool homophobia 
